Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): ENVIRONMENT/ECOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"601","UNIV TOWN SHENZHEN","N/A","748","27752","37.10","41"
"603","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","778","27716","35.62","21"
"604","UNIVERSITY OF BELGRADE","SERBIA","2030","27675","13.63","8"
"605","UNIVERSIDADE DE BRASILIA","BRAZIL","1396","27668","19.82","21"
"606","UNIVERSITY OF GENEVA","SWITZERLAND","933","27538","29.52","15"
"607","BROWN UNIVERSITY","USA","852","27427","32.19","17"
"608","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","898","27229","30.32","17"
"609","UNIVERSITY OF MIAMI","USA","1147","27179","23.70","12"
"610","TARBIAT MODARES UNIVERSITY","IRAN","1257","27158","21.61","15"
"611","UNIVERSITY OF MANITOBA","CANADA","1263","27004","21.38","10"
"612","UNIVERSITY OF ALABAMA SYSTEM","USA","1286","26987","20.99","19"
"613","UNIVERSIDAD DE CORDOBA","SPAIN","1143","26882","23.52","15"
"614","UNIVERSITAT D'ALACANT","SPAIN","1285","26723","20.80","30"
"615","UNIVERSITAT POLITECNICA DE CATALUNYA","SPAIN","1223","26721","21.85","9"
"616","UNIVERSITY OF PISA","ITALY","1202","26632","22.16","12"
"617","CHALMERS UNIVERSITY OF TECHNOLOGY","SWEDEN","719","26621","37.03","20"
"618","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","1025","26573","25.92","15"
"619","HARVARD UNIVERSITY MEDICAL AFFILIATES","USA","915","26564","29.03","8"
"620","ISGLOBAL","SPAIN","696","26536","38.13","19"
"621","QUAID I AZAM UNIVERSITY","PAKISTAN","942","26431","28.06","16"
"622","UNIV LILLE NORD FRANCE COMUE","N/A","1225","26412","21.56","13"
"623","TOHOKU UNIVERSITY","JAPAN","1242","26399","21.26","17"
"624","UNIVERSITI SAINS MALAYSIA","MALAYSIA","1500","26359","17.57","16"
"625","LIMOUSIN POITOU-CHARENTES","N/A","962","26300","27.34","14"
"626","SMITHSONIAN ENVIRONMENTAL RESEARCH CENTER","USA","714","26248","36.76","26"
"627","UNITED STATES DEPARTMENT OF DEFENSE","USA","1312","26247","20.01","18"
"628","MINISTRY OF WATER RESOURCES","CHINA MAINLAND","1258","26227","20.85","14"
"629","PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN)","CHINA MAINLAND","735","26137","35.56","20"
"630","MURDOCH UNIVERSITY","AUSTRALIA","979","26130","26.69","23"
"631","DUY TAN UNIVERSITY","VIETNAM","763","26098","34.20","24"
"632","WORLD WILDLIFE FUND","USA","667","26052","39.06","24"
"633","CENTRE FOR ENVIRONMENT FISHERIES & AQUACULTURE SCIENCE","ENGLAND","700","26048","37.21","19"
"634","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","1314","26019","19.80","24"
"635","HARVARD MEDICAL SCHOOL","USA","857","25987","30.32","8"
"636","BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY","CHINA MAINLAND","875","25874","29.57","36"
"637","UNIVERSITY OF BUENOS AIRES","ARGENTINA","1301","25843","19.86","18"
"638","UNIVERSITY HOHENHEIM","GERMANY (FED REP GER)","866","25841","29.84","22"
"639","CENTER FOR EXCELLENCE IN TIBETAN PLATEAU EARTH SCIENCES (CETES), CAS","CHINA MAINLAND","614","25783","41.99","15"
"640","UNIVERSIDADE FEDERAL DO PARANA","BRAZIL","1588","25754","16.22","8"
"641","UNIVERSITY OF SHERBROOKE","CANADA","778","25739","33.08","16"
"642","WOODS HOLE OCEANOGRAPHIC INSTITUTION","USA","996","25709","25.81","15"
"643","UNIVERSITY OF SOUTH CAROLINA COLUMBIA","USA","881","25667","29.13","18"
"643","UNIVERSITY OF SOUTH CAROLINA SYSTEM","USA","881","25667","29.13","18"
"645","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","942","25611","27.19","14"
"646","EDUCATION UNIVERSITY OF HONG KONG (EDUHK)","HONG KONG","637","25547","40.11","18"
"647","GEOMAR HELMHOLTZ CENTER FOR OCEAN RESEARCH KIEL","GERMANY (FED REP GER)","1033","25427","24.61","15"
"648","CHARLES DARWIN UNIVERSITY","AUSTRALIA","1006","25226","25.08","18"
"649","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","1498","25192","16.82","13"
"650","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","879","25190","28.66","17"
"651","HENAN UNIVERSITY","CHINA MAINLAND","1273","25168","19.77","26"
"652","YUNNAN UNIVERSITY","CHINA MAINLAND","1719","25152","14.63","21"
"653","CHINESE ACADEMY OF FISHERY SCIENCES","CHINA MAINLAND","1536","25130","16.36","9"
"654","BERLIN BRANDENBURG INST ADV BIODIVERS RES BBIB","N/A","452","25117","55.57","32"
"655","QUEENS UNIVERSITY - CANADA","CANADA","1069","25084","23.46","17"
"656","CENTERS FOR DISEASE CONTROL & PREVENTION - USA","USA","943","25065","26.58","4"
"657","BIOLOGY CENTRE OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","953","25038","26.27","24"
"658","UNIVERSITE DE BRETAGNE OCCIDENTALE","FRANCE","1006","25024","24.87","14"
"659","UNIVERSITY OF RHODE ISLAND","USA","985","25010","25.39","19"
"660","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","1119","24991","22.33","11"
"661","LA TROBE UNIVERSITY","AUSTRALIA","1022","24931","24.39","17"
"662","NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","883","24929","28.23","35"
"663","UNIVERSITY OF TSUKUBA","JAPAN","1000","24896","24.90","12"
"664","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","1427","24848","17.41","12"
"665","NEW YORK UNIVERSITY","USA","952","24795","26.05","12"
"666","SOUTH CHINA BOTANICAL GARDEN, CAS","CHINA MAINLAND","813","24725","30.41","20"
"667","UNIVERSITY OF KENTUCKY","USA","1006","24713","24.57","19"
"668","FUJIAN NORMAL UNIVERSITY","CHINA MAINLAND","1073","24705","23.02","23"
"669","UNIVERSIDADE FEDERAL DE PERNAMBUCO","BRAZIL","1375","24657","17.93","17"
"670","TON DUC THANG UNIVERSITY","VIETNAM","632","24651","39.00","12"
"671","DANISH HYDRAULIC INSTITUTE (DHI)","DENMARK","624","24647","39.50","14"
"672","KANGWON NATIONAL UNIVERSITY","SOUTH KOREA","936","24638","26.32","16"
"673","UNIVERSIDADE DE VIGO","SPAIN","1400","24500","17.50","11"
"674","LEIBNIZ ZENTRUM FUR AGRARLANDSCHAFTSFORSCHUNG (ZALF)","GERMANY (FED REP GER)","799","24479","30.64","17"
"675","LEUPHANA UNIVERSITY LUNEBURG","GERMANY (FED REP GER)","693","24460","35.30","15"
"676","AUSTRALIAN RESEARCH COUNCIL","N/A","629","24416","38.82","17"
"677","SOOCHOW UNIVERSITY - CHINA","CHINA MAINLAND","763","24364","31.93","38"
"678","UNIVERSIDAD DE CADIZ","SPAIN","1162","24343","20.95","16"
"679","HAINAN UNIVERSITY","CHINA MAINLAND","1583","24335","15.37","27"
"680","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","943","24334","25.80","17"
"681","AALBORG UNIVERSITY","DENMARK","950","24236","25.51","13"
"682","CARY INSTITUTE OF ECOSYSTEM STUDIES","USA","550","24235","44.06","19"
"683","WOODWELL CLIMATE RESEARCH CENTER","USA","242","24136","99.74","25"
"684","RICE UNIVERSITY","USA","686","24127","35.17","27"
"685","THE INSTITUTE OF REMOTE SENSING & DIGITAL EARTH, CAS","CHINA MAINLAND","433","24064","55.58","17"
"686","UNIVERSIDAD DE CHILE","CHILE","1205","24033","19.94","13"
"687","UNIVERSITY OF THE SUNSHINE COAST","AUSTRALIA","821","24000","29.23","19"
"687","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","1177","24000","20.39","18"
"689","PLYMOUTH MARINE LABORATORY","ENGLAND","462","23974","51.89","23"
"690","ROYAL NETHERLANDS INSTITUTE FOR SEA RESEARCH (NIOZ)","NETHERLANDS","1026","23967","23.36","12"
"691","UNIVERSITY OF PITTSBURGH","USA","733","23964","32.69","16"
"692","FOOD & AGRICULTURE ORGANIZATION OF THE UNITED NATIONS (FAO)","ITALY","463","23907","51.63","28"
"693","NELSON MANDELA UNIVERSITY","SOUTH AFRICA","1034","23883","23.10","18"
"694","CENTER FOR INTERNATIONAL FORESTRY RESEARCH (CIFOR)","INDONESIA","515","23845","46.30","18"
"695","MCMASTER UNIVERSITY","CANADA","1043","23812","22.83","15"
"696","XISHUANGBANNA TROPICAL BOTANICAL GARDEN, CAS","CHINA MAINLAND","892","23809","26.69","19"
"697","UNIVERSITY OF MISSOURI COLUMBIA","USA","1224","23762","19.41","9"
"698","CHINA GEOLOGICAL SURVEY","CHINA MAINLAND","1874","23751","12.67","7"
"699","CSIC - MUSEO NACIONAL DE CIENCIAS NATURALES (MNCN)","SPAIN","750","23747","31.66","17"
"700","NERC BRITISH ANTARCTIC SURVEY","ENGLAND","892","23597","26.45","14"
"701","UNIVERSITY TORONTO SCARBOROUGH","CANADA","852","23594","27.69","16"
"702","UNIVERSITY OF NEW ENGLAND","AUSTRALIA","821","23587","28.73","18"
"703","WILLIAM & MARY","USA","686","23583","34.38","11"
"704","UNIVERSITE DE LILLE","FRANCE","1095","23521","21.48","10"
"705","NORTHEASTERN UNIVERSITY","USA","833","23498","28.21","16"
"706","AGRICULTURE & AGRI FOOD CANADA","CANADA","863","23467","27.19","15"
"707","ARC CENTRE OF EXCELLENCE FOR CORAL REEF STUDIES","AUSTRALIA","591","23377","39.55","14"
"708","BANARAS HINDU UNIVERSITY (BHU)","INDIA","1027","23369","22.75","20"
"709","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","1150","23361","20.31","18"
"710","AALTO UNIVERSITY","FINLAND","685","23338","34.07","20"
"711","ROLLINS SCHOOL PUBLIC HEALTH","USA","734","23330","31.78","13"
"712","UNIVERSITY OF CHICAGO","USA","713","23314","32.70","15"
"713","QINGDAO UNIVERSITY","CHINA MAINLAND","1019","23308","22.87","32"
"714","SHAANXI NORMAL UNIVERSITY","CHINA MAINLAND","1069","23136","21.64","19"
"715","SOUTH CHINA INSTITUTE OF ENVIRONMENTAL SCIENCES, MINISTRY OF ECOLOGY & ENVIRONMENT","CHINA MAINLAND","985","22922","23.27","7"
"716","SHANGHAI OCEAN UNIVERSITY","CHINA MAINLAND","1351","22920","16.97","19"
"717","UNIVERSITY OF MARYLAND CENTER FOR ENVIRONMENTAL SCIENCE","USA","693","22887","33.03","19"
"718","UNIVERSITY OF MURCIA","SPAIN","1181","22856","19.35","14"
"719","AMERICAN MUSEUM OF NATURAL HISTORY (AMNH)","USA","858","22806","26.58","14"
"720","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","853","22800","26.73","11"
"721","UNIVERSITY OF TABRIZ","IRAN","1000","22757","22.76","20"
"722","UNIVERSITE GUSTAVE-EIFFEL","FRANCE","761","22752","29.90","13"
"723","HONG KONG BAPTIST UNIVERSITY","HONG KONG","896","22745","25.39","20"
"724","UNIVERSIDADE FEDERAL DE LAVRAS","BRAZIL","1044","22732","21.77","11"
"725","UNIVERSITY OF TURKU","FINLAND","1067","22665","21.24","12"
"726","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","745","22656","30.41","25"
"727","UNIVERSITY OF WUPPERTAL","GERMANY (FED REP GER)","399","22650","56.77","38"
"727","MISSISSIPPI STATE UNIVERSITY","USA","1045","22650","21.67","21"
"729","KAROLINSKA INSTITUTET","SWEDEN","896","22629","25.26","10"
"730","JIANGNAN UNIVERSITY","CHINA MAINLAND","1117","22525","20.17","20"
"731","GEORGE WASHINGTON UNIVERSITY","USA","706","22501","31.87","13"
"732","DARTMOUTH COLLEGE","USA","770","22474","29.19","17"
"733","ARGONNE NATIONAL LABORATORY","USA","484","22400","46.28","26"
"734","UNIVERSITY OF KENT","ENGLAND","696","22386","32.16","20"
"735","ESTONIAN UNIVERSITY OF LIFE SCIENCES","ESTONIA","658","22365","33.99","26"
"736","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","942","22346","23.72","20"
"737","QATAR UNIVERSITY","QATAR","1013","22291","22.00","19"
"738","ROYAL SOCIETY FOR PROTECTION OF BIRDS","ENGLAND","577","22289","38.63","18"
"739","UNIVERSITY OF CALIFORNIA MERCED","USA","769","22273","28.96","18"
"740","STATE UNIVERSITY OF NEW YORK (SUNY) COLLEGE OF ENVIRONMENTAL SCIENCE & FORESTRY","USA","885","22253","25.14","14"
"741","INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA (INTA)","ARGENTINA","667","22183","33.26","19"
"742","LOS ALAMOS NATIONAL LABORATORY","USA","489","22178","45.35","21"
"743","UNIVERSITY OF KOBLENZ & LANDAU","GERMANY (FED REP GER)","642","22152","34.50","13"
"744","SWISS SCHOOL OF PUBLIC HEALTH (SSPH+)","SWITZERLAND","625","22138","35.42","10"
"745","UNIVERSIDAD NACIONAL DE COLOMBIA","COLOMBIA","1026","22132","21.57","20"
"746","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","1149","22118","19.25","11"
"747","UNIVERSITY OF IOWA","USA","862","22104","25.64","9"
"748","ADAM MICKIEWICZ UNIVERSITY","POLAND","1162","22048","18.97","8"
"749","TEXAS TECH UNIVERSITY SYSTEM","USA","1046","21996","21.03","15"
"750","UNIVERSITY OF BATH","ENGLAND","540","21989","40.72","22"
"751","TARTU UNIVERSITY INSTITUTE OF ECOLOGY & EARTH SCIENCES","ESTONIA","679","21907","32.26","22"
"752","DURHAM UNIVERSITY","ENGLAND","728","21905","30.09","16"
"752","NANJING INSTITUTE OF ENVIRONMENTAL SCIENCES, MINISTRY OF ECOLOGY & ENVIRONMENT","CHINA MAINLAND","1091","21905","20.08","13"
"754","KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1294","21894","16.92","23"
"755","STOCKHOLM ENVIRONMENT INSTITUTE","SWEDEN","239","21873","91.52","17"
"756","CANADIAN WILDLIFE SERVICE","CANADA","919","21818","23.74","8"
"757","BEIHANG UNIVERSITY","CHINA MAINLAND","918","21815","23.76","23"
"758","SEA EDUC ASSOC","N/A","23","21798","947.74","7"
"759","UNIVERSITY OF CATANIA","ITALY","881","21746","24.68","10"
"760","TEXAS TECH UNIVERSITY","USA","1012","21732","21.47","15"
"761","MARCHE POLYTECHNIC UNIVERSITY","ITALY","760","21711","28.57","13"
"762","JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH","USA","814","21630","26.57","14"
"763","NATIONAL INSTITUTE OF WATER & ATMOSPHERIC RESEARCH (NIWA) - NEW ZEALAND","NEW ZEALAND","858","21500","25.06","15"
"764","NIH NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES (NIEHS)","USA","522","21462","41.11","10"
"765","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","894","21382","23.92","3"
"766","SHIRAZ UNIVERSITY","IRAN","883","21304","24.13","17"
"767","AVIGNON UNIVERSITE","FRANCE","719","21278","29.59","18"
"768","MUSEU PARAENSE EMILIO GOELDI","BRAZIL","474","21250","44.83","23"
"768","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","1250","21250","17.00","14"
"770","EDITH COWAN UNIVERSITY","AUSTRALIA","661","21158","32.01","13"
"771","GEORGE MASON UNIVERSITY","USA","666","21132","31.73","18"
"772","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KHARAGPUR","INDIA","1024","21116","20.62","9"
"773","UNIVERSITY OF SURREY","ENGLAND","745","21095","28.32","18"
"773","KING FAHD UNIVERSITY OF PETROLEUM & MINERALS","SAUDI ARABIA","958","21095","22.02","25"
"775","UNIVERSITAT DE LES ILLES BALEARS","SPAIN","815","21057","25.84","15"
"776","YANGZHOU UNIVERSITY","CHINA MAINLAND","1297","21009","16.20","20"
"777","SAN DIEGO STATE UNIVERSITY","USA","885","21004","23.73","11"
"778","FUZHOU UNIVERSITY","CHINA MAINLAND","1052","21002","19.96","29"
"779","DONGHUA UNIVERSITY","CHINA MAINLAND","863","20974","24.30","27"
"780","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","837","20952","25.03","9"
"781","NATIONAL TECHNICAL UNIVERSITY OF ATHENS","GREECE","889","20916","23.53","13"
"782","UNIVERSIDADE FEDERAL DE VICOSA","BRAZIL","1195","20904","17.49","10"
"783","VETAGRO SUP","FRANCE","633","20884","32.99","13"
"784","ITALIAN INSTITUTE FOR ENVIRONMENTAL PROTECTION & RESEARCH (ISPRA)","ITALY","626","20876","33.35","12"
"785","UNIVERSITY OF CENTRAL FLORIDA","USA","703","20869","29.69","12"
"786","UNIVERSIDAD NACIONAL DEL COMAHUE","ARGENTINA","733","20867","28.47","22"
"787","RESEARCH INSTITUTE FOR NATURE & FOREST","BELGIUM","446","20856","46.76","22"
"788","KYUSHU UNIVERSITY","JAPAN","1050","20836","19.84","17"
"789","UNIVERSITY OF CANBERRA","AUSTRALIA","746","20745","27.81","12"
"790","TRENT UNIVERSITY","CANADA","940","20706","22.03","6"
"791","ICREA","SPAIN","528","20665","39.14","16"
"792","UNIVERSITY OF REGINA","CANADA","785","20644","26.30","16"
"793","CONSERVATION INTERNATIONAL","USA","345","20637","59.82","23"
"794","INSTITUTE OF MARINE RESEARCH - NORWAY","NORWAY","813","20606","25.35","18"
"795","UNIVERSITY OF PUERTO RICO","USA","679","20605","30.35","15"
"796","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","917","20569","22.43","22"
"797","UNIVERSIDADE DO ALGARVE","PORTUGAL","944","20561","21.78","13"
"798","INTERNATIONAL CENTER FOR TROPICAL AGRICULTURE - CIAT","COLOMBIA","396","20546","51.88","21"
"799","ROYAL SWEDISH ACADEMY OF SCIENCES","SWEDEN","168","20538","122.25","16"
"800","UNIVERSITY OF ZAGREB","CROATIA","1384","20503","14.81","10"
"801","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","739","20447","27.67","18"
"802","CHINESE ACADEMY OF METEOROLOGICAL SCIENCES (CAMS)","CHINA MAINLAND","724","20391","28.16","17"
"803","UNIVERSITY OF THE PHILIPPINES SYSTEM","PHILIPPINES","883","20370","23.07","20"
"804","CSIC - CENTRE D'ESTUDIS AVANCATS DE BLANES (CEAB)","SPAIN","570","20351","35.70","14"
"805","WUHAN BOTANICAL GARDEN, CAS","CHINA MAINLAND","661","20339","30.77","25"
"806","VIRGINIA INSTITUTE OF MARINE SCIENCE","USA","508","20289","39.94","11"
"807","STAZIONE ZOOLOGICA ANTON DOHRN","ITALY","952","20243","21.26","10"
"808","ZHEJIANG NORMAL UNIVERSITY","CHINA MAINLAND","707","20210","28.59","34"
"809","UNIVERSITY OF ARKANSAS SYSTEM","USA","993","20207","20.35","9"
"810","INSTITUTE OF MOUNTAIN HAZARDS & ENVIRONMENT, CAS","CHINA MAINLAND","1166","20135","17.27","11"
"811","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","1126","20098","17.85","8"
"812","HEALTH CANADA","CANADA","473","20084","42.46","13"
"813","COUNCIL FOR SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - SOUTH AFRICA","SOUTH AFRICA","349","20070","57.51","10"
"814","XINJIANG UNIVERSITY","CHINA MAINLAND","1220","20048","16.43","34"
"815","QUEEN MARY UNIVERSITY LONDON","ENGLAND","679","20031","29.50","12"
"816","UNIVERSITY OF PAVIA","ITALY","824","19994","24.26","11"
"817","HELMHOLTZ-CENTER POTSDAM GFZ GERMAN RESEARCH CENTER FOR GEOSCIENCES","GERMANY (FED REP GER)","591","19983","33.81","14"
"818","UNIVERSITAT POLITECNICA DE VALENCIA","SPAIN","1301","19958","15.34","4"
"819","UNIVERSIDAD DE ALMERIA","SPAIN","1028","19924","19.38","10"
"820","LINCOLN UNIVERSITY - NEW ZEALAND","NEW ZEALAND","633","19895","31.43","16"
"821","CSIC - CENTRO MEDITERRANEO DE INVESTIGACIONES MARINAS Y AMBIENTALES (CMIMA)","SPAIN","756","19854","26.26","11"
"822","CSIC - INSTITUTO DE CIENCIAS DEL MAR (ICM)","SPAIN","753","19813","26.31","11"
"823","SHANXI UNIVERSITY","CHINA MAINLAND","932","19774","21.22","9"
"824","CENTRAL CHINA NORMAL UNIVERSITY","CHINA MAINLAND","793","19712","24.86","24"
"825","FORESTRY & FOREST PRODUCTS RESEARCH INSTITUTE - JAPAN","JAPAN","700","19678","28.11","15"
"826","RENMIN UNIVERSITY OF CHINA","CHINA MAINLAND","971","19648","20.23","12"
"827","GUIZHOU UNIVERSITY","CHINA MAINLAND","1514","19620","12.96","21"
"828","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","BRAZIL","858","19607","22.85","14"
"829","UNITED STATES ARMY","USA","1013","19592","19.34","14"
"830","UNIVERSITY OF ALABAMA TUSCALOOSA","USA","840","19568","23.30","14"
"831","UNIVERSITY OF OVIEDO","SPAIN","1050","19528","18.60","7"
"832","NILU","NORWAY","382","19522","51.10","17"
"833","TUSCIA UNIVERSITY","ITALY","781","19517","24.99","9"
"834","MET OFFICE - UK","ENGLAND","467","19445","41.64","16"
"834","BAHAUDDIN ZAKARIYA UNIVERSITY","PAKISTAN","721","19445","26.97","15"
"836","UNIVERSITY OF EVORA","PORTUGAL","758","19380","25.57","11"
"837","UNIVERSIDAD PABLO DE OLAVIDE","SPAIN","629","19377","30.81","17"
"838","LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE","ENGLAND","705","19336","27.43","12"
"839","SHANDONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","929","19334","20.81","13"
"840","SHANDONG UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1241","19315","15.56","12"
"841","XI'AN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1442","19293","13.38","9"
"842","UNIVERSIDADE FEDERAL DO PARA","BRAZIL","1093","19269","17.63","10"
"843","UNIVERSITY OF ILLINOIS CHICAGO","USA","704","19249","27.34","9"
"844","INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE (ILRI)","KENYA","264","19213","72.78","11"
"845","SWISS FEDERAL LABORATORIES FOR MATERIALS SCIENCE & TECHNOLOGY (EMPA)","SWITZERLAND","482","19164","39.76","12"
"846","UNIVERSITY OF SIENA","ITALY","730","19141","26.22","12"
"847","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","688","19107","27.77","8"
"848","NORTHEAST FORESTRY UNIVERSITY - CHINA","CHINA MAINLAND","1375","19094","13.89","19"
"849","CARNEGIE INSTITUTION FOR SCIENCE","USA","382","19083","49.96","19"
"850","UNIVERSIDAD DE EXTREMADURA","SPAIN","1110","19051","17.16","8"
"851","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","1063","19032","17.90","21"
"852","JAGIELLONIAN UNIVERSITY","POLAND","1272","19022","14.95","10"
"853","NINGBO UNIVERSITY","CHINA MAINLAND","1173","18955","16.16","17"
"854","UNIVERSITY OF WAIKATO","NEW ZEALAND","707","18928","26.77","11"
"855","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","652","18810","28.85","18"
"856","KAFRELSHEIKH UNIVERSITY","EGYPT","752","18799","25.00","13"
"857","CHENGDU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1397","18726","13.40","13"
"858","NANCHANG UNIVERSITY","CHINA MAINLAND","1095","18717","17.09","26"
"859","WEST VIRGINIA UNIVERSITY","USA","835","18612","22.29","12"
"860","ECOLE DES PONTS PARISTECH","FRANCE","438","18577","42.41","16"
"861","JOHANN HEINRICH VON THUNEN INSTITUTE","GERMANY (FED REP GER)","656","18547","28.27","18"
"862","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","1489","18527","12.44","7"
"863","NORMANDIE UNIV","N/A","804","18494","23.00","18"
"864","BIRDLIFE INTERNATIONAL","ENGLAND","342","18489","54.06","17"
"865","POZNAN UNIVERSITY OF LIFE SCIENCES","POLAND","1081","18442","17.06","10"
"866","UNIVERSITY OF GENOA","ITALY","929","18430","19.84","6"
"867","UNIVERSITY OF PENNSYLVANIA","USA","675","18412","27.28","16"
"868","CHARLES STURT UNIVERSITY","AUSTRALIA","652","18379","28.19","15"
"869","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","563","18357","32.61","16"
"869","ACADEMIA SINICA - TAIWAN","TAIWAN","801","18357","22.92","8"
"871","ISTITUTO DI RICERCA SULLE ACQUE (IRSA-CNR)","ITALY","741","18343","24.75","17"
"872","SWISS TROPICAL & PUBLIC HEALTH INSTITUTE","SWITZERLAND","522","18303","35.06","8"
"873","UNIVERSIDADE FEDERAL DE SAO CARLOS","BRAZIL","1215","18282","15.05","6"
"874","LINKOPING UNIVERSITY","SWEDEN","653","18269","27.98","10"
"875","DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS","CHINA MAINLAND","307","18251","59.45","42"
"876","SHANTOU UNIVERSITY","CHINA MAINLAND","820","18184","22.18","13"
"877","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - DELHI","INDIA","768","18144","23.62","13"
"878","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","1187","18132","15.28","17"
"879","UNIVERSITY OF MILANO-BICOCCA","ITALY","841","18111","21.54","15"
"880","PHILIPPS UNIVERSITY MARBURG","GERMANY (FED REP GER)","547","18054","33.01","15"
"881","INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS)","CANADA","757","18052","23.85","9"
"882","INSTITUTE OF SUBTROPICAL AGRICULTURE, CAS","CHINA MAINLAND","571","18027","31.57","14"
"883","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","IRELAND","601","18011","29.97","18"
"884","UNIVERSIDAD AUSTRAL DE CHILE","CHILE","955","17964","18.81","10"
"885","CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY","CHINA MAINLAND","819","17924","21.89","24"
"886","UNIVERSITY OF SASSARI","ITALY","658","17919","27.23","9"
"887","HENAN NORMAL UNIVERSITY","CHINA MAINLAND","811","17910","22.08","11"
"888","UNIVERSITY AT BUFFALO, SUNY","USA","613","17866","29.15","20"
"889","INSTITUTE OF ECO-ENVIRONMENTAL & SOIL SCIENCES, GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","555","17851","32.16","9"
"889","UNIVERSITY OF NEW BRUNSWICK","CANADA","579","17851","30.83","11"
"891","UNIVERSITY OF LEICESTER","ENGLAND","571","17813","31.20","15"
"892","NORWEGIAN INSTITUTE OF BIOECONOMY RESEARCH","NORWAY","592","17812","30.09","15"
"892","MASSEY UNIVERSITY","NEW ZEALAND","846","17812","21.05","13"
"894","NANJING TECH UNIVERSITY","CHINA MAINLAND","925","17809","19.25","24"
"895","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","USA","701","17795","25.39","6"
"896","RHODES UNIVERSITY","SOUTH AFRICA","980","17789","18.15","10"
"897","UNIVERSITAT DE LLEIDA","SPAIN","633","17778","28.09","13"
"898","FINNISH METEOROLOGICAL INSTITUTE","FINLAND","562","17762","31.60","12"
"899","UNIVERSITY OF JYVASKYLA","FINLAND","879","17750","20.19","8"
"900","UNIVERSITY OF PATRAS","GREECE","718","17704","24.66","16"
"901","AGRO-ENVIRONMENTAL PROTECTION INSTITUTE, CAAS","CHINA MAINLAND","625","17658","28.25","8"
"902","ULM UNIVERSITY","GERMANY (FED REP GER)","408","17656","43.27","19"
