Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CLINICAL MEDICINE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"3434","MAINE RES ASSOCIATES","N/A","27","12396","459.11","8"
"3435","SOUTH AFRICAN EMBASSY","N/A","4","12393","3098.25","4"
"3436","INTERNATIONAL HELLENIC UNIVERSITY","GREECE","280","12391","44.25","7"
"3437","KING EDWARD MEMORIAL HOSPITAL","AUSTRALIA","661","12368","18.71","6"
"3438","POLIAMBULATORIO NUOVO REGINA MARGHERITA","ITALY","307","12357","40.25","16"
"3439","CHU TIVOLI","N/A","55","12356","224.65","8"
"3440","GUARDANT HEALTH, INC.","USA","265","12354","46.62","21"
"3440","ONASSIS CARDIAC SURGERY CENTER","GREECE","547","12354","22.59","16"
"3442","SUMMA HEALTH SYSTEM","USA","336","12336","36.71","11"
"3443","NATL ALLERGY ASTHMA & BRONCHITIS INST","N/A","6","12334","2055.67","6"
"3444","BENAROYA RESEARCH INSTITUTE","USA","335","12327","36.80","15"
"3445","UNION MEMORIAL HOSPITAL","USA","490","12326","25.16","6"
"3446","PALO ALTO MEDICAL FOUNDATION RESEARCH INSTITUTE","USA","510","12323","24.16","18"
"3447","PSG FAIMER SOUTH ASIA REG INST","N/A","10","12315","1231.50","5"
"3448","REGIONAL AUTHORITY OF PUBLIC HEALTH BANSKA BYSTRICA","SLOVAKIA","28","12308","439.57","6"
"3449","LISTER HOSPITAL","ENGLAND","459","12301","26.80","15"
"3450","SAINT LUKE'S HOSPITAL - MISSOURI","USA","341","12297","36.06","14"
"3451","UNIVERSITY MESSINA POLICLIN","ITALY","562","12296","21.88","11"
"3452","ST JOHNS HOSP","N/A","465","12292","26.43","12"
"3453","SCIENSANO","BELGIUM","289","12291","42.53","22"
"3454","UNICEM","N/A","7","12276","1753.71","5"
"3455","ICMR - NATIONAL INSTITUTE OF MEDICAL STATISTICS (NIMS)","INDIA","100","12275","122.75","7"
"3456","PENNSYLVANIA PRESBYTERIAN MEDICAL CENTER","USA","341","12271","35.99","18"
"3457","MBARARA UNIVERSITY OF SCIENCE & TECHNOLOGY","UGANDA","613","12266","20.01","8"
"3458","INSTITUT SALAH AZAIEZ","TUNISIA","143","12260","85.73","10"
"3459","SWISS INSTITUTE EXPERIMENTAL CANCER RESEARCH","SWITZERLAND","117","12256","104.75","10"
"3460","MOUNT AUBURN HOSPITAL","USA","516","12245","23.73","13"
"3461","SINA TRAUMA & SURG RES CTR","N/A","6","12234","2039.00","4"
"3462","UNIVERSITY BALAMAND","LEBANON","289","12233","42.33","8"
"3463","EDINBURGH NAPIER UNIVERSITY","SCOTLAND","619","12210","19.73","8"
"3464","ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) RISHIKESH","INDIA","603","12201","20.23","11"
"3465","IPSWICH HOSPITAL NHS TRUST","ENGLAND","303","12195","40.25","10"
"3466","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1068","12191","11.41","17"
"3467","HOSPITAL GARCIA DE ORTA","PORTUGAL","594","12185","20.51","14"
"3468","DEVENTER HOSPITAL","NETHERLANDS","475","12184","25.65","11"
"3469","MERSIN UNIVERSITY","TURKIYE","1311","12176","9.29","8"
"3470","CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","576","12172","21.13","22"
"3471","KING FAHAD MED CITY","N/A","95","12169","128.09","7"
"3472","EULJI UNIVERSITY HOSPITAL","SOUTH KOREA","422","12166","28.83","4"
"3473","CTR DIS ANAL","N/A","30","12154","405.13","7"
"3474","LUXEMBOURG HOSPITAL CENTER","LUXEMBOURG","484","12151","25.11","11"
"3475","SUNDER LAL JAIN HOSP","N/A","16","12142","758.88","5"
"3476","PINNACLE CLIN RES","N/A","80","12138","151.72","36"
"3477","UNIVERSIDADE DO VALE DO RIO DOS SINOS (UNISINOS)","BRAZIL","126","12137","96.33","6"
"3478","JENNER INSTITUTE","ENGLAND","120","12135","101.12","14"
"3479","BOX HILL HOSPITAL","AUSTRALIA","399","12130","30.40","13"
"3480","FDN ARTURO LOPEZ PEREZ","N/A","89","12126","136.25","15"
"3481","INSTITUTO DE INVESTIGACION CIENTIFICAS Y SERVICIOS DE ALTA TECNOLOGIA (INDICASAT-AIP)","PANAMA","46","12124","263.57","9"
"3482","UNIVERSITY OF SANTO TOMAS","PHILIPPINES","441","12118","27.48","17"
"3483","INTERNATIONAL FOOD POLICY RESEARCH INSTITUTE (IFPRI)","USA","173","12111","70.01","14"
"3484","INSTITUTE OF MICROBIOLOGY, CAS","CHINA MAINLAND","193","12109","62.74","11"
"3485","CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS","CHINA MAINLAND","408","12107","29.67","8"
"3486","APOLLO HOSP","N/A","656","12102","18.45","15"
"3487","MYONGJI HOSPITAL","SOUTH KOREA","814","12089","14.85","12"
"3488","CANARIAN HLTH SERV","N/A","14","12085","863.21","5"
"3489","UNIVERSITY OF ARIZONA HEALTH SCIENCES","USA","336","12080","35.95","12"
"3490","HOSP ARNAU VILANOVA","N/A","389","12074","31.04","13"
"3491","ESSENTIA HLTH","N/A","99","12064","121.86","5"
"3492","NATIONAL RESEARCH FOUNDATION - SOUTH AFRICA","SOUTH AFRICA","219","12060","55.07","14"
"3493","FAIRFAX FAMILY PRACTICE RESIDENCY","N/A","63","12052","191.30","20"
"3494","CHILD & FAMILY RESEARCH INSTITUTE","CANADA","276","12046","43.64","8"
"3495","ASKLEPIOS KLINIK ALTONA","GERMANY (FED REP GER)","427","12021","28.15","17"
"3496","NATL CANC INST","N/A","384","12017","31.29","16"
"3497","INSTITUTE OF MEDICINE (IOM) - NEPAL","NEPAL","537","12006","22.36","7"
"3498","ETHIOPIAN ACAD MED SCI","N/A","7","12002","1714.57","6"
"3499","UCB PHARMA SA","BELGIUM","366","12000","32.79","14"
"3500","EUROPEAN UNIVERSITY CYPRUS","CYPRUS","683","11998","17.57","23"
"3501","YENEPOYA (DEEMED TO BE UNIVERSITY)","INDIA","264","11992","45.42","23"
"3502","YEREVAN STATE UNIVERSITY","ARMENIA","44","11989","272.48","8"
"3503","KEMRI WELLCOME TRUST","N/A","27","11986","443.93","10"
"3504","FED MED CTR","N/A","457","11985","26.23","19"
"3505","NAVAL MEDICAL CENTER SAN DIEGO","USA","921","11973","13.00","11"
"3506","KARABUK UNIVERSITY","TURKIYE","469","11961","25.50","4"
"3507","IRCCS ISTITUTO MEDITERRANEO PER I TRAPIANTI E TERAPIE AD ALTA SPECIALIZZAZIONE (ISMETT)","ITALY","604","11958","19.80","11"
"3508","VERSITI BLOOD CENTER OF WISCONSIN","USA","428","11951","27.92","6"
"3509","REG HLTH ADM NORTE IP","N/A","5","11949","2389.80","5"
"3510","BAPTIST CARDIAC & VASCULAR INSTITUTE","USA","345","11939","34.61","14"
"3511","SHIN KONG WU HO SU MEMORIAL HOSPITAL","TAIWAN","917","11934","13.01","7"
"3512","UNIVERSITY OF MASSACHUSETTS LOWELL","USA","691","11928","17.26","10"
"3513","NATL INST STROKE & APPL NEUROSCI","N/A","9","11917","1324.11","6"
"3514","NATIONAL TAIPEI UNIVERSITY OF NURSING & HEALTH SCIENCE (NTUNHS)","TAIWAN","1172","11915","10.17","2"
"3515","MEDITERRANEA CARDIOCTR","N/A","512","11913","23.27","16"
"3516","NATL FOOD & NUTR INST","N/A","28","11904","425.14","4"
"3517","HOSPITAL UNIVERSITARIO SAN CECILIO","SPAIN","720","11895","16.52","9"
"3518","UNIV ENERGY & NAT RESOURCES","N/A","46","11893","258.54","2"
"3518","NEMOURS CHILDRENS HOSP","N/A","504","11893","23.60","16"
"3520","UNIVERSITY OF AGRICULTURE FAISALABAD","PAKISTAN","242","11885","49.11","18"
"3521","ST MARYS HOSP","N/A","718","11870","16.53","14"
"3522","CANCER RESEARCH & BIOSTATISTICS","USA","116","11868","102.31","18"
"3523","JASZ NAGYKUN SZOLNOK CTY HOSP","N/A","10","11867","1186.70","5"
"3524","VIRGINIA CANC SPECIALISTS","N/A","100","11860","118.60","20"
"3525","EAST TENNESSEE STATE UNIVERSITY","USA","832","11854","14.25","9"
"3526","UNIVERSIDAD NACIONAL DE ASUNCION","PARAGUAY","232","11848","51.07","11"
"3526","UNIVERSITAT JAUME I","SPAIN","583","11848","20.32","9"
"3528","ADELAIDE MED RES","N/A","20","11846","592.30","8"
"3529","MINIST PUBL HLTH & POPULAT","N/A","55","11841","215.29","6"
"3529","ZENTRALKLINIK BAD BERKA","GERMANY (FED REP GER)","285","11841","41.55","19"
"3531","SHANGHAI ACADEMY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","619","11828","19.11","4"
"3531","PLA","N/A","723","11828","16.36","2"
"3533","NATIONAL TAIWAN NORMAL UNIVERSITY","TAIWAN","591","11812","19.99","13"
"3534","UFA EYE RESEARCH INSTITUTE","RUSSIA","82","11808","144.00","9"
"3535","TYGERBERG HOSPITAL","SOUTH AFRICA","613","11793","19.24","15"
"3536","JOINT PROGRAM FAMILY & COMMUNITY MED","N/A","8","11792","1474.00","8"
"3537","CTR HOSP VILA NOVA DE GAIA ESPINHO","N/A","288","11785","40.92","9"
"3538","MED RES AGCY","N/A","17","11779","692.88","3"
"3539","XIDIAN UNIVERSITY","CHINA MAINLAND","400","11774","29.43","12"
"3540","UNIVERSITY OF FRIBOURG","SWITZERLAND","642","11769","18.33","9"
"3541","KLINIKUM BAYREUTH","GERMANY (FED REP GER)","388","11764","30.32","19"
"3542","UNIV HEART & VASC CTR HAMBURG","N/A","436","11762","26.98","23"
"3543","A T STILL UNIV","N/A","7","11760","1680.00","4"
"3544","ST PAULS HOSP MILLENNIUM MED COLL","N/A","150","11754","78.36","10"
"3545","AUSTRALIAN CATHOLIC UNIVERSITY - MELBOURNE CAMPUS","AUSTRALIA","282","11751","41.67","10"
"3546","FDN ENTORNOS AC","N/A","5","11749","2349.80","4"
"3546","IRCCS - FONDAZIONE G.B. BIETTI PER LO STUDIO E LA RICERCA IN OFTALMOLOGIA","ITALY","701","11749","16.76","3"
"3548","WGKK - HANUSCH HOSPITAL","AUSTRIA","545","11741","21.54","9"
"3549","SMILOW CANC HOSP","N/A","109","11735","107.66","9"
"3550","PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS","BRAZIL","326","11732","35.99","6"
"3551","EUROPEAN SOCIETY FOR MEDICAL ONCOLOGY","SWITZERLAND","46","11728","254.96","29"
"3552","UNITED STATES PUBLIC HEALTH SERVICE","USA","264","11727","44.42","20"
"3553","FUJIAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","1233","11719","9.50","1"
"3554","POSTGRAD INST MED","N/A","13","11712","900.92","9"
"3555","CELAL BAYAR UNIVERSITY","TURKIYE","1144","11706","10.23","9"
"3555","CHENGDU MEDICAL COLLEGE","CHINA MAINLAND","1470","11706","7.96","8"
"3557","INST MED SOCIOL & SOCIAL MED","N/A","4","11704","2926.00","4"
"3558","HYWEL DDA UNIV","N/A","13","11700","900.00","2"
"3559","SINT MAARTENS CLINIC","NETHERLANDS","648","11692","18.04","6"
"3560","INT CTR RES WOMEN","N/A","26","11688","449.54","10"
"3561","LEHIGH VALLEY HEALTH NETWORK","USA","592","11683","19.73","12"
"3562","BARUCH COLLEGE (CUNY)","USA","62","11680","188.39","1"
"3563","CLINICA LAS CONDES","CHILE","434","11679","26.91","12"
"3564","OXFORD BROOKES UNIVERSITY","ENGLAND","726","11677","16.08","6"
"3565","VILNIUS UNIVERSITY HOSPITAL SANTARISKIU KLINIKOS","LITHUANIA","453","11672","25.77","8"
"3565","HELSINGBORGS HOSPITAL","SWEDEN","595","11672","19.62","5"
"3567","CARDINAL WYSZYNSKI UNIV","N/A","9","11668","1296.44","3"
"3568","UNIVERSITY HOSPITAL OF UDINE","ITALY","715","11661","16.31","8"
"3569","ROPCKE ZWEERS ZIEKENHUIS","N/A","18","11660","647.78","8"
"3570","VAN ANDEL INSTITUTE","USA","222","11657","52.51","7"
"3571","CENTRAL INSTITUTE OF MENTAL HEALTH","GERMANY (FED REP GER)","358","11654","32.55","12"
"3572","HOSP ALEMAO OSWALDO CRUZ","N/A","318","11652","36.64","31"
"3573","BEIJING JISHUITAN HOSP","N/A","901","11638","12.92","4"
"3574","REGIONAL HOSPITAL OF BELLINZONA & VALLEYS, SAN GIOVANNI","SWITZERLAND","390","11636","29.84","17"
"3575","SOTIRIA HOSP","N/A","55","11619","211.25","5"
"3575","SINT LUCAS ANDREAS HOSPITAL","NETHERLANDS","113","11619","102.82","4"
"3577","UNIVERSITY OF ILORIN","NIGERIA","542","11615","21.43","21"
"3578","RES & EDUC INST CHILD HLTH","N/A","70","11610","165.86","5"
"3579","BASURTO HOSPITAL","SPAIN","750","11606","15.47","3"
"3580","FOURTH VIEW CONSULTING","N/A","4","11604","2901.00","4"
"3581","NORTHSIDE HOSP","N/A","220","11597","52.71","24"
"3582","NIHR BRISTOL BIOMED RES CTR","N/A","74","11595","156.69","7"
"3583","UNIVERSITETET I STAVANGER","NORWAY","923","11593","12.56","3"
"3584","UNIVERSITE DE MONASTIR","TUNISIA","825","11589","14.05","10"
"3585","HUNTER COLLEGE (CUNY)","USA","639","11570","18.11","7"
"3586","FDN OFTALMOL SANTANDER","N/A","42","11568","275.43","7"
"3587","CONSEJERIA SANIDAD JUNTA CASTILLA & LEON","N/A","6","11561","1926.83","4"
"3588","US DEPT HHS","N/A","200","11543","57.72","12"
"3589","CENTRAL UNIVERSITY OF KERALA","INDIA","85","11542","135.79","17"
"3590","CARITAS HOSPITAL BAD MERGENTHEIM","GERMANY (FED REP GER)","235","11531","49.07","13"
"3591","INCYTE","USA","233","11520","49.44","18"
"3591","ABO AKADEMI UNIVERSITY","FINLAND","556","11520","20.72","14"
"3593","ALICE HO MIU LING NETHERSOLE HOSPITAL","HONG KONG","231","11513","49.84","9"
"3594","CS MOTT CHILDRENS HOSP","N/A","317","11509","36.31","8"
"3595","HANYANG UNIVERSITY HOSPITAL","SOUTH KOREA","706","11504","16.29","16"
"3596","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","N/A","340","11502","33.83","12"
"3596","ROYAL PRESTON HOSPITAL","ENGLAND","340","11502","33.83","12"
"3598","CHINA THREE GORGES UNIVERSITY","CHINA MAINLAND","1056","11490","10.88","8"
"3599","THE ROYAL HOSPITAL FOR WOMEN","AUSTRALIA","550","11489","20.89","8"
"3600","AFRO ASIAN INST","N/A","17","11488","675.76","14"
"3601","GEELONG HOSPITAL","AUSTRALIA","549","11477","20.91","13"
"3602","FED INST EDUC SCI & TECHNOL","N/A","12","11472","956.00","2"
"3603","KOREA RESEARCH INSTITUTE OF BIOSCIENCE & BIOTECHNOLOGY (KRIBB)","SOUTH KOREA","589","11462","19.46","4"
"3604","UNIVERSITY OF QUEBEC MONTREAL","CANADA","629","11458","18.22","9"
"3605","CARIS LIFE SCI","N/A","259","11455","44.23","12"
"3606","FORSYTH INSTITUTE","USA","427","11453","26.82","8"
"3607","PAMUKKALE UNIVERSITY","TURKIYE","1550","11447","7.39","4"
"3608","XUZHOU CENT HOSP","N/A","785","11438","14.57","20"
"3609","INTERNATIONAL VACCINE INSTITUTE","SOUTH KOREA","106","11436","107.89","8"
"3610","UNIV HLTH SCI","N/A","850","11433","13.45","8"
"3611","EMMES CORPORATION","USA","223","11430","51.26","12"
"3611","NECMETTIN ERBAKAN UNIVERSITY","TURKIYE","1789","11430","6.39","2"
"3613","KINDAI UNIV HOSP","N/A","425","11411","26.85","27"
"3614","SAN CAMILLO HOSP","N/A","352","11404","32.40","7"
"3615","LIGUE NATL CANC","N/A","107","11399","106.53","16"
"3615","NIH NATIONAL INSTITUTE OF MENTAL HEALTH (NIMH)","USA","341","11399","33.43","14"
"3617","INSTITUTE OF BIOSTATISTICS & ANALYSES","CZECH REPUBLIC","495","11394","23.02","18"
"3618","PROVIDENCE PORTLAND MEDICAL CENTER","USA","182","11380","62.53","13"
"3618","POLYTECHNIC UNIVERSITY OF TURIN","ITALY","612","11380","18.59","6"
"3620","LOCAL HLTH AUTHOR FLORENCE","N/A","3","11369","3789.67","2"
"3621","BEIJING INST BRAIN DISORDERS","N/A","678","11358","16.75","5"
"3622","OSPEDALE DELL'ANGELO MESTRE","ITALY","338","11356","33.60","16"
"3623","VICTOR CHANG CARDIAC RESEARCH INSTITUTE","AUSTRALIA","445","11348","25.50","15"
"3624","JANSSEN RES & DEV","N/A","183","11347","62.01","26"
"3625","NORTH MANCHESTER GEN HOSP","N/A","144","11344","78.78","9"
"3625","YANBIAN UNIVERSITY","CHINA MAINLAND","716","11344","15.84","6"
"3627","ZAYED UNIVERSITY","UNITED ARAB EMIRATES","125","11336","90.69","7"
"3628","CTR THERAPEUT TARGET VALIDAT","N/A","2","11332","5666.00","2"
"3628","ENVIRONM HLTH ASSOCIATES LLC","N/A","2","11332","5666.00","2"
"3628","INST CARDIOL POLAND","N/A","2","11332","5666.00","2"
"3628","MONTEPORZIO CATONE","N/A","2","11332","5666.00","2"
"3628","NORTH RHINE WESTPHALIA NRW CTR HLTH","N/A","2","11332","5666.00","2"
"3628","ST JOHN GOD HLTH PK","N/A","2","11332","5666.00","2"
"3628","WOMENS INST SOCIAL & HLTH STUDIES","N/A","2","11332","5666.00","2"
"3628","ANDES CLIN CARDIOMETAB STUDIES","N/A","17","11332","666.59","5"
"3636","MEDANTA","N/A","183","11328","61.90","9"
"3637","INST HUMAN DEV","N/A","14","11327","809.07","8"
"3638","NEWYORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","USA","474","11323","23.89","8"
"3639","IRCCS LAZZARO SPALLANZANI","ITALY","316","11302","35.77","11"
"3640","THE AGHIA SOPHIA CHILDREN'S HOSPITAL","GREECE","744","11292","15.18","9"
"3641","FOUNDATION FOR RESEARCH & TECHNOLOGY - HELLAS (FORTH)","GREECE","256","11280","44.06","7"
"3642","NATIONAL GUARD HEALTH AFFAIRS - SAUDI ARABIA","SAUDI ARABIA","188","11279","59.99","3"
"3643","UNIVERSIDAD DE JAEN","SPAIN","817","11278","13.80","6"
"3644","INST CANC RES","N/A","112","11272","100.64","13"
"3645","LINYI PEOPLES HOSP","N/A","833","11261","13.52","8"
"3646","NEW YORK EYE & EAR INFIRMARY OF MOUNT SINAI","USA","671","11254","16.77","5"
"3647","MINIST HLTH & SPORTS","N/A","99","11245","113.59","4"
"3648","HOSP CLIN UNIV SAN CARLOS","N/A","258","11244","43.58","7"
"3649","SENTARA HEALTHCARE","USA","291","11241","38.63","20"
"3650","ALLERGAN","USA","394","11240","28.53","8"
"3651","CVPATH INSTITUTE","USA","272","11239","41.32","19"
"3651","HEBEI UNIVERSITY","CHINA MAINLAND","1035","11239","10.86","14"
"3653","CHIRAYU MED COLL","N/A","10","11238","1123.80","5"
"3654","TORRENS UNIVERSITY AUSTRALIA","AUSTRALIA","246","11235","45.67","24"
"3655","HEART FDN","N/A","25","11232","449.28","6"
"3656","SAN FILIPPO NERI HOSPITAL","ITALY","616","11231","18.23","12"
"3657","RECEP TAYYIP ERDOGAN UNIVERSITY","TURKIYE","1103","11226","10.18","18"
"3658","UNIVERSIDAD DE LOS ANDES (COLOMBIA)","COLOMBIA","535","11223","20.98","14"
"3659","HLTH TECHNOL ASSESSMENT ASSOC","N/A","4","11220","2805.00","3"
"3660","ZNA STUIVENBERG","BELGIUM","226","11216","49.63","11"
"3661","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","573","11205","19.55","2"
"3662","NATIONAL INSTITUTE OF TECHNOLOGY (NIT SYSTEM)","INDIA","623","11203","17.98","11"
"3663","INSTITUTO CARDIOVASCULAR DE BUENOS AIRES (ICBA)","ARGENTINA","216","11198","51.84","8"
"3664","CHAN ZUCKERBERG INITIATIVE (CZI)","USA","309","11197","36.24","30"
"3665","YBANK","N/A","6","11194","1865.67","6"
"3666","CHELTENHAM GENERAL HOSPITAL","ENGLAND","223","11192","50.19","15"
"3667","NIH NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING (NIBIB)","USA","246","11190","45.49","6"
"3668","REG HOSP RANDERS","N/A","143","11184","78.21","8"
"3669","MOUNT SINAI MEDICAL CENTER","USA","559","11179","20.00","18"
"3669","JONKOPING UNIVERSITY","SWEDEN","784","11179","14.26","5"
"3671","CEMM RESEARCH CENTER FOR MOLECULAR MEDICINE OF THE AUSTRIAN ACADEMY OF SCIENCES","AUSTRIA","273","11166","40.90","19"
"3672","STEADMAN CLIN","N/A","539","11145","20.68","1"
"3673","NAVARRABIOMED","SPAIN","540","11142","20.63","13"
"3674","SEATTLE GENETICS","USA","90","11141","123.79","14"
"3675","FDN POLIAMBULANZA","N/A","422","11136","26.39","13"
"3676","MORRISTON HOSPITAL","WALES","574","11135","19.40","13"
"3677","THROMBOSIS RESEARCH INSTITUTE","ENGLAND","133","11120","83.61","13"
"3678","FACULDADE DE MEDICINA DO ABC","BRAZIL","715","11117","15.55","13"
"3679","FIRST PEOPLES HOSP FOSHAN","N/A","689","11115","16.13","28"
"3680","IDOR - INSTITUTO D'OR DE ENSINO E PESQUISA","BRAZIL","359","11114","30.96","15"
"3681","SAINTS CYRIL & METHODIUS UNIVERSITY OF SKOPJE","MACEDONIA","520","11105","21.36","13"
"3682","CLIN RES INST","N/A","68","11104","163.29","10"
"3683","BENI SUEF UNIVERSITY","EGYPT","914","11101","12.15","8"
"3684","KLINIKUM COBURG","GERMANY (FED REP GER)","271","11097","40.95","8"
"3684","NATIONAL BUREAU OF ECONOMIC RESEARCH","USA","315","11097","35.23","12"
"3686","HASBRO CHILDREN'S HOSPITAL","USA","564","11091","19.66","9"
"3687","SAVEETHA DENTAL COLLEGE & HOSPITAL","INDIA","784","11088","14.14","27"
"3688","HOSPITAL UNIVERSITARIO AUSTRAL","ARGENTINA","403","11081","27.50","17"
"3689","KLINIKUM BREMEN-MITTE","GERMANY (FED REP GER)","377","11080","29.39","17"
"3690","ITRIALS HOSP MIL CENT","N/A","5","11078","2215.60","5"
"3691","DICLE UNIVERSITY","TURKIYE","1526","11072","7.26","8"
"3692","HIROSHIMA CITY HOSPITAL","JAPAN","533","11069","20.77","11"
"3693","NATIONAL CENTRE FOR INFECTIOUS DISEASES SINGAPORE","SINGAPORE","153","11067","72.33","16"
"3694","PUBLIC HEALTH ONTARIO","CANADA","401","11063","27.59","11"
"3695","PUNJAB UNIV","N/A","5","11062","2212.40","5"
"3696","UNIVERSITY OF LUXEMBOURG","LUXEMBOURG","417","11049","26.50","16"
"3697","KHARKIV NATIONAL MEDICAL UNIVERSITY","UKRAINE","106","11042","104.17","15"
"3697","IMDEA FOOD INSTITUTE","SPAIN","510","11042","21.65","11"
"3699","HUN-REN RESEARCH CENTRE FOR NATURAL SCIENCES","HUNGARY","386","11041","28.60","11"
"3700","ATENCIO PRIMARIA DE MALLORCA","SPAIN","164","11036","67.29","8"
"3701","UMEA UNIVERSITY HOSPITAL","SWEDEN","396","11022","27.83","8"
"3702","HEART RESEARCH INSTITUTE","AUSTRALIA","419","11018","26.30","15"
"3703","WALTON CENTRE","ENGLAND","480","11012","22.94","14"
"3704","GRCC","N/A","23","11008","478.61","13"
"3705","HOSP UNIV DONOSTIA","N/A","614","11002","17.92","11"
"3706","CHILDRENS HOSP","N/A","620","11001","17.74","5"
"3707","CANADIAN FITNESS & LIFESTYLE RESEARCH INSTITUTE","CANADA","10","10997","1099.70","6"
"3708","AALTO UNIVERSITY","FINLAND","425","10995","25.87","13"
"3709","INSTITUT DE RECHERCHE CLINIQUE DE MONTREAL (IRCM)","CANADA","384","10992","28.62","11"
"3710","KAZAKHSTAN MEDICAL UNIVERSITY KSPH","KAZAKHSTAN","32","10991","343.47","10"
"3711","CARDIALYSIS","NETHERLANDS","177","10986","62.07","18"
"3712","INSTITUTO DE INVESTIGACION SANITARIA DEL PRINCIPADO DE ASTURIAS (ISPA)","SPAIN","870","10981","12.62","14"
"3713","CITY CLIN HOSP 1","N/A","39","10975","281.41","7"
"3714","CHILDREN'S HOSPITAL OAKLAND RESEARCH INSTITUTE","USA","202","10974","54.33","9"
"3715","SRM INSTITUTE OF SCIENCE & TECHNOLOGY CHENNAI","INDIA","643","10969","17.06","16"
"3716","SANKARA NETHRALAYA","N/A","694","10968","15.80","7"
"3717","UNIVERSITY OF SOUTH AFRICA","SOUTH AFRICA","298","10966","36.80","9"
"3718","MAHSA UNIVERSITY","MALAYSIA","224","10956","48.91","23"
"3719","LIAOCHENG PEOPLES HOSP","N/A","893","10941","12.25","14"
"3720","DEPT PUBL HLTH SCI","N/A","39","10939","280.49","3"
"3721","IRCCS FONDAZIONE CASIMIRO MONDINO","ITALY","560","10928","19.51","6"
"3722","PRINCESS MARGARET HOSP","N/A","588","10927","18.58","12"
"3723","WACHEMO UNIV","N/A","224","10922","48.76","12"
"3724","CTR CONTROL CHRON CONDIT","N/A","13","10920","840.00","7"
"3725","KHALIFA UNIVERSITY OF SCIENCE & TECHNOLOGY","UNITED ARAB EMIRATES","447","10919","24.43","26"
"3726","TOMSK NATIONAL RESEARCH MEDICAL CENTER","RUSSIA","724","10915","15.08","14"
"3727","LANKENAU INSTITUTE FOR MEDICAL RESEARCH","USA","420","10911","25.98","10"
"3728","WHITEHEAD INSTITUTE","USA","107","10910","101.96","13"
"3729","HOSPITAL CARLO POMA","ITALY","491","10905","22.21","8"
"3730","DEBRE BERHANE UNIV","N/A","7","10901","1557.29","7"
"3730","KLINIKUM DARMSTADT","GERMANY (FED REP GER)","325","10901","33.54","13"
"3732","LONDON INT DEV CTR","N/A","9","10897","1210.78","2"
"3733","ZABOL UNIV MED SCI","N/A","216","10877","50.36","7"
"3734","KISHIWADA TOKUSHUKAI HOSP","N/A","241","10876","45.13","5"
"3735","LYELL MCEWIN HOSPITAL","AUSTRALIA","447","10871","24.32","11"
"3736","ROYAL STOKE UNIVERSITY HOSPITAL","ENGLAND","542","10869","20.05","13"
"3737","JIAHUI HLTH","N/A","35","10867","310.49","14"
"3738","CEDAR ASSOCIATES","N/A","12","10861","905.08","3"
"3739","COCHRANE APPLICABIL & RECOMMENDAT METHODS GRADEIN","N/A","1","10857","10857.00","1"
"3740","WESTAT","USA","326","10855","33.30","21"
"3740","HOSPITAL UNIVERSITARIO DE CABUENES","SPAIN","542","10855","20.03","10"
"3742","NATIONAL INSTITUTE OF MENTAL HEALTH & NEUROSCIENCES - INDIA","INDIA","755","10849","14.37","14"
"3743","KRISHNA INST MED SCI","N/A","63","10845","172.14","7"
"3743","UNIVERSITY OF TEXAS AT SAN ANTONIO (UTSA)","USA","621","10845","17.46","9"
"3745","NESTLE RESEARCH CENTER","SWITZERLAND","291","10843","37.26","10"
"3746","UNIV PHARM & MED HO CHI MINH CITY","N/A","5","10842","2168.40","4"
"3747","CATHAY GENERAL HOSPITAL","TAIWAN","892","10838","12.15","1"
"3748","KARL BREMER HOSP","N/A","15","10835","722.33","3"
"3749","ROYAL NATIONAL THROAT, NOSE & EAR HOSPITAL","ENGLAND","238","10830","45.50","11"
"3750","FIRAT UNIVERSITY","TURKIYE","1349","10828","8.03","4"
"3751","MIAMI CANC INST","N/A","340","10821","31.83","30"
"3752","BOMBAY HOSPITAL & MEDICAL RESEARCH CENTRE","INDIA","201","10819","53.83","8"
"3753","HOSP UNIV BURGOS","N/A","532","10818","20.33","11"
"3754","COLORADO BLOOD CANC INST","N/A","58","10806","186.31","16"
"3754","GAZIANTEP UNIVERSITY","TURKIYE","1499","10806","7.21","1"
"3756","PRIMARY CHILDRENS MED CTR","N/A","549","10802","19.68","9"
"3757","INSTITUTE FOR BREATHING & SLEEP (IBAS)","AUSTRALIA","478","10799","22.59","13"
