Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"596","CHINA NATIONAL PETROLEUM CORPORATION","CHINA MAINLAND","3916","43705","11.16","14"
"597","POLYTECHNIC UNIVERSITY OF TURIN","ITALY","1973","43602","22.10","26"
"598","TOKYO UNIVERSITY OF SCIENCE","JAPAN","2731","43348","15.87","19"
"599","QATAR FOUNDATION (QF)","QATAR","1315","43306","32.93","28"
"600","TECHNICAL UNIVERSITY OF DARMSTADT","GERMANY (FED REP GER)","2386","43208","18.11","13"
"601","VANDERBILT UNIVERSITY","USA","1663","43168","25.96","29"
"602","NATIONAL ACADEMY OF SCIENCES UKRAINE","UKRAINE","4717","43075","9.13","15"
"603","UNIVERSITY OF SALERNO","ITALY","2123","43029","20.27","11"
"604","UNIVERSITY OF PALERMO","ITALY","1833","42914","23.41","19"
"605","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","1770","42859","24.21","20"
"606","YANSHAN UNIVERSITY","CHINA MAINLAND","2262","42853","18.94","34"
"607","NORTH UNIVERSITY OF CHINA","CHINA MAINLAND","2786","42804","15.36","30"
"608","UNIVERSITY OF TRIESTE","ITALY","1763","42798","24.28","23"
"609","UNIVERSITY OF QUEBEC","CANADA","1728","42791","24.76","25"
"610","CENTER FOR NANOPHASE MATERIALS SCIENCES","USA","968","42679","44.09","40"
"611","UNIVERSITY OF CINCINNATI","USA","1431","42672","29.82","42"
"612","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","1977","42456","21.47","20"
"613","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","2573","42413","16.48","14"
"614","ASSIUT UNIVERSITY","EGYPT","2282","42339","18.55","33"
"615","SANDIA NATIONAL LABORATORIES","USA","1684","41938","24.90","24"
"616","YUNNAN UNIVERSITY","CHINA MAINLAND","2298","41915","18.24","31"
"617","UNIVERSITY OF BERN","SWITZERLAND","1859","41857","22.52","21"
"618","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","2690","41798","15.54","10"
"619","NESMEYANOV INSTITUTE OF ORGANOELEMENT COMPOUNDS","RUSSIA","3824","41698","10.90","8"
"620","UNIVERSITY OF OSLO","NORWAY","1962","41558","21.18","28"
"621","OREGON STATE UNIVERSITY","USA","1193","41527","34.81","39"
"622","AIN SHAMS UNIVERSITY","EGYPT","2720","41419","15.23","12"
"623","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","2246","41409","18.44","9"
"624","QUEEN MARY UNIVERSITY LONDON","ENGLAND","1504","41383","27.52","29"
"625","KENT STATE UNIVERSITY KENT","USA","593","41358","69.74","50"
"625","KENT STATE UNIVERSITY SALEM","USA","593","41358","69.74","50"
"625","KENT STATE UNIVERSITY","USA","594","41358","69.63","50"
"628","UNIVERSITY OF BAYREUTH","GERMANY (FED REP GER)","1864","41265","22.14","27"
"629","INDIANA UNIVERSITY SYSTEM","USA","1903","41155","21.63","18"
"630","NANTES UNIVERSITE","FRANCE","1847","41124","22.27","17"
"631","UNIVERSITY KASHAN","IRAN","1606","41073","25.57","16"
"632","GUANGXI NORMAL UNIVERSITY","CHINA MAINLAND","2205","40901","18.55","16"
"633","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","1960","40855","20.84","23"
"634","ADAM MICKIEWICZ UNIVERSITY","POLAND","2778","40802","14.69","15"
"635","UNIVERSITY OF GENOA","ITALY","1885","40740","21.61","22"
"636","CHIMIE PARISTECH","FRANCE","1594","40710","25.54","17"
"637","DONGGUK UNIVERSITY","SOUTH KOREA","2036","40641","19.96","16"
"638","UNIVERSITY OF ROME TOR VERGATA","ITALY","2060","40454","19.64","15"
"639","HANGZHOU NORMAL UNIVERSITY","CHINA MAINLAND","2253","40384","17.92","48"
"640","NANJING AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1985","40298","20.30","14"
"641","HELMHOLTZ-ZENTRUM FUER MATERIALIEN UND ENERGIE GMBH (HZB)","GERMANY (FED REP GER)","1497","40278","26.91","39"
"642","UNIVERSITY OF TEXAS AT SAN ANTONIO (UTSA)","USA","876","40276","45.98","46"
"643","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","2073","40231","19.41","20"
"644","JIANGSU NORMAL UNIVERSITY","CHINA MAINLAND","1647","40191","24.40","34"
"645","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","2476","40180","16.23","14"
"646","LEIBNIZ UNIVERSITY HANNOVER","GERMANY (FED REP GER)","1634","40158","24.58","29"
"647","UNIVERSITY OF AKRON","USA","1555","40132","25.81","21"
"648","UNIVERSITY OF NEW MEXICO","USA","1339","40105","29.95","27"
"649","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","3052","40052","13.12","11"
"650","GRAZ UNIVERSITY OF TECHNOLOGY","AUSTRIA","2002","39952","19.96","17"
"651","HUNAN NORMAL UNIVERSITY","CHINA MAINLAND","1998","39910","19.97","18"
"652","UNIVERSITY OF CALABRIA","ITALY","1786","39700","22.23","19"
"653","UNIVERSITY OF LJUBLJANA","SLOVENIA","2804","39691","14.16","11"
"654","US ARMY RESEARCH, DEVELOPMENT & ENGINEERING COMMAND (RDECOM)","USA","802","39673","49.47","28"
"655","OSAKA METROPOLITAN UNIVERSITY","JAPAN","2486","39665","15.96","22"
"656","CHUNG ANG UNIVERSITY","SOUTH KOREA","2114","39654","18.76","18"
"657","PFIZER USA","USA","1088","39414","36.23","34"
"658","DALHOUSIE UNIVERSITY","CANADA","1342","39362","29.33","25"
"659","UNIVERSITY OF MACAU","MACAU","1465","39237","26.78","36"
"660","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","1937","39100","20.19","20"
"661","ALEXANDRIA UNIVERSITY","EGYPT","2235","39099","17.49","14"
"662","TEL AVIV UNIVERSITY","ISRAEL","1718","39014","22.71","26"
"663","UNIVERSITY OF KANSAS","USA","1683","38897","23.11","19"
"664","CIBERBBN","SPAIN","1467","38849","26.48","21"
"665","BRISTOL-MYERS SQUIBB","USA","1258","38785","30.83","28"
"666","COLLEGE DE FRANCE","FRANCE","753","38747","51.46","26"
"667","HOMI BHABHA NATIONAL INSTITUTE","INDIA","3576","38733","10.83","8"
"668","HEBEI UNIVERSITY","CHINA MAINLAND","2530","38726","15.31","23"
"669","WAGENINGEN UNIVERSITY & RESEARCH","NETHERLANDS","1550","38717","24.98","15"
"670","WASHINGTON UNIVERSITY (WUSTL)","USA","1731","38581","22.29","17"
"671","SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS","CHINA MAINLAND","1566","38482","24.57","53"
"672","INDIANA UNIVERSITY BLOOMINGTON","USA","1703","38441","22.57","18"
"673","PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN)","CHINA MAINLAND","1492","38424","25.75","32"
"674","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","1931","38418","19.90","11"
"675","UNIVERSITY OF MESSINA","ITALY","1936","38401","19.84","13"
"676","BROWN UNIVERSITY","USA","1107","38347","34.64","36"
"677","ALIGARH MUSLIM UNIVERSITY","INDIA","1701","38174","22.44","14"
"678","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","1877","38153","20.33","19"
"679","CNRS - NATIONAL INSTITUTE FOR BIOLOGY (INSB)","FRANCE","1896","38085","20.09","10"
"680","UNIVERSITAT POLITECNICA DE CATALUNYA","SPAIN","2088","38035","18.22","14"
"681","TEXAS TECH UNIVERSITY SYSTEM","USA","1858","38022","20.46","15"
"682","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","2192","37715","17.21","12"
"683","YANTAI UNIVERSITY","CHINA MAINLAND","2270","37685","16.60","23"
"684","LOUISIANA STATE UNIVERSITY SYSTEM","USA","1660","37620","22.66","25"
"685","VRIJE UNIVERSITEIT AMSTERDAM","NETHERLANDS","1604","37604","23.44","20"
"686","URAL FEDERAL UNIVERSITY","RUSSIA","3384","37577","11.10","19"
"687","SHENYANG PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","2612","37415","14.32","11"
"688","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","2176","37373","17.18","10"
"689","SHIHEZI UNIVERSITY","CHINA MAINLAND","2169","37372","17.23","21"
"690","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","2246","37350","16.63","16"
"691","UNIV CONFEDERALE LEONARD DE VINCI","N/A","2251","37344","16.59","12"
"692","UNIVERSITY COLLEGE DUBLIN","IRELAND","1550","37281","24.05","22"
"693","GLAXOSMITHKLINE","ENGLAND","1281","37272","29.10","28"
"694","UNIVERSITAT DE GIRONA","SPAIN","1515","37245","24.58","18"
"695","DREXEL UNIVERSITY","USA","988","37214","37.67","26"
"696","BEIJING TECHNOLOGY & BUSINESS UNIVERSITY","CHINA MAINLAND","2055","37135","18.07","18"
"697","LINKOPING UNIVERSITY","SWEDEN","1402","36930","26.34","28"
"698","WASEDA UNIVERSITY","JAPAN","1964","36873","18.77","17"
"699","SOUTH CENTRAL MINZU UNIVERSITY","CHINA MAINLAND","1581","36824","23.29","29"
"700","UNIVERSITY OF NEWCASTLE","AUSTRALIA","1245","36737","29.51","25"
"701","CSIC-UPV - INSTITUTO DE TECNOLOGIA QUIMICA (ITQ)","SPAIN","906","36663","40.47","26"
"702","UNIVERSITY OF CATANIA","ITALY","1906","36641","19.22","12"
"703","FUJIAN AGRICULTURE & FORESTRY UNIVERSITY","CHINA MAINLAND","1697","36626","21.58","18"
"704","SHANDONG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2385","36619","15.35","24"
"705","HUAQIAO UNIVERSITY","CHINA MAINLAND","1644","36577","22.25","15"
"706","FERDOWSI UNIVERSITY MASHHAD","IRAN","2015","36508","18.12","6"
"707","SRM INSTITUTE OF SCIENCE & TECHNOLOGY CHENNAI","INDIA","2238","36428","16.28","18"
"708","DEUTSCHES ELEKTRONEN-SYNCHROTRON (DESY)","GERMANY (FED REP GER)","1794","36382","20.28","25"
"709","INSTITUT POLYTECHNIQUE DE PARIS","FRANCE","1712","36331","21.22","23"
"710","HONG KONG BAPTIST UNIVERSITY","HONG KONG","1307","36285","27.76","15"
"711","PANJAB UNIVERSITY","INDIA","2049","36259","17.70","17"
"712","DUY TAN UNIVERSITY","VIETNAM","1383","36212","26.18","18"
"713","UNIVERSIDAD DE CORDOBA","SPAIN","1363","36047","26.45","23"
"714","TAIF UNIVERSITY","SAUDI ARABIA","2892","36032","12.46","29"
"715","NATIONAL SYNCHROTRON RADIATION RESEARCH CENTER","TAIWAN","1136","35903","31.60","87"
"716","UMM AL-QURA UNIVERSITY","SAUDI ARABIA","2503","35842","14.32","27"
"717","TEXAS TECH UNIVERSITY","USA","1723","35818","20.79","15"
"718","SOUTHWEST JIAOTONG UNIVERSITY","CHINA MAINLAND","2056","35815","17.42","27"
"719","TABRIZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","1698","35753","21.06","10"
"720","NORTHEASTERN UNIVERSITY","USA","1162","35702","30.72","36"
"721","BRAUNSCHWEIG UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","1877","35678","19.01","10"
"722","LAWRENCE LIVERMORE NATIONAL LABORATORY","USA","1684","35659","21.18","28"
"723","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","1651","35620","21.57","22"
"724","WARSAW UNIVERSITY OF TECHNOLOGY","POLAND","2829","35552","12.57","10"
"725","ISTANBUL TECHNICAL UNIVERSITY","TURKIYE","2043","35549","17.40","14"
"726","HOWARD HUGHES MEDICAL INSTITUTE","USA","705","35501","50.36","29"
"727","KOBE UNIVERSITY","JAPAN","1991","35493","17.83","34"
"728","KAOHSIUNG MEDICAL UNIVERSITY","TAIWAN","2221","35492","15.98","8"
"729","SHIRAZ UNIVERSITY","IRAN","1973","35417","17.95","2"
"730","NATIONAL RESEARCH COUNCIL CANADA","CANADA","1323","35400","26.76","18"
"731","ROMANIAN ACADEMY","ROMANIA","2981","35395","11.87","8"
"732","UNIVERSITY OF ROCHESTER","USA","1365","35394","25.93","23"
"733","XINJIANG UNIVERSITY","CHINA MAINLAND","2749","35373","12.87","23"
"734","XINJIANG TECHNICAL INSTITUTE OF PHYSICS & CHEMISTRY, CAS","CHINA MAINLAND","1153","35263","30.58","38"
"735","HIROSHIMA UNIVERSITY","JAPAN","2737","35201","12.86","11"
"736","UNIVERSITY OF WESTERN AUSTRALIA","AUSTRALIA","1678","35123","20.93","16"
"737","NEWCASTLE UNIVERSITY - UK","ENGLAND","1615","35114","21.74","22"
"738","LAVAL UNIVERSITY","CANADA","1749","34912","19.96","11"
"739","JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1959","34818","17.77","31"
"740","TRINITY COLLEGE DUBLIN","IRELAND","1490","34745","23.32","18"
"741","JAMIA MILLIA ISLAMIA","INDIA","1325","34635","26.14","21"
"742","UNIVERSITI TEKNOLOGI PETRONAS","MALAYSIA","1648","34622","21.01","4"
"743","SEJONG UNIVERSITY","SOUTH KOREA","1539","34466","22.40","20"
"744","UNIVERSITY OF ARIZONA","USA","1579","34462","21.83","23"
"745","WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1936","34283","17.71","19"
"746","BORESKOV INSTITUTE OF CATALYSIS, SIBERIAN BRANCH, RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2616","34219","13.08","8"
"747","WAYNE STATE UNIVERSITY","USA","1385","34191","24.69","24"
"748","INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE","FRANCE","1492","34069","22.83","18"
"749","ZHENGZHOU UNIVERSITY OF LIGHT INDUSTRY","CHINA MAINLAND","1373","34053","24.80","27"
"750","GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY (GIST)","SOUTH KOREA","1420","34020","23.96","24"
"751","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","1902","33922","17.83","20"
"752","CHANGSHA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1341","33918","25.29","25"
"753","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","1294","33914","26.21","24"
"754","WROCLAW UNIVERSITY OF SCIENCE & TECHNOLOGY","POLAND","2540","33886","13.34","9"
"755","UNIVERSITY OF OVIEDO","SPAIN","1875","33884","18.07","14"
"756","UNITED STATES DEPARTMENT OF AGRICULTURE (USDA)","USA","1482","33852","22.84","14"
"757","KING'S COLLEGE LONDON","ENGLAND","1549","33846","21.85","13"
"758","INDIAN INSTITUTE OF TECHNOLOGY BHU VARANASI (IIT BHU VARANASI)","INDIA","1527","33829","22.15","13"
"759","HUNAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1581","33692","21.31","18"
"760","UNIVERSIDADE DE VIGO","SPAIN","1663","33654","20.24","17"
"761","MERCK & COMPANY USA","USA","1324","33495","25.30","32"
"762","NOVARTIS","SWITZERLAND","1144","33468","29.26","22"
"763","UNIVERSIDADE DO MINHO","PORTUGAL","1580","33429","21.16","11"
"764","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) PUNE","INDIA","1250","33331","26.66","21"
"765","UNIVERSITY OF LIMERICK","IRELAND","1130","33236","29.41","24"
"766","CSIR - CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE (CECRI)","INDIA","1164","33222","28.54","7"
"767","PEOPLES FRIENDSHIP UNIVERSITY OF RUSSIA","RUSSIA","2009","33174","16.51","21"
"768","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","1412","33169","23.49","12"
"769","NICOLAUS COPERNICUS UNIVERSITY","POLAND","2142","32870","15.35","11"
"770","UNIVERSITY OF GEORGIA","USA","1775","32773","18.46","9"
"771","CENTRALE LILLE","FRANCE","1616","32715","20.24","12"
"772","CHENGDU UNIVERSITY","CHINA MAINLAND","1617","32702","20.22","57"
"773","US ARMY RESEARCH LABORATORY (ARL)","USA","621","32685","52.63","26"
"774","BOSTON UNIVERSITY","USA","1172","32578","27.80","27"
"775","ROCHE HOLDING","SWITZERLAND","1354","32536","24.03","13"
"776","INSTITUT UNIVERSITAIRE DE FRANCE","FRANCE","1445","32495","22.49","22"
"777","LOUISIANA STATE UNIVERSITY","USA","1481","32472","21.93","21"
"778","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","2590","32466","12.54","9"
"779","QUEENS UNIVERSITY - CANADA","CANADA","1497","32389","21.64","20"
"780","QINGDAO AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1233","32220","26.13","26"
"781","CSIC - INSTITUTO DE CATALISIS Y PETROLEOQUIMICA (ICP)","SPAIN","1068","32168","30.12","17"
"782","ISITUTO DI CHIMICA DEI COMPOSTI ORGANOMETALLICI (ICCOM-CNR)","ITALY","1250","32141","25.71","15"
"782","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA LYON","FRANCE","1688","32141","19.04","9"
"784","NINGXIA UNIVERSITY","CHINA MAINLAND","1988","32073","16.13","18"
"785","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","1946","31957","16.42","11"
"786","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","1563","31956","20.45","26"
"787","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","1400","31932","22.81","19"
"788","SUZHOU UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1792","31867","17.78","42"
"789","HANGZHOU DIANZI UNIVERSITY","CHINA MAINLAND","1666","31842","19.11","21"
"790","UNIVERSITY OF KENTUCKY","USA","1435","31792","22.15","14"
"791","CHANG GUNG UNIVERSITY","TAIWAN","1800","31785","17.66","14"
"792","BUDAPEST UNIVERSITY OF TECHNOLOGY & ECONOMICS","HUNGARY","2207","31783","14.40","6"
"793","TEMPLE UNIVERSITY","USA","1226","31759","25.90","25"
"794","UNIVERSITY OF NORTH CAROLINA SCHOOL OF MEDICINE","USA","838","31668","37.79","23"
"795","UNIVERSITE DE HAUTE-ALSACE (UHA)","FRANCE","1306","31647","24.23","17"
"796","SHANGHAI NORMAL UNIVERSITY","CHINA MAINLAND","1261","31557","25.03","15"
"797","GACHON UNIVERSITY","SOUTH KOREA","2078","31496","15.16","16"
"798","UNIVERSITY OF PATRAS","GREECE","1537","31473","20.48","12"
"799","NANCHANG HANGKONG UNIVERSITY","CHINA MAINLAND","1173","31471","26.83","43"
"800","HENAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","1867","31394","16.82","33"
"801","UNITED STATES NAVY","USA","1155","31332","27.13","20"
"802","FLORIDA INTERNATIONAL UNIVERSITY","USA","1278","31278","24.47","17"
"803","UNIVERSITY OF JYVASKYLA","FINLAND","1312","31128","23.73","14"
"804","TAIBAH UNIVERSITY","SAUDI ARABIA","1750","31105","17.77","25"
"805","COLORADO SCHOOL OF MINES","USA","1143","30979","27.10","16"
"806","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","1471","30822","20.95","14"
"807","LANZHOU JIAOTONG UNIVERSITY","CHINA MAINLAND","1494","30812","20.62","28"
"808","ANNA UNIVERSITY","INDIA","1798","30773","17.12","6"
"809","UNIVERSITY OF NORTH TEXAS DENTON","USA","1514","30682","20.27","26"
"810","SHAHID BEHESHTI UNIVERSITY","IRAN","1670","30631","18.34","9"
"811","UNIVERSITY OF INNSBRUCK","AUSTRIA","2022","30627","15.15","11"
"812","LEHIGH UNIVERSITY","USA","935","30575","32.70","30"
"813","PRINCESS NOURAH BINT ABDULRAHMAN UNIVERSITY","SAUDI ARABIA","2732","30570","11.19","25"
"814","GUILIN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1994","30502","15.30","9"
"815","SUZHOU INSTITUTE OF NANO-TECH & NANO-BIONICS, CAS","CHINA MAINLAND","898","30493","33.96","28"
"816","KAZAN FEDERAL UNIVERSITY","RUSSIA","3055","30462","9.97","2"
"817","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","2141","30402","14.20","4"
"818","KEIO UNIVERSITY","JAPAN","1999","30394","15.20","7"
"819","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","1726","30384","17.60","11"
"820","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) - KOLKATA","INDIA","1674","30368","18.14","17"
"821","ECOLE POLYTECHNIQUE","FRANCE","1404","30245","21.54","20"
"822","MARTIN LUTHER UNIVERSITY HALLE WITTENBERG","GERMANY (FED REP GER)","1698","30219","17.80","6"
"823","MASSACHUSETTS GENERAL HOSPITAL","USA","983","30101","30.62","13"
"824","SAARLAND UNIVERSITY","GERMANY (FED REP GER)","1523","30080","19.75","7"
"825","INDIAN INSTITUTE OF TECHNOLOGY (INDIAN SCHOOL OF MINES) DHANBAD","INDIA","1398","30005","21.46","7"
"826","UNIVERSITY OF PARMA","ITALY","1545","29962","19.39","10"
"827","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","1300","29928","23.02","15"
"828","UNIVERSITAT JAUME I","SPAIN","1121","29893","26.67","16"
"829","PRINCE SATTAM BIN ABDULAZIZ UNIVERSITY","SAUDI ARABIA","2306","29807","12.93","22"
"830","SHANGHAI INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","1994","29798","14.94","8"
"831","INSTITUTE OF ORGANIC CHEMISTRY & BIOCHEMISTRY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1684","29788","17.69","10"
"832","RENMIN UNIVERSITY OF CHINA","CHINA MAINLAND","1192","29784","24.99","18"
"833","BIRLA INSTITUTE OF TECHNOLOGY & SCIENCE PILANI (BITS PILANI)","INDIA","1947","29730","15.27","7"
"834","UNIVERSITY OF AGRICULTURE FAISALABAD","PAKISTAN","1444","29608","20.50","13"
"835","SOUTHERN MEDICAL UNIVERSITY - CHINA","CHINA MAINLAND","1738","29606","17.03","9"
"836","LODZ UNIVERSITY OF TECHNOLOGY","POLAND","2124","29586","13.93","12"
"837","JIAXING UNIVERSITY","CHINA MAINLAND","1639","29454","17.97","23"
"838","BULGARIAN ACADEMY OF SCIENCES","BULGARIA","2500","29442","11.78","13"
"839","NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN","JAPAN","1496","29428","19.67","16"
"840","LOUGHBOROUGH UNIVERSITY","ENGLAND","1165","29376","25.22","17"
"841","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","1461","29286","20.05","13"
"842","KANGWON NATIONAL UNIVERSITY","SOUTH KOREA","1605","29280","18.24","13"
"843","FEDERAL INSTITUTE FOR MATERIALS RESEARCH & TESTING","GERMANY (FED REP GER)","1440","29278","20.33","6"
"844","CHANG GUNG MEMORIAL HOSPITAL","TAIWAN","1677","29223","17.43","11"
"845","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","1479","29172","19.72","14"
"846","UNIVERSITE DE ROUEN NORMANDIE","FRANCE","1630","29149","17.88","5"
"847","UNIVERSITY OF COLOGNE","GERMANY (FED REP GER)","1489","29099","19.54","12"
"848","UNIVERSITY OF SURREY","ENGLAND","1163","29026","24.96","25"
"849","TJU-NUS JOINT INSTITUTE","CHINA MAINLAND","655","29011","44.29","58"
"850","NATIONAL UNIVERSITY OF SCIENCES & TECHNOLOGY - PAKISTAN","PAKISTAN","1595","29009","18.19","13"
"851","NATIONAL CHUNG HSING UNIVERSITY","TAIWAN","1898","28983","15.27","7"
"852","CAPITAL NORMAL UNIVERSITY","CHINA MAINLAND","1334","28953","21.70","19"
"853","AGH UNIVERSITY OF KRAKOW","POLAND","2373","28848","12.16","7"
"854","SWINBURNE UNIVERSITY OF TECHNOLOGY","AUSTRALIA","1059","28835","27.23","30"
"855","NANJING MEDICAL UNIVERSITY","CHINA MAINLAND","1732","28628","16.53","12"
"856","NIKOLAEV INSTITUTE OF INORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2907","28619","9.84","4"
"857","UNIVERSITY OF HYDERABAD","INDIA","1637","28560","17.45","12"
"858","CHUNG YUAN CHRISTIAN UNIVERSITY","TAIWAN","1425","28487","19.99","8"
"859","NANJING UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","2015","28389","14.09","14"
"860","KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS","CHINA MAINLAND","740","28378","38.35","28"
"861","CENT VAL LOIRE COMUE","N/A","1686","28314","16.79","11"
"862","UTAH STATE UNIVERSITY","USA","692","28304","40.90","27"
"863","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY POLITEHNICA BUCHAREST","ROMANIA","2380","28271","11.88","17"
"864","UNIVERSITY OF CALIFORNIA SAN FRANCISCO","USA","962","28253","29.37","21"
"865","YASOUJ UNIVERSITY","IRAN","990","28218","28.50","6"
"866","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","1637","28199","17.23","10"
"867","CHINESE ACADEMY OF FORESTRY","CHINA MAINLAND","1305","28185","21.60","8"
"868","LAOSHAN LABORATORY","CHINA MAINLAND","1551","28179","18.17","22"
"869","LIMOUSIN POITOU-CHARENTES","N/A","1475","28176","19.10","7"
"870","UNIVERSITY OF SOUTH CHINA","CHINA MAINLAND","1924","28152","14.63","37"
"871","UNIVERSITY OF WROCLAW","POLAND","1947","28110","14.44","6"
"872","UNIVERSITE DE CAEN NORMANDIE","FRANCE","1226","28097","22.92","17"
"873","UNIVERSITY OF LIEGE","BELGIUM","1387","28076","20.24","13"
"874","NATIONAL INSTITUTE OF CHEMISTRY - SLOVENIA","SLOVENIA","1150","28011","24.36","13"
"875","CHINA JILIANG UNIVERSITY","CHINA MAINLAND","1747","28009","16.03","21"
"876","SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS","CHINA MAINLAND","904","28003","30.98","29"
"877","KURNAKOV INSTITUTE OF GENERAL & INORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","3539","27950","7.90","2"
"878","HUNAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1089","27930","25.65","20"
"879","KANAZAWA UNIVERSITY","JAPAN","1743","27888","16.00","13"
"880","SLOVAK ACADEMY OF SCIENCES","SLOVAKIA","1972","27883","14.14","5"
"881","HOHAI UNIVERSITY","CHINA MAINLAND","1337","27870","20.85","33"
"882","CHINA THREE GORGES UNIVERSITY","CHINA MAINLAND","1316","27858","21.17","30"
"883","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","1379","27847","20.19","8"
"884","SHANGHAI INSTITUTE OF POLLUTION CONTROL & ECOLOGICAL SECURITY","CHINA MAINLAND","1105","27825","25.18","24"
"885","CLEMSON UNIVERSITY","USA","1428","27728","19.42","19"
"886","BU ALI SINA UNIVERSITY","IRAN","1525","27717","18.18","8"
"887","NANJING UNIVERSITY OF INFORMATION SCIENCE & TECHNOLOGY","CHINA MAINLAND","1443","27709","19.20","23"
"888","SWANSEA UNIVERSITY","WALES","809","27625","34.15","21"
"889","CAS CENTER FOR EXCELLENCE IN QUANTUM INFORMATION & QUANTUM PHYSICS","CHINA MAINLAND","611","27614","45.19","28"
"890","BRIGHAM & WOMEN'S HOSPITAL","USA","658","27600","41.95","18"
"891","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","1500","27595","18.40","14"
"892","A*STAR - INSTITUTE OF SUSTAINABILITY FOR CHEMICALS, ENERGY & ENVIRONMENT (ISCE2)","SINGAPORE","506","27503","54.35","35"
"893","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","1833","27427","14.96","5"
