Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): COMPUTER SCIENCE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"625","SHAHID BEHESHTI UNIVERSITY","IRAN","720","7976","11.08","5"
"626","TENCENT","CHINA MAINLAND","649","7970","12.28","12"
"627","INDIAN INSTITUTE OF TECHNOLOGY BHU VARANASI (IIT BHU VARANASI)","INDIA","522","7969","15.27","3"
"628","SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG","CHINA MAINLAND","256","7951","31.06","13"
"629","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","381","7918","20.78","5"
"630","NATIONAL INSTITUTE OF TECHNOLOGY PATNA","INDIA","553","7911","14.31","3"
"631","KING KHALID UNIVERSITY","SAUDI ARABIA","957","7895","8.25","5"
"632","UNIVERSITY OF IDAHO","USA","244","7880","32.30","8"
"633","UNIVERSITY OF TENNESSEE KNOXVILLE","USA","546","7878","14.43","8"
"633","UPPSALA UNIVERSITY","SWEDEN","583","7878","13.51","10"
"635","LAVAL UNIVERSITY","CANADA","293","7876","26.88","5"
"636","CHUNG ANG UNIVERSITY","SOUTH KOREA","669","7833","11.71","7"
"637","ZHEJIANG LABORATORY","CHINA MAINLAND","771","7831","10.16","15"
"638","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","450","7829","17.40","6"
"639","UNIVERSIDADE DE COIMBRA","PORTUGAL","598","7798","13.04","5"
"640","TIANJIN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","535","7774","14.53","3"
"641","UNIVERSITY OF AIZU","JAPAN","432","7772","17.99","11"
"642","TELECOM SUDPARIS","FRANCE","516","7747","15.01","2"
"643","FERDOWSI UNIVERSITY MASHHAD","IRAN","612","7697","12.58","4"
"644","SRM INSTITUTE OF SCIENCE & TECHNOLOGY CHENNAI","INDIA","1287","7692","5.98","1"
"645","LUND UNIVERSITY","SWEDEN","486","7677","15.80","4"
"646","UNIVERSITY OF ARKANSAS SYSTEM","USA","368","7676","20.86","7"
"647","JOHANNES KEPLER UNIVERSITY LINZ","AUSTRIA","609","7654","12.57","2"
"648","BASQUE CENTER FOR APPLIED MATHEMATICS (BCAM)","SPAIN","211","7653","36.27","6"
"649","UNIVERSITY OF TURKU","FINLAND","405","7652","18.89","10"
"650","UNIVERSITY OF FLORENCE","ITALY","604","7649","12.66","5"
"651","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","378","7617","20.15","14"
"651","CZECH TECHNICAL UNIVERSITY PRAGUE","CZECH REPUBLIC","731","7617","10.42","3"
"653","EDINBURGH NAPIER UNIVERSITY","SCOTLAND","436","7595","17.42","12"
"654","ECOLE POLYTECHNIQUE","FRANCE","592","7572","12.79","2"
"655","INSTITUTE OF SOFTWARE, CAS","CHINA MAINLAND","823","7563","9.19","12"
"656","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","714","7535","10.55","6"
"657","UNIVERSITY OF ROME TOR VERGATA","ITALY","498","7529","15.12","7"
"658","MISSISSIPPI STATE UNIVERSITY","USA","354","7511","21.22","16"
"659","NATIONAL INSTITUTE OF INFORMATICS (NII) - JAPAN","JAPAN","610","7502","12.30","10"
"660","ZHENGZHOU UNIVERSITY OF LIGHT INDUSTRY","CHINA MAINLAND","648","7480","11.54","15"
"661","LAWRENCE BERKELEY NATIONAL LABORATORY","USA","446","7435","16.67","8"
"662","UNIVERSITY OF SHERBROOKE","CANADA","214","7428","34.71","4"
"663","DURHAM UNIVERSITY","ENGLAND","594","7427","12.50","6"
"664","EAST CHINA JIAOTONG UNIVERSITY","CHINA MAINLAND","576","7408","12.86","8"
"665","K. N. TOOSI UNIVERSITY OF TECHNOLOGY","IRAN","561","7402","13.19","5"
"666","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","493","7372","14.95","4"
"667","UNIVERSITY OF STRATHCLYDE","SCOTLAND","410","7338","17.90","8"
"668","PRINCE SULTAN UNIVERSITY","SAUDI ARABIA","580","7334","12.64","5"
"669","CEA","FRANCE","482","7312","15.17","6"
"670","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","715","7309","10.22","1"
"671","UNIVERSITY OF CHICAGO","USA","532","7287","13.70","6"
"672","UNIVERSITY OF GENOA","ITALY","599","7285","12.16","5"
"673","UNIVERSITY OF BERGEN","NORWAY","647","7280","11.25","5"
"674","UNIVERSITY OF OKLAHOMA - NORMAN","USA","344","7263","21.11","6"
"675","NANJING AGRICULTURAL UNIVERSITY","CHINA MAINLAND","401","7261","18.11","12"
"675","GEORGE WASHINGTON UNIVERSITY","USA","456","7261","15.92","3"
"675","NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY","INDIA","606","7261","11.98","4"
"678","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - INDORE","INDIA","459","7256","15.81","4"
"679","SHIRAZ UNIVERSITY OF TECHNOLOGY","IRAN","389","7206","18.52","7"
"680","TELECOM PARIS","FRANCE","662","7202","10.88","4"
"681","GUIZHOU UNIVERSITY","CHINA MAINLAND","880","7201","8.18","26"
"682","RUPRECHT KARLS UNIVERSITY HEIDELBERG","GERMANY (FED REP GER)","346","7160","20.69","7"
"683","SHIRAZ UNIVERSITY","IRAN","459","7157","15.59","4"
"684","SHAHID BAHONAR UNIVERSITY OF KERMAN (SBUK)","IRAN","457","7150","15.65","5"
"685","HAINAN UNIVERSITY","CHINA MAINLAND","817","7136","8.73","10"
"686","FUJIAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","447","7119","15.93","6"
"687","UNIVERSITY OF MIAMI","USA","316","7102","22.47","11"
"688","JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","549","7077","12.89","2"
"689","JORDAN UNIVERSITY OF SCIENCE & TECHNOLOGY","JORDAN","452","7063","15.63","4"
"690","LIVERPOOL JOHN MOORES UNIVERSITY","ENGLAND","287","7052","24.57","4"
"691","HEC MONTREAL","CANADA","220","7037","31.99","3"
"692","KYUSHU UNIVERSITY","JAPAN","631","7029","11.14","6"
"693","FIRAT UNIVERSITY","TURKIYE","290","7012","24.18","6"
"694","NATIONAL INSTITUTE OF TECHNOLOGY ROURKELA","INDIA","562","7010","12.47","1"
"695","ISFAHAN UNIVERSITY OF TECHNOLOGY","IRAN","439","6998","15.94","5"
"696","UNIVERSITY OF NEW MEXICO","USA","419","6996","16.70","4"
"697","UNIVERSITY OF ARKANSAS FAYETTEVILLE","USA","318","6986","21.97","7"
"698","UNIVERSITE GUSTAVE-EIFFEL","FRANCE","560","6975","12.46","5"
"699","PUSAN NATIONAL UNIVERSITY","SOUTH KOREA","412","6937","16.84","11"
"700","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","618","6936","11.22","1"
"701","AL-BALQA APPLIED UNIVERSITY","JORDAN","320","6933","21.67","10"
"702","NANTES UNIVERSITE","FRANCE","458","6930","15.13","5"
"703","UMM AL-QURA UNIVERSITY","SAUDI ARABIA","660","6916","10.48","3"
"704","SAMSUNG ELECTRONICS","SOUTH KOREA","569","6903","12.13","3"
"705","UNIVERSITY OF SHARJAH","UNITED ARAB EMIRATES","562","6873","12.23","4"
"706","INDIAN INSTITUTE OF SCIENCE (IISC) - BANGALORE","INDIA","744","6829","9.18","3"
"707","OAK RIDGE NATIONAL LABORATORY","USA","526","6825","12.98","6"
"708","POMPEU FABRA UNIVERSITY","SPAIN","464","6818","14.69","5"
"709","UNIVERSITY OF CAGLIARI","ITALY","429","6817","15.89","2"
"710","ADOBE SYSTEMS INC.","USA","384","6810","17.73","3"
"711","ERASMUS UNIVERSITY ROTTERDAM","NETHERLANDS","318","6802","21.39","7"
"712","NANJING FORESTRY UNIVERSITY","CHINA MAINLAND","443","6801","15.35","14"
"713","UNIVERSITY OF MILANO-BICOCCA","ITALY","539","6783","12.58","3"
"714","UNIVERSITY OF REGINA","CANADA","227","6770","29.82","7"
"715","ENSTA PARIS","FRANCE","275","6748","24.54","4"
"716","CURTIN UNIVERSITY","AUSTRALIA","452","6747","14.93","6"
"717","QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","434","6724","15.49","6"
"718","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","394","6711","17.03","5"
"719","UNIVERSITY OF VIENNA","AUSTRIA","551","6704","12.17","5"
"720","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","681","6702","9.84","4"
"721","ILLINOIS INSTITUTE OF TECHNOLOGY","USA","375","6698","17.86","3"
"722","UNIVERSITE DE MONTPELLIER","FRANCE","689","6695","9.72","2"
"723","UNIVERSITY OF PATRAS","GREECE","524","6692","12.77","4"
"724","SANDIA NATIONAL LABORATORIES","USA","448","6688","14.93","6"
"725","UNIVERSITY OF NORTH TEXAS DENTON","USA","414","6665","16.10","4"
"725","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","415","6665","16.06","4"
"727","MURORAN INSTITUTE OF TECHNOLOGY","JAPAN","258","6644","25.75","11"
"728","MAASTRICHT UNIVERSITY","NETHERLANDS","346","6625","19.15","11"
"728","INDIAN INSTITUTE OF MANAGEMENT (IIM SYSTEM)","INDIA","398","6625","16.65","8"
"730","UNIVERSITY OF RHODE ISLAND","USA","176","6620","37.61","6"
"731","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","681","6614","9.71","5"
"732","MIDDLESEX UNIVERSITY","ENGLAND","324","6583","20.32","7"
"732","DONGGUAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","402","6583","16.38","4"
"734","SHANTOU UNIVERSITY","CHINA MAINLAND","424","6550","15.45","9"
"735","ANHUI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","354","6549","18.50","10"
"736","VIT CHENNAI","INDIA","699","6532","9.34","3"
"737","AUTONOMOUS UNIVERSITY OF BARCELONA","SPAIN","498","6531","13.11","9"
"738","UNITED STATES DEPARTMENT OF AGRICULTURE (USDA)","USA","304","6509","21.41","7"
"738","SICHUAN NORMAL UNIVERSITY","CHINA MAINLAND","351","6509","18.54","6"
"740","INSTITUTE OF SCIENCE TOKYO","JAPAN","711","6503","9.15","1"
"741","MINIST AGR & RURAL AFFAIRS","N/A","420","6491","15.45","5"
"742","UNIVERSITY OF CYPRUS","CYPRUS","473","6489","13.72","3"
"743","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","436","6486","14.88","4"
"744","AGH UNIVERSITY OF KRAKOW","POLAND","684","6485","9.48","2"
"745","UNIVERSITY OF PUNJAB","PAKISTAN","403","6481","16.08","3"
"746","INCEPT INST ARTIFICIAL INTELLIGENCE","N/A","122","6478","53.10","10"
"747","BAIDU","CHINA MAINLAND","379","6447","17.01","8"
"748","SHAOXING UNIVERSITY","CHINA MAINLAND","301","6443","21.41","12"
"749","TIANGONG UNIVERSITY","CHINA MAINLAND","537","6440","11.99","9"
"750","LOVELY PROFESSIONAL UNIVERSITY","INDIA","592","6434","10.87","7"
"751","GERMAN AEROSPACE CENTRE (DLR)","GERMANY (FED REP GER)","388","6425","16.56","8"
"752","HUZHOU UNIVERSITY","CHINA MAINLAND","336","6418","19.10","12"
"752","UNIVERSITY OF NEW BRUNSWICK","CANADA","421","6418","15.24","4"
"754","SOUTHERN MEDICAL UNIVERSITY - CHINA","CHINA MAINLAND","383","6415","16.75","8"
"755","SKOLKOVO INSTITUTE OF SCIENCE & TECHNOLOGY","RUSSIA","171","6409","37.48","5"
"756","UNIVERSITY OF CONNECTICUT","USA","456","6348","13.92","1"
"757","TECNALIA","N/A","106","6347","59.88","11"
"758","INHA UNIVERSITY","SOUTH KOREA","544","6343","11.66","6"
"759","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","501","6336","12.65","4"
"760","CHAUDHARY CHARAN SINGH UNIVERSITY","INDIA","225","6333","28.15","5"
"761","UNIVERSIDADE DA CORUNA","SPAIN","551","6320","11.47","4"
"762","PICARDIE UNIV","N/A","415","6303","15.19","4"
"763","YUAN ZE UNIVERSITY","TAIWAN","578","6288","10.88","3"
"764","UNIVERSIDADE FORTALEZA","BRAZIL","180","6280","34.89","4"
"765","NVIDIA CORPORATION","USA","384","6276","16.34","9"
"766","CHONGQING JIAOTONG UNIVERSITY","CHINA MAINLAND","310","6260","20.19","5"
"767","UNIVERSITY OF PETROLEUM & ENERGY STUDIES (UPES)","INDIA","508","6254","12.31","6"
"768","NORTHEAST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","396","6252","15.79","6"
"769","EMBRY-RIDDLE AERONAUTICAL UNIVERSITY","USA","200","6248","31.24","7"
"770","UTAH STATE UNIVERSITY","USA","283","6247","22.07","3"
"771","NATIONAL INSTITUTE OF TECHNOLOGY HAMIRPUR","INDIA","307","6232","20.30","2"
"772","AMMAN ARAB UNIV","N/A","86","6230","72.44","9"
"772","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","408","6230","15.27","4"
"774","SIMULA RES LAB","N/A","267","6229","23.33","3"
"774","CHANG'AN UNIVERSITY","CHINA MAINLAND","610","6229","10.21","7"
"776","UNIVERSITY OF MILAN","ITALY","687","6225","9.06","2"
"777","NORTH DAKOTA STATE UNIVERSITY FARGO","USA","241","6205","25.75","6"
"777","PRINCESS NOURAH BINT ABDULRAHMAN UNIVERSITY","SAUDI ARABIA","1013","6205","6.13","4"
"779","SYRACUSE UNIVERSITY","USA","305","6197","20.32","5"
"780","CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY","CHINA MAINLAND","303","6169","20.36","8"
"781","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - BOMBAY","INDIA","583","6163","10.57","4"
"782","UNIVERSITY OF ZARAGOZA","SPAIN","603","6151","10.20","1"
"783","PURDUE UNIVERSITY IN INDIANAPOLIS","USA","308","6137","19.93","4"
"784","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","525","6134","11.68","9"
"785","UNIVERSITY OF HAMBURG","GERMANY (FED REP GER)","405","6132","15.14","4"
"786","TOKYO INSTITUTE OF TECHNOLOGY","JAPAN","654","6114","9.35","1"
"787","HEILONGJIANG UNIVERSITY","CHINA MAINLAND","335","6110","18.24","8"
"788","HO CHI MINH CITY UNIVERSITY OF TECHNOLOGY (HUTECH)","VIETNAM","198","6100","30.81","3"
"789","UNIVERSITY OF BARCELONA","SPAIN","368","6099","16.57","6"
"790","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","490","6098","12.44","1"
"791","XIHUA UNIVERSITY","CHINA MAINLAND","527","6090","11.56","11"
"792","RENSSELAER POLYTECHNIC INSTITUTE","USA","413","6087","14.74","8"
"793","EURECOM","FRANCE","339","6082","17.94","4"
"794","ITMO UNIVERSITY","RUSSIA","335","6079","18.15","2"
"795","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","559","6077","10.87","2"
"796","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","391","6074","15.53","7"
"797","COLORADO STATE UNIVERSITY SYSTEM","USA","378","6065","16.04","3"
"798","BRANDON UNIVERSITY","CANADA","294","6062","20.62","9"
"799","HUBEI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","492","6058","12.31","4"
"800","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","254","6055","23.84","13"
"801","COLORADO STATE UNIVERSITY FORT COLLINS","USA","373","6051","16.22","3"
"802","ISTITUTO DI SCIENZA E TECNOLOGIE DELL'INFORMAZIONE ALESSANDRO FAEDO (ISTI-CNR)","ITALY","412","6050","14.68","4"
"803","WARSAW UNIVERSITY OF TECHNOLOGY","POLAND","514","6044","11.76","5"
"804","UNIVERSITY OF JINAN","CHINA MAINLAND","427","6033","14.13","4"
"805","UNIVERSIDADE FEDERAL DE PERNAMBUCO","BRAZIL","636","6029","9.48","1"
"806","GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY (GIST)","SOUTH KOREA","386","6003","15.55","2"
"807","FORDHAM UNIVERSITY","USA","238","5995","25.19","3"
"808","NATIONAL INSTITUTE OF TECHNOLOGY TIRUCHIRAPPALLI","INDIA","626","5969","9.54","2"
"809","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GUWAHATI","INDIA","662","5953","8.99","2"
"810","AIR FORCE ENGINEERING UNIVERSITY","CHINA MAINLAND","564","5938","10.53","8"
"811","CHINA THREE GORGES UNIVERSITY","CHINA MAINLAND","354","5923","16.73","11"
"812","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","589","5918","10.05","2"
"813","NATIONAL INSTITUTE OF TECHNOLOGY RAIPUR","INDIA","420","5896","14.04","2"
"814","CRANFIELD UNIVERSITY","ENGLAND","274","5893","21.51","7"
"815","UNIVERSITY OF TURIN","ITALY","535","5889","11.01","5"
"816","UNIVERSITY OF WEST ENGLAND","ENGLAND","313","5884","18.80","5"
"817","KOC UNIVERSITY","TURKIYE","375","5863","15.63","6"
"818","DORTMUND UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","472","5854","12.40","6"
"819","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","661","5828","8.82","3"
"820","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","226","5824","25.77","9"
"821","ALAN TURING INSTITUTE","ENGLAND","315","5822","18.48","8"
"822","UNIVERSITY OF PAVIA","ITALY","334","5820","17.43","4"
"823","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","199","5817","29.23","6"
"824","NANJING UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","308","5811","18.87","3"
"825","ROCKET FORCE UNIVERSITY OF ENGINEERING","CHINA MAINLAND","277","5808","20.97","5"
"826","CHINESE ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","331","5806","17.54","8"
"827","AJOU UNIVERSITY","SOUTH KOREA","610","5805","9.52","2"
"828","UNIVERSITY OF SALAMANCA","SPAIN","296","5790","19.56","2"
"829","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","402","5783","14.39","8"
"830","ARGONNE NATIONAL LABORATORY","USA","489","5755","11.77","6"
"831","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","691","5747","8.32","1"
"832","HUBEI MINZU UNIVERSITY","CHINA MAINLAND","199","5745","28.87","2"
"833","UNIVERSITY OF CINCINNATI","USA","342","5742","16.79","4"
"834","STATE GRID CORPORATION OF CHINA","CHINA MAINLAND","742","5741","7.74","2"
"835","WESTERN MICHIGAN UNIVERSITY","USA","117","5738","49.04","5"
"836","UNIVERSITY OF INNSBRUCK","AUSTRIA","345","5735","16.62","4"
"837","UNIVERSITY OF ELECTRO-COMMUNICATIONS - JAPAN","JAPAN","598","5732","9.59","13"
"838","CASE WESTERN RESERVE UNIVERSITY","USA","322","5722","17.77","7"
"839","SOUTH CENTRAL MINZU UNIVERSITY","CHINA MAINLAND","312","5721","18.34","4"
"840","UNIVERSITY OF CASSINO","ITALY","106","5700","53.77","5"
"841","JAWAHARLAL NEHRU UNIVERSITY, NEW DELHI","INDIA","425","5691","13.39","1"
"842","UNIVERSITY OF ALABAMA TUSCALOOSA","USA","340","5687","16.73","3"
"843","ULSTER UNIVERSITY","NORTHERN IRELAND","376","5685","15.12","2"
"844","LAKEHEAD UNIVERSITY","CANADA","253","5680","22.45","6"
"845","COVENTRY UNIVERSITY","ENGLAND","325","5679","17.47","3"
"846","VIRGINIA COMMONWEALTH UNIVERSITY","USA","334","5673","16.99","4"
"847","CNRS - NATIONAL INSTITUTE FOR MATHEMATICAL SCIENCES (INSMI)","FRANCE","443","5669","12.80","2"
"848","UNIVERSITY OF OVIEDO","SPAIN","510","5663","11.10","2"
"849","BOSTON UNIVERSITY","USA","445","5644","12.68","4"
"850","FENG CHIA UNIVERSITY","TAIWAN","544","5643","10.37","4"
"851","SEOUL NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY","SOUTH KOREA","449","5633","12.55","2"
"852","BEIJING INFORMATION SCIENCE & TECHNOLOGY UNIVERSITY","CHINA MAINLAND","538","5611","10.43","16"
"853","BLEKINGE INSTITUTE TECHNOLOGY","SWEDEN","383","5599","14.62","4"
"854","BABOL NOSHIRVANI UNIVERSITY OF TECHNOLOGY","IRAN","230","5568","24.21","7"
"854","POLITECNICO DI BARI","ITALY","258","5568","21.58","6"
"856","BOGAZICI UNIVERSITY","TURKIYE","432","5562","12.88","2"
"857","A*STAR - INSTITUTE OF HIGH PERFORMANCE COMPUTING (IHPC)","SINGAPORE","306","5560","18.17","8"
"858","UNIVERSIDADE FEDERAL DO CEARA","BRAZIL","471","5555","11.79","1"
"859","JIANGSU NORMAL UNIVERSITY","CHINA MAINLAND","254","5553","21.86","5"
"860","FREE UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","368","5551","15.08","4"
"861","UNIVERSITY OF LUBECK","GERMANY (FED REP GER)","162","5544","34.22","6"
"861","ACADEMIA SINICA - TAIWAN","TAIWAN","561","5544","9.88","2"
"863","UNIVERSITY OF MURCIA","SPAIN","524","5537","10.57","3"
Copyright © 2025 Clarivate
