Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MATERIALS SCIENCE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"585","CENTRAL CHINA NORMAL UNIVERSITY","CHINA MAINLAND","591","31692","53.62","24"
"586","UNIVERSITY OF EDINBURGH","SCOTLAND","1190","31656","26.60","15"
"587","VANDERBILT UNIVERSITY","USA","716","31567","44.09","16"
"588","HUAQIAO UNIVERSITY","CHINA MAINLAND","1332","31551","23.69","17"
"589","UK RESEARCH & INNOVATION (UKRI)","ENGLAND","1282","31479","24.55","11"
"590","JIANGXI NORMAL UNIVERSITY","CHINA MAINLAND","940","31354","33.36","20"
"591","IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY","SAUDI ARABIA","1116","31258","28.01","8"
"592","ECOLE NATIONALE SUPERIEURE DE CHIMIE DE MONTPELLIER","FRANCE","1062","31142","29.32","23"
"593","GUIZHOU UNIVERSITY","CHINA MAINLAND","2463","31080","12.62","20"
"594","XINJIANG UNIVERSITY","CHINA MAINLAND","1925","31030","16.12","18"
"595","UNIVERSITY OF BAYREUTH","GERMANY (FED REP GER)","1229","30994","25.22","10"
"596","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA LYON","FRANCE","1697","30925","18.22","3"
"597","PRES EUROPEAN UNIV BRETAGNE","N/A","1242","30818","24.81","16"
"598","INTERNATIONAL BUSINESS MACHINES (IBM)","USA","549","30759","56.03","19"
"599","SHANGHAI INSTITUTE OF TECHNICAL PHYSICS, CAS","CHINA MAINLAND","868","30751","35.43","23"
"600","KOREA BASIC SCIENCE INSTITUTE (KBSI)","SOUTH KOREA","1202","30706","25.55","5"
"601","UNIVERSITY OF SOUTH CAROLINA COLUMBIA","USA","937","30613","32.67","10"
"601","UNIVERSITY OF SOUTH CAROLINA SYSTEM","USA","937","30613","32.67","10"
"603","NANJING MEDICAL UNIVERSITY","CHINA MAINLAND","1393","30579","21.95","10"
"604","SUZHOU UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1612","30577","18.97","27"
"605","UNIVERSITY OF TEXAS EL PASO","USA","1138","30541","26.84","7"
"606","LOUISIANA STATE UNIVERSITY SYSTEM","USA","1019","30446","29.88","11"
"607","UNIVERSITY OF CHEMISTRY & TECHNOLOGY, PRAGUE","CZECH REPUBLIC","1509","30437","20.17","7"
"608","WASHINGTON UNIVERSITY (WUSTL)","USA","783","30207","38.58","16"
"609","UNIVERSITY OF SURREY","ENGLAND","967","30197","31.23","10"
"610","YUNNAN UNIVERSITY","CHINA MAINLAND","1481","30123","20.34","28"
"611","TEL AVIV UNIVERSITY","ISRAEL","976","29993","30.73","19"
"612","UNIVERSITY OF ULSAN","SOUTH KOREA","1315","29881","22.72","8"
"613","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","1120","29864","26.66","18"
"614","NANJING UNIVERSITY OF INFORMATION SCIENCE & TECHNOLOGY","CHINA MAINLAND","909","29723","32.70","27"
"615","UNIVERSITE DE RENNES","FRANCE","1217","29527","24.26","16"
"616","NANTONG UNIVERSITY","CHINA MAINLAND","1492","29423","19.72","18"
"617","GACHON UNIVERSITY","SOUTH KOREA","1678","29383","17.51","12"
"618","UNIVERSITY OF BELGRADE","SERBIA","2314","29381","12.70","1"
"619","FOSHAN UNIVERSITY","CHINA MAINLAND","1419","29339","20.68","21"
"620","UNIVERSITY OF LOUISIANA SYSTEM","USA","519","29336","56.52","12"
"621","PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","1041","29326","28.17","20"
"622","DIAMOND LIGHT SOURCE","ENGLAND","966","29313","30.34","15"
"623","TAIYUAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2020","29263","14.49","53"
"624","EDITH COWAN UNIVERSITY","AUSTRALIA","588","29217","49.69","24"
"625","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","1076","29215","27.15","12"
"626","AJOU UNIVERSITY","SOUTH KOREA","1349","29165","21.62","4"
"627","UNITED STATES NAVAL RESEARCH LABORATORY","USA","981","29164","29.73","10"
"628","AL AZHAR UNIVERSITY","EGYPT","1432","29004","20.25","17"
"629","CHINA PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","899","28955","32.21","11"
"630","INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE","FRANCE","1118","28872","25.82","13"
"631","UNIVERSITAT POLITECNICA DE VALENCIA","SPAIN","1392","28854","20.73","11"
"632","UNIVERSITY OF FREIBURG","GERMANY (FED REP GER)","1198","28786","24.03","9"
"633","UNIVERSITY OF ROME TOR VERGATA","ITALY","1180","28515","24.17","8"
"634","EMORY UNIVERSITY","USA","701","28509","40.67","14"
"635","DUY TAN UNIVERSITY","VIETNAM","1157","28489","24.62","19"
"636","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","1727","28479","16.49","9"
"637","INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS)","CANADA","749","28468","38.01","12"
"638","A*STAR - SINGAPORE INSTITUTE OF MANUFACTURING TECHNOLOGY (SIMTECH)","SINGAPORE","578","28451","49.22","19"
"639","INDIAN INSTITUTE OF TECHNOLOGY BHU VARANASI (IIT BHU VARANASI)","INDIA","1789","28408","15.88","5"
"640","CHENGDU UNIVERSITY","CHINA MAINLAND","1554","28372","18.26","35"
"641","FAHRENHEIT UNIVERSITIES","POLAND","1522","28252","18.56","14"
"642","SLOVENIAN ACADEMY OF SCIENCES & ARTS (SASA)","SLOVENIA","1465","28248","19.28","5"
"643","JOZEF STEFAN INSTITUTE","SLOVENIA","1463","28230","19.30","5"
"644","SHANGHAI NORMAL UNIVERSITY","CHINA MAINLAND","875","28217","32.25","16"
"645","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","914","28207","30.86","6"
"646","LIMOUSIN POITOU-CHARENTES","N/A","1427","28195","19.76","3"
"647","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GUWAHATI","INDIA","1543","28147","18.24","4"
"648","XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1639","28049","17.11","22"
"649","BRNO UNIVERSITY OF TECHNOLOGY","CZECH REPUBLIC","1729","28042","16.22","4"
"650","UNIVERSITY OF GLASGOW","SCOTLAND","1116","28041","25.13","14"
"651","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","1499","27982","18.67","3"
"652","TUFTS UNIVERSITY","USA","795","27972","35.18","10"
"653","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","1321","27934","21.15","3"
"654","UNIVERSITY OF VALENCIA","SPAIN","1012","27917","27.59","14"
"655","SHENYANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2286","27906","12.21","14"
"656","IMT - INSTITUT MINES-TELECOM","FRANCE","1282","27901","21.76","6"
"657","UNIVERSITY OF CALGARY","CANADA","943","27842","29.52","14"
"658","UNIVERSITY OF SEVILLA","SPAIN","1448","27831","19.22","8"
"659","MICHIGAN TECHNOLOGICAL UNIVERSITY","USA","824","27816","33.76","7"
"660","WASEDA UNIVERSITY","JAPAN","1054","27804","26.38","17"
"661","UNIVERSITY OF MONS","BELGIUM","642","27792","43.29","6"
"662","SAMSUNG ELECTRONICS","SOUTH KOREA","851","27750","32.61","26"
"663","GYEONGSANG NATIONAL UNIVERSITY","SOUTH KOREA","1543","27725","17.97","16"
"664","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","474","27651","58.34","17"
"665","LEIBNIZ UNIVERSITY HANNOVER","GERMANY (FED REP GER)","1251","27646","22.10","12"
"666","EWHA WOMANS UNIVERSITY","SOUTH KOREA","1007","27605","27.41","13"
"667","THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN","CHINA MAINLAND","923","27534","29.83","40"
"668","EUROPEAN SYNCHROTRON RADIATION FACILITY (ESRF)","FRANCE","1285","27532","21.43","10"
"669","UNIVERSITY OF NEWCASTLE","AUSTRALIA","858","27499","32.05","21"
"670","HUNAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1064","27485","25.83","21"
"671","ANNA UNIVERSITY CHENNAI","INDIA","1760","27407","15.57","0"
"672","UNIVERSIDADE DE COIMBRA","PORTUGAL","1480","27340","18.47","6"
"673","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","775","27339","35.28","16"
"674","ASSIUT UNIVERSITY","EGYPT","1240","27304","22.02","9"
"675","CAS CENTER FOR EXCELLENCE IN QUANTUM INFORMATION & QUANTUM PHYSICS","CHINA MAINLAND","456","27302","59.87","17"
"676","GRAZ UNIVERSITY OF TECHNOLOGY","AUSTRIA","1331","27264","20.48","10"
"677","UNIVERSITY OF OULU","FINLAND","1289","27229","21.12","8"
"678","TAIF UNIVERSITY","SAUDI ARABIA","1751","27226","15.55","27"
"679","AUSTRIAN ACADEMY OF SCIENCES","AUSTRIA","947","27138","28.66","10"
"680","NATIONAL INSTITUTE OF TECHNOLOGY ROURKELA","INDIA","1563","27119","17.35","5"
"681","LEIBNIZ INSTITUT FUR POLYMERFORSCHUNG DRESDEN","GERMANY (FED REP GER)","951","27067","28.46","4"
"682","RUPRECHT KARLS UNIVERSITY HEIDELBERG","GERMANY (FED REP GER)","790","27028","34.21","9"
"683","UNIVERSITY OF NOTRE DAME","USA","811","26972","33.26","12"
"684","PUKYONG NATIONAL UNIVERSITY","SOUTH KOREA","1627","26953","16.57","4"
"685","UNIVERSITY KASHAN","IRAN","924","26855","29.06","8"
"686","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","1130","26819","23.73","7"
"687","UNIVERSITY OF TRENTO","ITALY","1206","26774","22.20","10"
"688","INSTITUT DE CIENCIES FOTONIQUES (ICFO)","SPAIN","375","26740","71.31","17"
"689","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","657","26731","40.69","15"
"690","UNIVERSITY OF WURZBURG","GERMANY (FED REP GER)","809","26706","33.01","16"
"691","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","560","26694","47.67","29"
"692","KOREA INSTITUTE OF ENERGY RESEARCH (KIER)","SOUTH KOREA","971","26647","27.44","9"
"693","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","1535","26643","17.36","2"
"694","SHANGHAI UNIVERSITY OF ELECTRIC POWER","CHINA MAINLAND","872","26574","30.47","11"
"695","NIH NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING (NIBIB)","USA","207","26543","128.23","13"
"696","HARBIN NORMAL UNIVERSITY","CHINA MAINLAND","807","26493","32.83","23"
"697","BEIJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS","CHINA MAINLAND","813","26478","32.57","16"
"697","NANTES UNIVERSITE","FRANCE","1184","26478","22.36","8"
"699","CAIRO UNIVERSITY","EGYPT","1281","26466","20.66","15"
"700","NORTHUMBRIA UNIVERSITY","ENGLAND","833","26415","31.71","29"
"701","WROCLAW UNIVERSITY OF SCIENCE & TECHNOLOGY","POLAND","1694","26408","15.59","11"
"702","SHANDONG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1817","26396","14.53","9"
"703","CHANGCHUN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1920","26385","13.74","5"
"704","MASSACHUSETTS GENERAL HOSPITAL","USA","551","26371","47.86","19"
"705","NATIONAL RESEARCH COUNCIL CANADA","CANADA","965","26311","27.27","7"
"706","GUANGZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","958","26286","27.44","21"
"707","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","751","26273","34.98","11"
"708","TON DUC THANG UNIVERSITY","VIETNAM","931","26261","28.21","3"
"709","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","786","26220","33.36","10"
"710","CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE MADRID (ICMM)","SPAIN","1163","26211","22.54","6"
"711","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","1123","26124","23.26","4"
"712","LAVAL UNIVERSITY","CANADA","1202","26018","21.65","10"
"713","NEW YORK UNIVERSITY","USA","880","25947","29.49","8"
"714","LOUISIANA STATE UNIVERSITY","USA","942","25932","27.53","8"
"715","AMES NATIONAL LABORATORY","USA","928","25919","27.93","11"
"716","TAMPERE UNIVERSITY","FINLAND","1077","25903","24.05","8"
"717","NATIONAL UNIVERSITY OF SCIENCES & TECHNOLOGY - PAKISTAN","PAKISTAN","1456","25896","17.79","8"
"718","LOUGHBOROUGH UNIVERSITY","ENGLAND","998","25861","25.91","7"
"719","PRINCE SATTAM BIN ABDULAZIZ UNIVERSITY","SAUDI ARABIA","1582","25823","16.32","18"
"720","QATAR FOUNDATION (QF)","QATAR","726","25780","35.51","12"
"721","YANCHENG INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","1383","25719","18.60","17"
"722","AUSTRALIAN NUCLEAR SCIENCE & TECHNOLOGY ORGANISATION","AUSTRALIA","916","25691","28.05","17"
"722","SAARLAND UNIVERSITY","GERMANY (FED REP GER)","1075","25691","23.90","11"
"724","INTERUNIVERSITY MICROELECTRONICS CENTRE","BELGIUM","1110","25530","23.00","8"
"725","SILESIAN UNIVERSITY OF TECHNOLOGY","POLAND","2366","25397","10.73","9"
"726","CSIR - CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE (CECRI)","INDIA","910","25393","27.90","10"
"727","NORTHWEST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","1046","25312","24.20","5"
"728","GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","1752","25287","14.43","9"
"729","UNIVERSITY OF STRATHCLYDE","SCOTLAND","1010","25250","25.00","7"
"730","SCIENCE & TECHNOLOGY FACILITIES COUNCIL (STFC)","ENGLAND","1053","25230","23.96","10"
"731","UNIVERSITY OF GENOA","ITALY","1068","25207","23.60","4"
"732","LULEA UNIVERSITY OF TECHNOLOGY","SWEDEN","1288","25135","19.51","9"
"733","STOCKHOLM UNIVERSITY","SWEDEN","667","25118","37.66","19"
"734","AIN SHAMS UNIVERSITY","EGYPT","1492","25097","16.82","2"
"735","CHINA THREE GORGES UNIVERSITY","CHINA MAINLAND","1122","25065","22.34","19"
"736","UNIVERSITY OF KENTUCKY","USA","876","24961","28.49","13"
"737","NORMANDIE UNIV","N/A","1417","24956","17.61","4"
"738","INCHEON NATIONAL UNIVERSITY","SOUTH KOREA","1155","24827","21.50","2"
"739","TOKYO UNIVERSITY OF SCIENCE","JAPAN","1220","24813","20.34","8"
"740","AUBURN UNIVERSITY","USA","796","24654","30.97","20"
"740","AUBURN UNIVERSITY SYSTEM","USA","796","24654","30.97","20"
"742","UNIVERSITY OF TABRIZ","IRAN","1134","24495","21.60","11"
"743","UNIVERSITY OF HELSINKI","FINLAND","807","24409","30.25","15"
"744","JOHANNES GUTENBERG UNIVERSITY OF MAINZ","GERMANY (FED REP GER)","715","24383","34.10","8"
"745","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY POLITEHNICA BUCHAREST","ROMANIA","1964","24382","12.41","6"
"746","NEWCASTLE UNIVERSITY - UK","ENGLAND","826","24299","29.42","9"
"747","ITMO UNIVERSITY","RUSSIA","1194","24233","20.30","6"
"748","CHINA IRON & STEEL RESEARCH INSTITUTE GROUP","CHINA MAINLAND","1814","24156","13.32","2"
"749","CHANGCHUN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1152","24138","20.95","6"
"750","INSTITUTE OF PHYSICS OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1501","24057","16.03","8"
"751","UNIVERSITY OF LJUBLJANA","SLOVENIA","1579","24009","15.21","9"
"752","POLYTECHNIQUE MONTREAL","CANADA","908","23964","26.39","11"
"753","SLOVAK ACADEMY OF SCIENCES","SLOVAKIA","1720","23947","13.92","3"
"754","UNIVERSITY OF EXETER","ENGLAND","853","23937","28.06","15"
"755","SAINT PETERSBURG STATE UNIVERSITY","RUSSIA","1710","23839","13.94","4"
"756","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","930","23782","25.57","6"
"757","PICARDIE UNIV","N/A","815","23767","29.16","9"
"758","CSIR - NATIONAL PHYSICAL LABORATORY (NPL)","INDIA","1259","23631","18.77","3"
"759","STFC RUTHERFORD APPLETON LABORATORY","ENGLAND","1019","23594","23.15","9"
"760","UNIV PARIS EST COMUE","N/A","959","23531","24.54","6"
"761","UNIVERSITY OF SOUTH FLORIDA","USA","849","23496","27.67","9"
"762","TECHNISCHE UNIVERSITAT CHEMNITZ","GERMANY (FED REP GER)","1076","23490","21.83","10"
"763","UNIVERSITY OF NEW ORLEANS","USA","297","23329","78.55","10"
"764","UNIVERSITY OF ZARAGOZA","SPAIN","1175","23325","19.85","5"
"765","WUYI UNIVERSITY","CHINA MAINLAND","850","23317","27.43","14"
"766","AIR FORCE MEDICAL UNIVERSITY","CHINA MAINLAND","827","23252","28.12","18"
"767","TIANJIN MEDICAL UNIVERSITY","CHINA MAINLAND","858","23217","27.06","10"
"768","BANARAS HINDU UNIVERSITY (BHU)","INDIA","1341","23211","17.31","2"
"769","NAVAL MEDICAL UNIVERSITY","CHINA MAINLAND","741","23204","31.31","16"
"770","CIC BIOMAGUNE","SPAIN","463","23185","50.08","12"
"771","FEDERAL INSTITUTE FOR MATERIALS RESEARCH & TESTING","GERMANY (FED REP GER)","1351","23173","17.15","4"
"772","IBM USA","USA","404","23131","57.25","14"
"773","CENTER FOR NANOSCIENCE & TECHNOLOGY IIT","ITALY","360","23120","64.22","7"
"774","UNIVERSITY OF ALABAMA TUSCALOOSA","USA","1042","23085","22.15","5"
"775","BASF","GERMANY (FED REP GER)","540","23064","42.71","11"
"776","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","728","23063","31.68","12"
"777","CHULALONGKORN UNIVERSITY","THAILAND","1228","23035","18.76","18"
"778","CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL","CHINA MAINLAND","748","23029","30.79","18"
"779","CHIMIE PARISTECH","FRANCE","844","23016","27.27","9"
"780","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - HYDERABAD","INDIA","1261","22957","18.21","4"
"781","HOMI BHABHA NATIONAL INSTITUTE","INDIA","2185","22933","10.50","1"
"782","CARDIFF UNIVERSITY","WALES","831","22929","27.59","4"
"783","GDANSK UNIVERSITY OF TECHNOLOGY","POLAND","1319","22894","17.36","10"
"784","NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1531","22875","14.94","20"
"785","UNIVERSITE DE TECHNOLOGIE DE BELFORT-MONTBELIARD (UTBM)","FRANCE","1024","22866","22.33","2"
"786","JIANGSU NORMAL UNIVERSITY","CHINA MAINLAND","963","22806","23.68","10"
"787","GERMAN AEROSPACE CENTRE (DLR)","GERMANY (FED REP GER)","1040","22741","21.87","6"
"788","CHANG GUNG UNIVERSITY","TAIWAN","1024","22738","22.21","13"
"789","UNIVERSITY OF ST ANDREWS","SCOTLAND","630","22719","36.06","14"
"790","KANGWON NATIONAL UNIVERSITY","SOUTH KOREA","1251","22677","18.13","8"
"791","AUSTRALIAN RESEARCH COUNCIL","N/A","388","22614","58.28","11"
"792","ECOLE POLYTECHNIQUE","FRANCE","1057","22602","21.38","10"
"793","RADBOUD UNIVERSITY NIJMEGEN","NETHERLANDS","629","22589","35.91","7"
"794","DANKOOK UNIVERSITY","SOUTH KOREA","987","22557","22.85","12"
"795","HUNAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1360","22505","16.55","17"
"796","QUAID I AZAM UNIVERSITY","PAKISTAN","930","22455","24.15","8"
"797","UNIVERSITY OF SALERNO","ITALY","857","22422","26.16","3"
"798","ULM UNIVERSITY","GERMANY (FED REP GER)","833","22415","26.91","4"
"799","HUNAN NORMAL UNIVERSITY","CHINA MAINLAND","800","22284","27.86","12"
"800","HUAZHONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","581","22260","38.31","14"
"801","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF (HZDR)","GERMANY (FED REP GER)","1159","22201","19.16","8"
"802","UNIVERSITY OF MISSOURI COLUMBIA","USA","763","22164","29.05","9"
"803","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","771","22158","28.74","13"
"804","HONG KONG BAPTIST UNIVERSITY","HONG KONG","567","22134","39.04","12"
"805","CRANFIELD UNIVERSITY","ENGLAND","785","21965","27.98","7"
"806","TJU-NUS JOINT INSTITUTE","CHINA MAINLAND","520","21942","42.20","32"
"807","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","882","21901","24.83","21"
"808","RENMIN UNIVERSITY OF CHINA","CHINA MAINLAND","578","21899","37.89","19"
"809","UNIVERSITY OF OTTAWA","CANADA","861","21887","25.42","5"
"810","UNIVERSITY OF DELHI","INDIA","1387","21821","15.73","2"
"811","CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE BARCELONA (ICMAB)","SPAIN","850","21808","25.66","13"
"812","HANGZHOU NORMAL UNIVERSITY","CHINA MAINLAND","701","21799","31.10","26"
"813","ARC CENTRE OF EXCELLENCE FOR ELECTROMATERIALS SCIENCE","AUSTRALIA","335","21785","65.03","10"
"814","UNIVERSITE GUSTAVE-EIFFEL","FRANCE","939","21593","23.00","7"
"815","QUFU NORMAL UNIVERSITY","CHINA MAINLAND","775","21526","27.78","11"
"816","UNIVERSITY OF VIENNA","AUSTRIA","881","21524","24.43","5"
"817","UNIVERSITY OF COPENHAGEN","DENMARK","672","21503","32.00","13"
"818","SKOLKOVO INSTITUTE OF SCIENCE & TECHNOLOGY","RUSSIA","824","21434","26.01","11"
"819","INDIAN INSTITUTE OF TECHNOLOGY (INDIAN SCHOOL OF MINES) DHANBAD","INDIA","1200","21403","17.84","5"
"820","NATIONAL SUN YAT SEN UNIVERSITY","TAIWAN","1155","21395","18.52","5"
"821","INNER MONGOLIA UNIVERSITY","CHINA MAINLAND","983","21317","21.69","16"
"822","UNIVERSITY OF POTSDAM","GERMANY (FED REP GER)","610","21302","34.92","21"
"823","UNIVERSITE DE SFAX","TUNISIA","1356","21295","15.70","0"
"824","SHANGHAI INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","1284","21228","16.53","11"
"825","PRINCESS NOURAH BINT ABDULRAHMAN UNIVERSITY","SAUDI ARABIA","1788","21210","11.86","21"
"826","SHINSHU UNIVERSITY","JAPAN","1081","21149","19.56","8"
"827","UNIVERSITY OF GOTTINGEN","GERMANY (FED REP GER)","766","21061","27.49","17"
"828","JILIN NORMAL UNIVERSITY","CHINA MAINLAND","963","21031","21.84","7"
"829","UNIVERSITY OF PUNJAB","PAKISTAN","1199","20999","17.51","8"
"830","CHONGQING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1304","20958","16.07","7"
"831","SOGANG UNIVERSITY","SOUTH KOREA","877","20916","23.85","7"
"832","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","1212","20914","17.26","9"
"832","NATIONAL INSTITUTE OF TECHNOLOGY TIRUCHIRAPPALLI","INDIA","1373","20914","15.23","1"
"834","ZAGAZIG UNIVERSITY","EGYPT","971","20901","21.53","4"
"835","UNIVERSITY OF PISA","ITALY","857","20858","24.34","8"
"836","ANHUI NORMAL UNIVERSITY","CHINA MAINLAND","785","20825","26.53","9"
"837","ISTANBUL TECHNICAL UNIVERSITY","TURKIYE","1619","20761","12.82","2"
"838","INSTITUTE OF MICROELECTRONICS, CAS","CHINA MAINLAND","780","20595","26.40","20"
"839","ARTS ET METIERS INSTITUTE OF TECHNOLOGY","FRANCE","918","20543","22.38","4"
"840","JADAVPUR UNIVERSITY","INDIA","1166","20499","17.58","2"
"841","GENERAL MOTORS","USA","564","20484","36.32","10"
"842","UNIVERSITY OF SALENTO","ITALY","926","20446","22.08","1"
"843","IMDEA MATERIALS INSTITUTE","SPAIN","762","20444","26.83","3"
"844","TOMSK POLYTECHNIC UNIVERSITY","RUSSIA","1539","20395","13.25","4"
"845","MACQUARIE UNIVERSITY","AUSTRALIA","544","20383","37.47","13"
"846","SOUTH URAL STATE UNIVERSITY","RUSSIA","886","20364","22.98","4"
"847","TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY","CHINA MAINLAND","927","20361","21.96","25"
"848","BEIJING COMPUTATIONAL SCIENCE RESEARCH CENTER (CSRC)","CHINA MAINLAND","460","20330","44.20","11"
"849","ISLAMIA UNIVERSITY OF BAHAWALPUR","PAKISTAN","855","20278","23.72","8"
"850","BRUNEL UNIVERSITY","ENGLAND","912","20265","22.22","6"
"851","UNIVERSITY OF NORTH CAROLINA SCHOOL OF MEDICINE","USA","330","20252","61.37","17"
"852","NAJRAN UNIVERSITY","SAUDI ARABIA","828","20126","24.31","19"
"853","ISTITUTO PER LA MICROELETTRONICA E MICROSISTEMI (IMM-CNR)","ITALY","958","19999","20.88","5"
"854","CENTRALE LILLE","FRANCE","1008","19877","19.72","4"
"855","INDIAN ASSOCIATION FOR THE CULTIVATION OF SCIENCE (IACS) - JADAVPUR","INDIA","768","19873","25.88","7"
"856","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","1466","19834","13.53","2"
"857","NATIONAL CHUNG HSING UNIVERSITY","TAIWAN","1165","19828","17.02","4"
"858","SHENZHEN RESEARCH INSTITUTE, THE HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","217","19817","91.32","15"
"859","HUN-REN","HUNGARY","1164","19716","16.94","6"
"860","HUBEI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1230","19672","15.99","9"
"861","KWANGWOON UNIVERSITY","SOUTH KOREA","864","19670","22.77","13"
"862","BOSTON UNIVERSITY","USA","628","19639","31.27","12"
"863","TECHNICAL UNIVERSITY FREIBERG","GERMANY (FED REP GER)","1403","19588","13.96","5"
"864","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - INDORE","INDIA","1087","19577","18.01","4"
"865","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","1201","19496","16.23","5"
"866","MATERIALS & ENERGY RESEARCH CENTER (MERC)","IRAN","881","19493","22.13","3"
"867","UTRECHT UNIVERSITY MEDICAL CENTER","NETHERLANDS","300","19471","64.90","12"
"868","TIANJIN NORMAL UNIVERSITY","CHINA MAINLAND","551","19463","35.32","15"
"869","BRAUNSCHWEIG UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","891","19415","21.79","1"
"870","NORTHWEST INSTITUTE FOR NONFERROUS METAL RESEARCH - CHINA","CHINA MAINLAND","1514","19408","12.82","7"
"871","ANHUI UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1401","19395","13.84","13"
"872","CHINA NATIONAL PETROLEUM CORPORATION","CHINA MAINLAND","1332","19377","14.55","6"
"873","NATIONAL CENTRAL UNIVERSITY","TAIWAN","1156","19368","16.75","4"
"874","CHONGQING INSTITUTE OF GREEN & INTELLIGENT TECHNOLOGY, CAS","CHINA MAINLAND","726","19290","26.57","14"
"875","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","621","19270","31.03","8"
"876","PALACKY UNIVERSITY OLOMOUC","CZECH REPUBLIC","541","19219","35.52","14"
"877","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","803","19218","23.93","5"
"878","BINGHAMTON UNIVERSITY, SUNY","USA","566","19204","33.93","8"
"879","UNIVERSITY COLLEGE DUBLIN","IRELAND","661","19120","28.93","3"
"880","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","901","19104","21.20","6"
"881","UNIVERSITY OF ARKANSAS SYSTEM","USA","787","19095","24.26","11"
