Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): AGRICULTURAL SCIENCES   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"609","CSIRO LAND & WATER","AUSTRALIA","267","9332","34.95","5"
"610","MARTIN LUTHER UNIVERSITY HALLE WITTENBERG","GERMANY (FED REP GER)","435","9331","21.45","7"
"611","UNIVERSITY OF WASHINGTON","USA","471","9292","19.73","6"
"612","HUNGARIAN UNIVERSITY OF AGRICULTURE & LIFE SCIENCES","HUNGARY","934","9273","9.93","5"
"613","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","536","9255","17.27","11"
"614","UNIVERSITY OF WASHINGTON SEATTLE","USA","465","9245","19.88","6"
"615","ARIZONA STATE UNIVERSITY","USA","457","9220","20.18","6"
"616","AREEO","N/A","629","9211","14.64","5"
"617","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","622","9206","14.80","4"
"618","UNIVERSITY OF ALABAMA SYSTEM","USA","391","9202","23.53","7"
"619","UNIVERSITY OF SALAMANCA","SPAIN","477","9195","19.28","1"
"620","FREE UNIVERSITY OF BOZEN-BOLZANO","ITALY","460","9189","19.98","7"
"621","UNIVERSITY OF MESSINA","ITALY","509","9188","18.05","4"
"622","LANCASTER UNIVERSITY","ENGLAND","324","9187","28.35","9"
"623","UNIVERSIDADE FEDERAL DE GOIAS","BRAZIL","1094","9115","8.33","4"
"624","UNIVERSITY OF CALGARY","CANADA","404","9114","22.56","4"
"625","UNIVERSITY SYSTEM OF NEW HAMPSHIRE","USA","322","9072","28.17","11"
"626","UNIVERSITY OF NEW HAMPSHIRE","USA","321","9064","28.24","11"
"627","HUNAN ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","538","9039","16.80","10"
"628","ASSIUT UNIVERSITY","EGYPT","505","9021","17.86","10"
"629","CNRS - INSTITUTE OF ECOLOGY & ENVIRONMENT (INEE)","FRANCE","412","9007","21.86","6"
"630","UNIVERSITY OF OSLO","NORWAY","462","9004","19.49","8"
"631","FRAUNHOFER GESELLSCHAFT","GERMANY (FED REP GER)","398","8963","22.52","5"
"632","GUANGDONG OCEAN UNIVERSITY","CHINA MAINLAND","706","8957","12.69","10"
"633","ZHEJIANG OCEAN UNIVERSITY","CHINA MAINLAND","468","8946","19.12","17"
"634","SHANDONG UNIVERSITY","CHINA MAINLAND","658","8934","13.58","3"
"635","OVERSEAS EXPERTISE INTRO CTR DISCIPLINE INNOVAT F","N/A","191","8912","46.66","6"
"636","MENDEL UNIVERSITY IN BRNO","CZECH REPUBLIC","779","8875","11.39","6"
"637","NATL INST FOOD TECHNOL ENTREPRENEURSHIP & MANAGEM","N/A","289","8872","30.70","13"
"638","UNIVERSIDAD POLITECNICA DE CARTAGENA","SPAIN","512","8809","17.21","4"
"639","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","595","8784","14.76","9"
"640","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","398","8757","22.00","5"
"641","INSTITUTO POLITECNICO DO PORTO","PORTUGAL","313","8729","27.89","5"
"642","JAGIELLONIAN UNIVERSITY","POLAND","475","8716","18.35","10"
"643","NATIONAL CHUNG HSING UNIVERSITY","TAIWAN","701","8715","12.43","1"
"644","BANGLADESH AGRICULTURAL UNIVERSITY (BAU)","BANGLADESH","550","8697","15.81","4"
"645","INSTITUTO DE INVESTIGACION BIOSANITARIA IBS GRANADA","SPAIN","345","8675","25.14","8"
"646","ZHONGKAI UNIVERSITY OF AGRICULTURE & ENGINEERING","CHINA MAINLAND","603","8636","14.32","11"
"647","UNIVERSIDAD AUTONOMA DE QUERETARO","MEXICO","497","8631","17.37","2"
"648","UNIVERSITY OF TSUKUBA","JAPAN","640","8597","13.43","3"
"649","UNIVERSIDAD DE LEON","SPAIN","600","8594","14.32","3"
"650","MAASTRICHT UNIVERSITY MEDICAL CENTRE (MUMC)","NETHERLANDS","207","8567","41.39","10"
"651","UNIVERSIDADE FEDERAL DO RIO GRANDE","BRAZIL","474","8551","18.04","3"
"652","SHIRAZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","358","8538","23.85","9"
"653","FUJIAN NORMAL UNIVERSITY","CHINA MAINLAND","499","8524","17.08","3"
"654","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","567","8523","15.03","2"
"655","UNIVERSIDAD DE LA RIOJA","SPAIN","468","8517","18.20","7"
"656","UNIVERSITAT DE LES ILLES BALEARS","SPAIN","354","8510","24.04","5"
"657","SANT LONGOWAL INSTITUTE OF ENGINEERING & TECHNOLOGY (SLIET)","INDIA","397","8508","21.43","6"
"657","NINGXIA UNIVERSITY","CHINA MAINLAND","736","8508","11.56","9"
"659","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","303","8502","28.06","5"
"660","HENAN INSTITUTE OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","672","8474","12.61","8"
"661","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","402","8467","21.06","4"
"662","ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP)","FRANCE","382","8449","22.12","8"
"663","UNITED STATES FOREST SERVICE","USA","480","8438","17.58","2"
"664","GUANGDONG PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","364","8430","23.16","6"
"665","CHALMERS UNIVERSITY OF TECHNOLOGY","SWEDEN","336","8419","25.06","8"
"666","GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE","CHINA MAINLAND","762","8415","11.04","8"
"667","ARID AGRICULTURE UNIVERSITY","PAKISTAN","613","8412","13.72","5"
"668","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","450","8397","18.66","3"
"669","HEILONGJIANG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","537","8393","15.63","5"
"670","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","364","8384","23.03","5"
"671","BAYLOR COLLEGE OF MEDICINE","USA","364","8369","22.99","7"
"672","KYUSHU UNIVERSITY","JAPAN","1131","8362","7.39","0"
"673","UNIVERSITY OF EXETER","ENGLAND","373","8338","22.35","15"
"674","UNIVERSITY OF BRISTOL","ENGLAND","351","8323","23.71","9"
"675","TAIPEI MEDICAL UNIVERSITY","TAIWAN","478","8313","17.39","3"
"676","CENTRE DE RECERCA EN AGROTECNOLOGIA (AGROTECNIO)","SPAIN","352","8305","23.59","3"
"677","INSTITUTE OF ANIMAL REPRODUCTION & FOOD RESEARCH OF THE POLISH ACADEMY OF SCIENCES","POLAND","350","8303","23.72","11"
"678","UNIVERSITY OF VERMONT","USA","447","8300","18.57","7"
"678","KAFRELSHEIKH UNIVERSITY","EGYPT","557","8300","14.90","6"
"680","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","294","8298","28.22","10"
"681","UNIVERSITE PSL","FRANCE","381","8297","21.78","8"
"682","VICTORIA UNIVERSITY","AUSTRALIA","307","8266","26.93","8"
"683","ISTITUTO DI SCIENZE DELL' ALIMENTAZIONE (ISA-CNR)","ITALY","345","8261","23.94","4"
"684","BAYER AG","GERMANY (FED REP GER)","375","8257","22.02","8"
"685","UNIVERSIDADE FEDERAL DE PERNAMBUCO","BRAZIL","632","8234","13.03","3"
"686","UNIVERSIDAD AUTONOMA METROPOLITANA - MEXICO","MEXICO","537","8226","15.32","3"
"687","HONG KONG BAPTIST UNIVERSITY","HONG KONG","287","8224","28.66","8"
"688","INSTITUTE OF ANIMAL SCIENCE, CAAS","CHINA MAINLAND","554","8213","14.82","1"
"689","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","290","8200","28.28","6"
"690","ISFAHAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","493","8193","16.62","4"
"691","HARBIN INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","449","8184","18.23","8"
"692","UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL","BRAZIL","1075","8183","7.61","3"
"693","NATIONAL UNIVERSITY OF CORDOBA","ARGENTINA","476","8172","17.17","1"
"694","UNIVERSIDAD DE MALAGA","SPAIN","455","8165","17.95","4"
"695","ECOLE NATIONALE VETERINAIRE, AGROALIMENTAIRE ET DE L'ALIMENTATION NANTES-ATLANTIQUE","FRANCE","398","8157","20.49","4"
"696","CHUNGBUK NATIONAL UNIVERSITY","SOUTH KOREA","725","8138","11.22","7"
"697","UPPSALA UNIVERSITY","SWEDEN","409","8094","19.79","12"
"697","EWHA WOMANS UNIVERSITY","SOUTH KOREA","562","8094","14.40","2"
"699","CHINESE ACADEMY OF FISHERY SCIENCES","CHINA MAINLAND","539","8085","15.00","9"
"700","SHANGHAI ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","629","8079","12.84","4"
"701","UNIVERSITY OF WOLLONGONG","AUSTRALIA","409","8067","19.72","5"
"702","EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","484","8045","16.62","3"
"703","ERCIYES UNIVERSITY","TURKIYE","727","8039","11.06","5"
"704","UNIVERSITY OF SARGODHA","PAKISTAN","621","8038","12.94","5"
"705","CHENGDU INSTITUTE OF BIOLOGY, CAS","CHINA MAINLAND","419","8018","19.14","4"
"706","INSTITUTE FOR AGRICULTURAL & FISHERIES RESEARCH","BELGIUM","439","8015","18.26","2"
"707","UNIVERSITY OF BASILICATA","ITALY","438","8013","18.29","1"
"708","UNIVERSITY OF BAYREUTH","GERMANY (FED REP GER)","308","7992","25.95","9"
"709","UNIVERSITY OF PENNSYLVANIA","USA","378","7963","21.07","5"
"710","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","875","7950","9.09","4"
"711","STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM","USA","448","7946","17.74","4"
"712","UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE","FRANCE","180","7918","43.99","6"
"713","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","284","7904","27.83","5"
"713","NORTHEAST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","448","7904","17.64","5"
"713","ANHUI ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","463","7904","17.07","7"
"716","LEIBNIZ INSTITUT FUR AGRARTECHNIK UND BIOOKONOMIE (ATB)","GERMANY (FED REP GER)","374","7900","21.12","6"
"717","UNIVERSITY OF ANTWERP","BELGIUM","363","7883","21.72","6"
"718","GACHON UNIVERSITY","SOUTH KOREA","448","7882","17.59","6"
"719","UNIVERSITY OF AGRICULTURAL SCIENCES & VETERINARY MEDICINE CLUJ NAPOCA","ROMANIA","473","7877","16.65","8"
"720","NORTH CAROLINA A&T STATE UNIVERSITY","USA","396","7859","19.85","6"
"721","UNIV NANTES ANGERS LE MANS","N/A","443","7857","17.74","5"
"722","UK CENTRE FOR ECOLOGY & HYDROLOGY (UKCEH)","WALES","281","7856","27.96","7"
"723","NEW MEXICO STATE UNIVERSITY","USA","606","7835","12.93","5"
"724","UNIVERSITY OF SHEFFIELD","ENGLAND","341","7827","22.95","9"
"725","WORLD HEALTH ORGANIZATION","SWITZERLAND","344","7799","22.67","8"
"726","SULTAN QABOOS UNIVERSITY","OMAN","373","7798","20.91","9"
"727","UNIVERSITY OF OKLAHOMA - NORMAN","USA","207","7785","37.61","10"
"728","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","430","7768","18.07","4"
"729","IRCCS POLICLINICO GEMELLI","ITALY","224","7765","34.67","18"
"730","CHARITE UNIVERSITATSMEDIZIN BERLIN","GERMANY (FED REP GER)","302","7762","25.70","11"
"731","INDIANA UNIVERSITY SYSTEM","USA","306","7749","25.32","7"
"732","UNIVERSIDAD DE LA FRONTERA","CHILE","471","7718","16.39","2"
"733","SOUTHERN MEDICAL UNIVERSITY - CHINA","CHINA MAINLAND","534","7716","14.45","5"
"734","FOSHAN UNIVERSITY","CHINA MAINLAND","432","7706","17.84","13"
"735","XINJIANG INSTITUTE OF ECOLOGY & GEOGRAPHY, CAS","CHINA MAINLAND","445","7672","17.24","4"
"736","UNIVERSITY OF ROME TOR VERGATA","ITALY","246","7666","31.16","12"
"737","DONGGUK UNIVERSITY","SOUTH KOREA","481","7664","15.93","6"
"738","SICHUAN ACADEMY OF AGRICULTURAL SCIENCES (SAAS)","CHINA MAINLAND","539","7632","14.16","3"
"739","NATIONAL UNIVERSITY OF THE LITTORAL","ARGENTINA","514","7627","14.84","3"
"740","CHINA NATIONAL TOBACCO CORPORATION","CHINA MAINLAND","642","7619","11.87","5"
"741","INSTITUT D'INVESTIGACIO SANITARIA PERE VIRGILI (IISPV)","SPAIN","270","7617","28.21","6"
"742","VTT TECHNICAL RESEARCH CENTER FINLAND","FINLAND","272","7614","27.99","4"
"743","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","339","7611","22.45","6"
"744","MONTANA STATE UNIVERSITY SYSTEM","USA","468","7594","16.23","6"
"745","CENTER FOR AGRICULTURAL RESOURCES RESEARCH, INSTITUTE OF GENETIC & DEVELOPMENTAL BIOLOGY, CAS","CHINA MAINLAND","321","7581","23.62","11"
"746","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","280","7572","27.04","4"
"747","MONTANA STATE UNIVERSITY BOZEMAN","USA","467","7570","16.21","6"
"748","XI'AN JIAOTONG UNIVERSITY","CHINA MAINLAND","522","7553","14.47","5"
"749","JULIUS KUHN-INSTITUT","GERMANY (FED REP GER)","447","7541","16.87","3"
"750","DEUTSCHES INSTITUT FUR ERNAHRUNGSFORSCHUNG POTSDAM-REHBRUCKE (DIFE)","GERMANY (FED REP GER)","217","7527","34.69","10"
"751","UNIVERSIDADE FEDERAL DA BAHIA","BRAZIL","763","7524","9.86","2"
"752","HENAN ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","474","7518","15.86","6"
"753","UNIVERSIDAD PUBLICA DE NAVARRA","SPAIN","394","7511","19.06","4"
"754","UNIVERSIDAD DE JAEN","SPAIN","439","7499","17.08","1"
"755","ROYAL NETHERLANDS ACADEMY OF ARTS & SCIENCES","NETHERLANDS","227","7483","32.96","4"
"756","MCMASTER UNIVERSITY","CANADA","281","7476","26.60","7"
"757","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","531","7465","14.06","7"
"758","CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","CHINA MAINLAND","520","7432","14.29","3"
"759","XIAMEN UNIVERSITY","CHINA MAINLAND","442","7425","16.80","2"
"760","MONASH UNIVERSITY MALAYSIA","MALAYSIA","386","7403","19.18","6"
"761","XI'AN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","399","7394","18.53","7"
"762","ISRIC WORLD SOIL INFORMAT","N/A","56","7388","131.93","7"
"763","TOP INSTITUTE FOOD & NUTRITION","NETHERLANDS","198","7383","37.29","2"
"764","SARI AGRICULTURAL SCIENCES & NATURAL RESOURCES UNIVERSITY (SANRU)","IRAN","400","7382","18.45","4"
"765","UNIVERSITE DE TUNIS-EL-MANAR","TUNISIA","547","7375","13.48","2"
"766","UNIVERSITY OF JJ STROSSMAYER OSIJEK","CROATIA","473","7368","15.58","7"
"767","INSTITUTE OF EARTH ENVIRONMENT, CAS","CHINA MAINLAND","283","7366","26.03","13"
"768","UNIVERSITY OF MOLISE","ITALY","375","7364","19.64","6"
"769","EMORY UNIVERSITY","USA","428","7314","17.09","4"
"770","YALE UNIVERSITY","USA","335","7284","21.74","6"
"770","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","351","7284","20.75","10"
"772","UNIVERSITY OF SURREY","ENGLAND","290","7271","25.07","5"
"773","PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","557","7256","13.03","2"
"774","MEDICAL UNIVERSITY OF LUBLIN","POLAND","356","7241","20.34","6"
"774","UNIVERSITY OF HAWAII MANOA","USA","426","7241","17.00","9"
"776","UNIVERSIDADE FEDERAL DE UBERLANDIA","BRAZIL","977","7218","7.39","3"
"777","CHINA NATIONAL RICE RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","431","7215","16.74","6"
"778","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","276","7193","26.06","7"
"779","NATIONAL UNIVERSITY OF MAR DEL PLATA","ARGENTINA","429","7178","16.73","4"
"780","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","258","7138","27.67","5"
"781","KHON KAEN UNIVERSITY","THAILAND","656","7127","10.86","1"
"782","EMBRAPA TROP AGROIND","BRAZIL","353","7124","20.18","4"
"783","KING MONGKUTS UNIVERSITY OF TECHNOLOGY THONBURI","THAILAND","432","7113","16.47","2"
"784","KERMANSHAH UNIVERSITY OF MEDICAL SCIENCES","IRAN","322","7111","22.08","10"
"785","UNIVERSITY OF GENOA","ITALY","273","7109","26.04","6"
"786","SUEZ CANAL UNIVERSITY","EGYPT","353","7094","20.10","9"
"787","ISLAMIA UNIVERSITY OF BAHAWALPUR","PAKISTAN","618","7040","11.39","8"
"788","MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA","CHINA MAINLAND","436","7038","16.14","9"
"789","GIFU UNIVERSITY","JAPAN","394","7033","17.85","4"
"790","CENTRAL QUEENSLAND UNIVERSITY","AUSTRALIA","296","7010","23.68","7"
"791","UNIVERSITY OF KASHMIR","INDIA","286","7005","24.49","7"
"792","BOHDAN DOBRZANSKI INSTITUTE OF AGROPHYSICS OF THE POLISH ACADEMY OF SCIENCES","POLAND","344","7002","20.35","5"
"793","NATIONAL INSTITUTE OF AGRICULTURAL SCIENCES","SOUTH KOREA","495","7001","14.14","4"
"794","CHINA UNIVERSITY OF GEOSCIENCES","CHINA MAINLAND","377","6988","18.54","11"
"795","SHANXI UNIVERSITY","CHINA MAINLAND","469","6979","14.88","4"
"796","MASHHAD UNIVERSITY OF MEDICAL SCIENCES","IRAN","348","6961","20.00","4"
"796","NORWEGIAN INSTITUTE OF BIOECONOMY RESEARCH","NORWAY","469","6961","14.84","3"
"798","UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","BRAZIL","804","6960","8.66","1"
"799","UNIVERSITY OF VERONA","ITALY","371","6948","18.73","4"
"800","ASIA UNIVERSITY TAIWAN","TAIWAN","316","6942","21.97","5"
"801","SHAHID BEHESHTI UNIVERSITY","IRAN","405","6935","17.12","3"
"802","TEZPUR UNIVERSITY","INDIA","374","6933","18.54","6"
"803","GAZI UNIVERSITY","TURKIYE","336","6931","20.63","4"
"804","NETHERLANDS INSTITUTE OF ECOLOGY (NIOO-KNAW)","NETHERLANDS","216","6893","31.91","3"
"805","UNIVERSITY OF GOTHENBURG","SWEDEN","350","6886","19.67","4"
"806","CHINA MEDICAL UNIVERSITY HOSPITAL - TAIWAN","TAIWAN","344","6872","19.98","4"
"807","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","330","6850","20.76","7"
"808","INSTITUTE OF MOUNTAIN HAZARDS & ENVIRONMENT, CAS","CHINA MAINLAND","385","6840","17.77","3"
"809","HUBEI ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","441","6832","15.49","3"
"810","UNIVERSITY OF MANCHESTER","ENGLAND","312","6820","21.86","3"
"811","UNIVERSIDADE FEDERAL DE MATO GROSSO","BRAZIL","779","6812","8.74","3"
"812","HEILONGJIANG BAYI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","636","6805","10.70","8"
"813","HUN-REN","HUNGARY","466","6795","14.58","6"
"814","CSIC-CAR-UR - INSTITUTO DE CIENCIAS DE LA VID Y DEL VINO (ICVV)","SPAIN","345","6790","19.68","1"
"815","NIH NATIONAL CANCER INSTITUTE (NCI)","USA","139","6780","48.78","9"
"815","SHER-E-KASHMIR UNIVERSITY OF AGRICULTURAL SCIENCES & TECHNOLOGY OF KASHMIR (SKUAST KASHMIR)","INDIA","533","6780","12.72","9"
"817","XINJIANG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","692","6776","9.79","0"
"818","YEUNGNAM UNIVERSITY","SOUTH KOREA","416","6762","16.25","6"
"819","YUNNAN UNIVERSITY","CHINA MAINLAND","548","6754","12.32","2"
"820","UNIVERSITY OF CALIFORNIA LOS ANGELES","USA","338","6746","19.96","4"
"821","DEPARTMENT OF BIOTECHNOLOGY (DBT) INDIA","INDIA","370","6744","18.23","5"
"822","INTERNATIONAL INSTITUTE OF TROPICAL AGRICULTURE (IITA)","NIGERIA","534","6729","12.60","2"
"823","UNIVERSITY OF HAMBURG","GERMANY (FED REP GER)","387","6727","17.38","1"
"824","TOHOKU UNIVERSITY","JAPAN","606","6720","11.09","1"
"825","UNIVERSITA MEDITERRANEA DI REGGIO CALABRIA","ITALY","399","6716","16.83","4"
"826","PUSHCHINO SCIENTIFIC CENTER FOR BIOLOGICAL RESEARCH (PSCBI) OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","351","6712","19.12","6"
"827","KUNMING INSTITUTE OF BOTANY, CAS","CHINA MAINLAND","354","6683","18.88","4"
"828","UNIVERSITY OF LIVERPOOL","ENGLAND","367","6681","18.20","5"
"829","UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA","SPAIN","289","6679","23.11","4"
"830","IMDEA FOOD INSTITUTE","SPAIN","275","6668","24.25","8"
"831","WEST VIRGINIA UNIVERSITY","USA","338","6635","19.63","4"
"832","DANKOOK UNIVERSITY","SOUTH KOREA","612","6634","10.84","3"
"833","FEDERAL INSTITUTE FOR RISK ASSESSMENT","GERMANY (FED REP GER)","385","6613","17.18","4"
"834","BU ALI SINA UNIVERSITY","IRAN","403","6607","16.39","3"
"835","LOVELY PROFESSIONAL UNIVERSITY","INDIA","583","6603","11.33","15"
"836","ULSTER UNIVERSITY","NORTHERN IRELAND","256","6602","25.79","4"
"837","LAWRENCE BERKELEY NATIONAL LABORATORY","USA","181","6592","36.42","5"
"838","UNIVERSITY OF CALIFORNIA SAN DIEGO","USA","274","6591","24.05","7"
"839","UNITED STATES DEPARTMENT OF THE INTERIOR","USA","324","6582","20.31","7"
"840","IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO","ITALY","226","6579","29.11","10"
"841","CENTERS FOR DISEASE CONTROL & PREVENTION - USA","USA","316","6555","20.74","4"
"842","UNIVERSITY OF FREIBURG","GERMANY (FED REP GER)","336","6552","19.50","3"
"843","ONDOKUZ MAYIS UNIVERSITY","TURKIYE","639","6529","10.22","1"
"844","CHONGQING UNIVERSITY","CHINA MAINLAND","370","6524","17.63","10"
"845","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","346","6513","18.82","4"
"846","GUANGXI ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","495","6512","13.16","5"
"847","LANDCARE RESEARCH - NEW ZEALAND","NEW ZEALAND","300","6500","21.67","2"
"847","UNIVERSITY OF VETERINARY MEDICINE VIENNA","AUSTRIA","385","6500","16.88","4"
"849","AGENCY FOR SCIENCE TECHNOLOGY & RESEARCH (A*STAR)","SINGAPORE","415","6497","15.66","6"
"850","WAKE FOREST UNIVERSITY","USA","152","6477","42.61","9"
"851","CIHEAM","FRANCE","380","6473","17.03","3"
"852","CHINA METEOROLOGICAL ADMINISTRATION","CHINA MAINLAND","320","6471","20.22","6"
"853","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","401","6456","16.10","4"
"854","XINJIANG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","521","6432","12.35","7"
"855","DSM NV","NETHERLANDS","247","6430","26.03","8"
"856","CHINA INSTITUTE OF WATER RESOURCES & HYDROPOWER RESEARCH","CHINA MAINLAND","439","6428","14.64","1"
"857","NANYANG TECHNOLOGICAL UNIVERSITY","SINGAPORE","353","6418","18.18","8"
"858","INSTITUTE OF URBAN ENVIRONMENT, CAS","CHINA MAINLAND","219","6396","29.21","7"
"858","UNIVERSITY OF CHEMISTRY & TECHNOLOGY, PRAGUE","CZECH REPUBLIC","442","6396","14.47","3"
"860","UNIVERSITY OF CALABRIA","ITALY","305","6381","20.92","4"
"861","HOSPITAL CLINIC DE BARCELONA","SPAIN","239","6378","26.69","4"
"862","LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE","ENGLAND","401","6377","15.90","2"
"863","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","286","6374","22.29","8"
"864","UNIVERSIDADE DO ALGARVE","PORTUGAL","314","6364","20.27","5"
"865","NANJING MEDICAL UNIVERSITY","CHINA MAINLAND","424","6360","15.00","4"
"866","JILIN ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","413","6349","15.37","7"
"867","UNIVERSITY OF MOHAGHEGH ARDABILI","IRAN","413","6347","15.37","1"
"868","GUANGDONG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","329","6339","19.27","8"
"869","INSTITUTE OF PHYSICOHEMICAL & BIOLOGICAL PROBLEMS OF SOIL SCIENCE","RUSSIA","299","6333","21.18","6"
"870","UNIVERSITE DE MONASTIR","TUNISIA","327","6319","19.32","4"
"871","UNIVERSITY OF MUNICH","GERMANY (FED REP GER)","391","6317","16.16","1"
"872","INSTITUTO FEDERAL DO PARANA","BRAZIL","333","6309","18.95","4"
"873","INSTITUTE OF TIBETAN PLATEAU RESEARCH, CAS","CHINA MAINLAND","253","6296","24.89","4"
"874","FRAUNHOFER PROCESS ENGINEERING & PACKAGING","GERMANY (FED REP GER)","229","6294","27.48","4"
"875","CNRS - INSTITUTE FOR ENGINEERING & SYSTEMS SCIENCES (INSIS)","FRANCE","282","6276","22.26","6"
"876","NATIONAL SCIENCE & TECHNOLOGY DEVELOPMENT AGENCY - THAILAND","THAILAND","426","6260","14.69","3"
"877","UNIVERSITY OF GLASGOW","SCOTLAND","300","6259","20.86","6"
"878","NANJING TECH UNIVERSITY","CHINA MAINLAND","432","6250","14.47","4"
"879","AGRICULTURAL RESEARCH COUNCIL OF SOUTH AFRICA","SOUTH AFRICA","501","6249","12.47","1"
"879","UNIVERSIDADE FEDERAL DE SERGIPE","BRAZIL","617","6249","10.13","3"
"881","ADDIS ABABA UNIVERSITY","ETHIOPIA","631","6243","9.89","2"
"882","UNIVERSIDAD DE CONCEPCION","CHILE","468","6239","13.33","2"
"883","UNIVERSIDAD DE TALCA","CHILE","440","6235","14.17","2"
"884","TAMIL NADU AGRICULTURAL UNIVERSITY","INDIA","957","6220","6.50","8"
"885","NAGOYA UNIVERSITY","JAPAN","483","6217","12.87","3"
"886","UNIVERSITI TEKNOLOGI MALAYSIA","MALAYSIA","315","6216","19.73","9"
"887","POZNAN UNIVERSITY OF MEDICAL SCIENCES","POLAND","350","6208","17.74","3"
"888","SWISS FEDERAL INSTITUTE FOR FOREST, SNOW & LANDSCAPE RESEARCH","SWITZERLAND","264","6196","23.47","3"
"889","UNIVERSIDAD DE CADIZ","SPAIN","447","6171","13.81","2"
"890","LEIDEN UNIVERSITY","NETHERLANDS","272","6160","22.65","7"
"891","CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA (CONACYT)","MEXICO","420","6138","14.61","1"
"892","UNIVERSITY OF COLORADO BOULDER","USA","207","6106","29.50","7"
"893","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","159","6104","38.39","6"
"894","UNIVERSITY OF BERGEN","NORWAY","306","6068","19.83","6"
"895","UNIVERSITY OF GHANA","GHANA","515","6055","11.76","2"
"896","INSTITUTO AGRONOMICO DE CAMPINAS (IAC)","BRAZIL","661","6049","9.15","0"
