Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MOLECULAR BIOLOGY & GENETICS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"624","XUZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1357","30965","22.82","6"
"625","DEUTSCHE KREBSHILFE","N/A","464","30951","66.70","33"
"625","NATIONAL CENTER FOR TUMOR DISEASES","GERMANY (FED REP GER)","464","30951","66.70","33"
"627","UNIVERSITY OF GENOA","ITALY","840","30885","36.77","9"
"628","PROGRAM IN CELLULAR & MOLECULAR MEDICINE (PCMM)","USA","245","30850","125.92","19"
"629","MEDICAL RESEARCH COUNCIL UK (MRC)","ENGLAND","464","30743","66.26","24"
"630","UNIVERSITY OF VERONA","ITALY","515","30735","59.68","14"
"631","SHENZHEN UNIVERSITY","CHINA MAINLAND","1303","30699","23.56","11"
"632","DANISH CANCER SOCIETY","DENMARK","328","30683","93.55","13"
"633","PRINCESS MAXIMA CENTER","NETHERLANDS","313","30534","97.55","22"
"634","UNIVERSITY OF PAVIA","ITALY","759","30524","40.22","18"
"635","CHILDREN'S HOSPITAL COLORADO","USA","571","30523","53.46","22"
"636","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","567","30427","53.66","21"
"637","HOSPITAL DEL MAR","SPAIN","319","30391","95.27","22"
"638","ROYAL CHILDREN'S HOSPITAL MELBOURNE","AUSTRALIA","617","30385","49.25","12"
"639","ASAN MEDICAL CENTER","SOUTH KOREA","567","30324","53.48","14"
"640","GERIATRIC RESEARCH EDUCATION & CLINICAL CENTER","USA","264","30283","114.71","20"
"641","IRCCS POLICLINICO GEMELLI","ITALY","747","30264","40.51","19"
"642","INSTITUTE FOR SYSTEMS BIOLOGY (ISB)","USA","231","30100","130.30","25"
"643","UNIVERSITY OF TRENTO","ITALY","395","30092","76.18","27"
"644","HUN-REN","HUNGARY","669","30014","44.86","19"
"645","MINIST EDUC","N/A","1012","30011","29.66","15"
"646","NIH NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS & STROKE (NINDS)","USA","466","29956","64.28","18"
"647","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","1166","29923","25.66","9"
"648","STANFORD CANCER INSTITUTE","USA","241","29875","123.96","34"
"649","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","587","29655","50.52","14"
"650","PRES EUROPEAN UNIV BRETAGNE","N/A","896","29633","33.07","10"
"651","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","616","29564","47.99","19"
"652","SCHLESWIG HOLSTEIN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","622","29556","47.52","22"
"653","KANSAS STATE UNIVERSITY","USA","403","29534","73.29","7"
"654","PHILIPPS UNIVERSITY MARBURG","GERMANY (FED REP GER)","721","29529","40.96","12"
"655","I3S - INSTITUTO DE INVESTIGACAO E INOVACAO EM SAUDE, UNIVERSIDADE DO PORTO","PORTUGAL","661","29436","44.53","9"
"656","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","627","29429","46.94","12"
"657","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER","USA","580","29328","50.57","14"
"658","FUJIAN MEDICAL UNIVERSITY","CHINA MAINLAND","1925","29327","15.23","12"
"659","EWHA WOMANS UNIVERSITY","SOUTH KOREA","479","29300","61.17","11"
"660","HOUSTON METHODIST","USA","536","29288","54.64","12"
"661","UNIVERSITY OF AUCKLAND","NEW ZEALAND","873","29222","33.47","12"
"662","JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE","USA","509","29221","57.41","16"
"663","MELBOURNE HEALTH","AUSTRALIA","392","29141","74.34","21"
"664","UNIVERSITY OF HAWAII SYSTEM","USA","648","29036","44.81","18"
"665","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","1551","28995","18.69","6"
"666","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","699","28899","41.34","13"
"667","DALHOUSIE UNIVERSITY","CANADA","666","28828","43.29","14"
"668","PENN STATE HEALTH","USA","646","28815","44.61","14"
"669","VERTEX PHARMACEUTICALS","USA","60","28810","480.17","8"
"670","FOX CHASE CANCER CENTER","USA","407","28799","70.76","17"
"671","WORLD HEALTH ORGANIZATION","SWITZERLAND","360","28771","79.92","29"
"672","GEORGETOWN UNIVERSITY","USA","632","28744","45.48","16"
"673","SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS","CHINA MAINLAND","442","28653","64.83","27"
"674","VENETO INSTITUTE MOLECULAR MEDICINE","ITALY","210","28603","136.20","16"
"675","TRANSLATIONAL GENOMICS RESEARCH INSTITUTE","USA","263","28488","108.32","24"
"676","SEATTLE CHILDREN'S HOSPITAL","USA","653","28463","43.59","11"
"677","HERBERT WERTHEIM UF SCRIPPS INSTITUTE FOR BIOMEDICAL INNOVATION & TECHNOLOGY","USA","275","28431","103.39","15"
"678","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","699","28379","40.60","13"
"679","BEIJING INSTITUTE OF GENOMICS, CAS","CHINA MAINLAND","543","28346","52.20","23"
"680","CITY ST GEORGES, UNIVERSITY OF LONDON","ENGLAND","440","28337","64.40","17"
"681","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","ENGLAND","232","28290","121.94","26"
"682","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","340","28002","82.36","16"
"683","YOKOHAMA CITY UNIVERSITY","JAPAN","747","27992","37.47","11"
"684","INDIANA UNIVERSITY INDIANAPOLIS","USA","524","27973","53.38","19"
"685","FUNDACAO OSWALDO CRUZ","BRAZIL","709","27925","39.39","21"
"686","NATIONAL CANCER CENTER - JAPAN","JAPAN","598","27924","46.70","24"
"687","SAINT LOUIS UNIVERSITY","USA","453","27900","61.59","12"
"688","PEKING UNION MEDICAL COLLEGE HOSPITAL","CHINA MAINLAND","1063","27824","26.17","11"
"689","UNIV PARIS EST COMUE","N/A","678","27714","40.88","11"
"690","ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA","CHINA MAINLAND","621","27656","44.53","11"
"691","MARTIN LUTHER UNIVERSITY HALLE WITTENBERG","GERMANY (FED REP GER)","497","27621","55.58","16"
"692","GEORGIA INSTITUTE OF TECHNOLOGY","USA","887","27605","31.12","9"
"693","CTR NONCOMMUNICABLE DIS","N/A","36","27569","765.81","14"
"694","UNIVERSITE DE RENNES","FRANCE","841","27544","32.75","9"
"695","GUANGXI MEDICAL UNIVERSITY","CHINA MAINLAND","1327","27476","20.71","12"
"696","AUGUSTA UNIVERSITY","USA","592","27380","46.25","6"
"697","STATENS SERUM INSTITUT","DENMARK","259","27337","105.55","24"
"698","LADY DAVIS INSTITUTE","CANADA","402","27233","67.74","14"
"699","ROYAL COLLEGE OF SURGEONS - IRELAND","IRELAND","345","27204","78.85","16"
"700","UNIVERSITY OF VERMONT","USA","618","27144","43.92","17"
"701","HOPITAL UNIVERSITAIRE NECKER-ENFANTS MALADES - APHP","FRANCE","751","27134","36.13","6"
"702","UNIVERSITY OF VALENCIA","SPAIN","617","27103","43.93","19"
"703","ROYAL MELBOURNE HOSPITAL","AUSTRALIA","385","27031","70.21","19"
"704","CHANG GUNG MEMORIAL HOSPITAL","TAIWAN","956","26997","28.24","8"
"705","UNIV CLERMONT AUVERGNE ASSOC","N/A","723","26990","37.33","9"
"706","IRCCS BAMBINO GESU","ITALY","735","26930","36.64","10"
"707","UNIVERSITE DE LORRAINE","FRANCE","483","26926","55.75","15"
"708","CNRS - INSTITUTE OF CHEMISTRY (INC)","FRANCE","700","26919","38.46","4"
"709","UNIVERSITE BOURGOGNE EUROPE","FRANCE","566","26846","47.43","8"
"710","NANJING UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","1083","26829","24.77","11"
"711","UNIVERSITY OF BUENOS AIRES","ARGENTINA","880","26730","30.38","5"
"712","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","USA","524","26710","50.97","12"
"713","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","IRELAND","451","26596","58.97","16"
"714","UNIVERSITY OF OTAGO","NEW ZEALAND","720","26594","36.94","14"
"715","UNIVERSITY OF TSUKUBA","JAPAN","1095","26549","24.25","8"
"716","FLORIDA STATE UNIVERSITY","USA","549","26436","48.15","14"
"717","UNIVERSIDADE DE COIMBRA","PORTUGAL","588","26382","44.87","11"
"717","SEOUL NATIONAL UNIVERSITY HOSPITAL","SOUTH KOREA","630","26382","41.88","18"
"719","IRCCS EUROPEAN INSTITUTE OF ONCOLOGY (IEO)","ITALY","441","26369","59.79","17"
"720","FRIEDRICH MIESCHER INSTITUTE FOR BIOMEDICAL RESEARCH","SWITZERLAND","411","26088","63.47","15"
"721","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","614","26041","42.41","6"
"722","UNIVERSITY OF ARKANSAS SYSTEM","USA","804","26005","32.34","12"
"723","UNIVERSITY OF PARMA","ITALY","328","26002","79.27","9"
"724","ICELANDIC HEART ASSOCIATION","ICELAND","114","25989","227.97","24"
"725","KUMAMOTO UNIVERSITY","JAPAN","750","25851","34.47","11"
"726","UNIVERSITY OF SALAMANCA","SPAIN","458","25764","56.25","7"
"727","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","752","25747","34.24","11"
"728","UNIVERSITY OF NEBRASKA LINCOLN","USA","626","25743","41.12","10"
"729","INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM)","INDIA","1221","25638","21.00","8"
"730","CHANG GUNG UNIVERSITY","TAIWAN","886","25294","28.55","7"
"731","SHANTOU UNIVERSITY","CHINA MAINLAND","888","25283","28.47","17"
"732","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","610","25273","41.43","9"
"733","FONDAZIONE IRCCS ISTITUTO NAZIONALE TUMORI MILAN","ITALY","382","25238","66.07","9"
"734","23ANDME, INC.","USA","159","25234","158.70","28"
"735","UNIVERSITY OF GRAZ","AUSTRIA","249","25215","101.27","13"
"736","MACAU UNIVERSITY OF SCIENCE & TECHNOLOGY","MACAU","303","25211","83.20","15"
"737","ROSLIN INSTITUTE","SCOTLAND","673","25179","37.41","12"
"738","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","902","25112","27.84","16"
"739","KUNMING INSTITUTE OF ZOOLOGY, CAS","CHINA MAINLAND","776","25039","32.27","10"
"740","CGIAR","FRANCE","757","25017","33.05","6"
"741","MUNICH HEART ALLIANCE","GERMANY (FED REP GER)","273","24951","91.40","20"
"742","UNIVERSITY OF EAST ANGLIA","ENGLAND","460","24782","53.87","10"
"743","LA JOLLA INSTITUTE FOR IMMUNOLOGY","USA","220","24770","112.59","17"
"744","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","773","24763","32.03","6"
"745","UNIVERSITY OF MANITOBA","CANADA","733","24709","33.71","10"
"746","MACQUARIE UNIVERSITY","AUSTRALIA","423","24700","58.39","8"
"747","CENTRE FOR CANCER BIOLOGY","AUSTRALIA","218","24697","113.29","14"
"748","TAIPEI MEDICAL UNIVERSITY","TAIWAN","922","24651","26.74","3"
"749","NIH NATIONAL LIBRARY OF MEDICINE (NLM)","USA","291","24633","84.65","25"
"750","RAPPAPORT FACULTY OF MEDICINE","ISRAEL","447","24550","54.92","18"
"751","SECHENOV FIRST MOSCOW STATE MEDICAL UNIVERSITY","RUSSIA","523","24480","46.81","11"
"752","YANGZHOU UNIVERSITY","CHINA MAINLAND","1376","24380","17.72","6"
"753","HOWARD FLOREY INSTITUTE AFFILIATES","AUSTRALIA","322","24375","75.70","20"
"754","ROYAL INSTITUTE OF TECHNOLOGY","SWEDEN","397","24358","61.36","22"
"755","LANZHOU UNIVERSITY","CHINA MAINLAND","1060","24350","22.97","13"
"756","TELETHON INSTITUTE OF GENETICS & MEDICINE (TIGEM)","ITALY","406","24329","59.92","12"
"757","EOTVOS LORAND UNIVERSITY","HUNGARY","274","24326","88.78","9"
"758","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","875","24315","27.79","9"
"759","GENOME QUEBEC INNOVAT CTR","N/A","158","24245","153.45","8"
"760","PETER DOHERTY INSTITUTE","AUSTRALIA","223","24223","108.62","13"
"761","INSTITUTO UNIVERSITARIO DE ONCOLOGIA DE ASTURIAS","SPAIN","156","24002","153.86","13"
"762","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","770","23966","31.12","8"
"763","NORTHEASTERN UNIVERSITY","USA","467","23929","51.24","15"
"764","SA PATHOLOGY","AUSTRALIA","279","23883","85.60","8"
"765","JOHNSON & JOHNSON","USA","302","23880","79.07","23"
"766","CINVESTAV - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL","MEXICO","430","23696","55.11","6"
"767","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","420","23674","56.37","14"
"768","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","522","23658","45.32","10"
"769","AGROPARISTECH","FRANCE","612","23594","38.55","8"
"770","TOKYO INSTITUTE OF TECHNOLOGY","JAPAN","569","23553","41.39","11"
"771","JAGIELLONIAN UNIVERSITY","POLAND","708","23528","33.23","15"
"772","UNIVERSITY OF LJUBLJANA","SLOVENIA","527","23346","44.30","11"
"773","COLORADO STATE UNIVERSITY SYSTEM","USA","711","23337","32.82","2"
"774","COLORADO STATE UNIVERSITY FORT COLLINS","USA","708","23283","32.89","2"
"775","UNIVERSITY OF LIEGE","BELGIUM","554","23269","42.00","15"
"776","ISLAMIC AZAD UNIVERSITY","IRAN","1435","23225","16.18","10"
"777","RWTH AACHEN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","396","23216","58.63","14"
"778","UNIVERSITY OF SPLIT","CROATIA","178","23199","130.33","22"
"779","HIROSHIMA UNIVERSITY","JAPAN","989","23191","23.45","5"
"780","UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST","ENGLAND","336","23152","68.90","35"
"781","UNIVERSITY OF PERUGIA","ITALY","412","23147","56.18","11"
"782","UNIVERSITY OF TRIESTE","ITALY","468","23144","49.45","20"
"783","SUNY UPSTATE MEDICAL UNIVERSITY","USA","420","23127","55.06","13"
"784","KING SAUD UNIVERSITY","SAUDI ARABIA","1032","23108","22.39","1"
"785","SAHLGRENSKA UNIVERSITY HOSPITAL","SWEDEN","368","23103","62.78","29"
"786","CIBERNED","SPAIN","356","23067","64.79","15"
"787","UNIVERSITY HOSPITAL OF BERN","SWITZERLAND","521","23008","44.16","15"
"788","UNIVERSITY OF CRETE","GREECE","365","22964","62.92","12"
"788","SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES","SWEDEN","604","22964","38.02","6"
"790","UNIVERSITY OF SASSARI","ITALY","238","22862","96.06","11"
"791","RESEARCH ORGANIZATION OF INFORMATION & SYSTEMS (ROIS)","JAPAN","767","22845","29.78","8"
"792","HAUKELAND UNIVERSITY HOSPITAL","NORWAY","430","22841","53.12","19"
"793","UNIVERSITY OF LOUISVILLE","USA","642","22830","35.56","4"
"794","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","946","22722","24.02","5"
"795","FOLKHALSAN RESEARCH CENTER","FINLAND","234","22715","97.07","18"
"796","NIH NATIONAL EYE INSTITUTE (NEI)","USA","302","22662","75.04","4"
"797","QUEENS UNIVERSITY - CANADA","CANADA","467","22659","48.52","16"
"798","JEWISH GENERAL HOSPITAL - MONTREAL","CANADA","369","22646","61.37","11"
"799","CHU DE NANTES","FRANCE","586","22616","38.59","16"
"799","CHINA PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","766","22616","29.52","7"
"801","SEMMELWEIS UNIVERSITY","HUNGARY","582","22575","38.79","12"
"802","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","618","22485","36.38","10"
"803","JUNTENDO UNIVERSITY","JAPAN","618","22474","36.37","11"
"804","NORTHWELL HEALTH","USA","346","22449","64.88","19"
"805","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","766","22408","29.25","6"
"806","ISTITUTO SUPERIORE DI SANITA (ISS)","ITALY","458","22394","48.90","5"
"807","SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","1025","22389","21.84","11"
"808","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","USA","773","22311","28.86","3"
"809","KANAZAWA UNIVERSITY","JAPAN","581","22287","38.36","6"
"810","IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO","ITALY","531","22248","41.90","13"
"811","UNIVERSITY OF SIENA","ITALY","563","22242","39.51","10"
"812","MAHIDOL UNIVERSITY","THAILAND","706","22233","31.49","11"
"813","UNIVERSITY OF MASSACHUSETTS AMHERST","USA","553","22218","40.18","17"
"814","HELMHOLTZ-CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","407","22094","54.29","10"
"815","COMMONWEALTH SCIENTIFIC & INDUSTRIAL RESEARCH ORGANISATION (CSIRO)","AUSTRALIA","671","22035","32.84","8"
"816","CSIC - CENTRO DE BIOLOGIA MOLECULAR SEVERO OCHOA (CBM)","SPAIN","522","22002","42.15","9"
"817","CHU DE MONTPELLIER","FRANCE","565","21977","38.90","8"
"818","SITEMAN CANCER CENTER","USA","187","21976","117.52","23"
"819","UNIVERSITA DELLA SVIZZERA ITALIANA","SWITZERLAND","252","21947","87.09","13"
"820","CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES (CNIC)","SPAIN","419","21900","52.27","15"
"821","IRCCS SANTA LUCIA","ITALY","316","21879","69.24","9"
"822","NIIGATA UNIVERSITY","JAPAN","542","21861","40.33","9"
"823","SMITHSONIAN INSTITUTION","USA","601","21798","36.27","9"
"824","CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE","CANADA","322","21699","67.39","3"
"825","NATIONAL INSTITUTE OF GENETICS (NIG) - JAPAN","JAPAN","719","21687","30.16","7"
"826","HEBEI MEDICAL UNIVERSITY","CHINA MAINLAND","1256","21678","17.26","11"
"827","SUNNYBROOK HEALTH SCIENCE CENTER","CANADA","301","21664","71.97","15"
"828","GLENFIELD HOSPITAL","ENGLAND","148","21660","146.35","18"
"829","SUNNYBROOK RESEARCH INSTITUTE","CANADA","299","21631","72.34","15"
"830","CHU BORDEAUX","FRANCE","388","21597","55.66","16"
"831","INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR)","INDIA","1525","21566","14.14","2"
"832","KING ABDULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY","SAUDI ARABIA","452","21562","47.70","8"
"833","UNIVERSITY OF BRESCIA","ITALY","370","21553","58.25","14"
"834","INSTITUTE OF MICROBIOLOGY, CAS","CHINA MAINLAND","378","21548","57.01","11"
"835","GLAXOSMITHKLINE USA","USA","185","21495","116.19","14"
"836","UNIVERSITY OF PALERMO","ITALY","503","21426","42.60","7"
"837","CANCER INSTITUTE & HOSPITAL - CAMS","CHINA MAINLAND","771","21376","27.73","18"
"838","CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS","CHINA MAINLAND","304","21372","70.30","13"
"839","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","477","21362","44.78","7"
"840","CURTIN UNIVERSITY","AUSTRALIA","394","21296","54.05","10"
"841","UNIVERSITY OF BASQUE COUNTRY","SPAIN","533","21268","39.90","8"
"842","UNIVERSIDAD PABLO DE OLAVIDE","SPAIN","573","21255","37.09","7"
"843","HAROKOPIO UNIVERSITY ATHENS","GREECE","82","21242","259.05","20"
"844","UNIVERSITY OF ARKANSAS MEDICAL SCIENCES","USA","540","21188","39.24","11"
"845","KYUNG HEE UNIVERSITY","SOUTH KOREA","683","21143","30.96","6"
"846","LUNDQUIST INSTITUTE","USA","178","21128","118.70","15"
"847","CHILDREN'S HOSPITAL LOS ANGELES","USA","348","21117","60.68","12"
"848","GHENT UNIVERSITY HOSPITAL","BELGIUM","534","21102","39.52","14"
"849","KOBE UNIVERSITY","JAPAN","665","21096","31.72","7"
"850","GUANGZHOU UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","892","21061","23.61","6"
"851","JOHN INNES CENTER","ENGLAND","362","20984","57.97","7"
"852","CHAIM SHEBA MEDICAL CENTER","ISRAEL","428","20949","48.95","14"
"853","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","720","20929","29.07","7"
"854","NIH NATIONAL INSTITUTE OF MENTAL HEALTH (NIMH)","USA","206","20919","101.55","12"
"855","QATAR FOUNDATION (QF)","QATAR","507","20909","41.24","16"
"856","NATIONAL HEALTH RESEARCH INSTITUTES - TAIWAN","TAIWAN","508","20906","41.15","10"
"857","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","802","20889","26.05","4"
"858","THE MORGRIDGE INSTITUTE FOR RESEARCH, INC.","USA","167","20841","124.80","4"
"859","ST VINCENTS HOSPITAL SYDNEY","AUSTRALIA","276","20819","75.43","16"
"860","HANYANG UNIVERSITY","SOUTH KOREA","555","20805","37.49","6"
"861","VALL D'HEBRON INSTITUT D'ONCOLOGIA (VHIO)","SPAIN","235","20786","88.45","18"
"862","UNIVERSITY OF YORK - UK","ENGLAND","512","20761","40.55","11"
"863","HENRY FORD HEALTH SYSTEM","USA","258","20726","80.33","13"
"864","CHIBA UNIVERSITY","JAPAN","725","20611","28.43","7"
"865","IRCCS ISTITUTI FISIOTERAPICI OSPITALIERI (IFO)","ITALY","222","20599","92.79","7"
"866","LOS ALAMOS NATIONAL LABORATORY","USA","184","20574","111.82","13"
"867","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","532","20568","38.66","6"
"868","HENRY FORD HOSPITAL","USA","233","20531","88.12","13"
"869","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","443","20479","46.23","7"
"870","NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN","JAPAN","658","20354","30.93","5"
"871","CHILDREN'S NATIONAL HEALTH SYSTEM","USA","516","20324","39.39","10"
"872","UNIVERSITY OF GRANADA","SPAIN","510","20320","39.84","15"
"873","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","854","20313","23.79","6"
"874","HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","HONG KONG","554","20272","36.59","6"
"875","RESEARCH INSTITUTE AT NATIONWIDE CHILDREN'S HOSPITAL","USA","281","20261","72.10","10"
"876","UNIVERSITY OF SUSSEX","ENGLAND","575","20259","35.23","5"
"877","GRIFFITH UNIVERSITY","AUSTRALIA","502","20187","40.21","7"
"878","AGROSUP DIJON","FRANCE","375","20175","53.80","6"
"879","DREXEL UNIVERSITY","USA","489","20161","41.23","5"
"880","RESEARCH INSTITUTE OF MOLECULAR PATHOLOGY (IMP)","AUSTRIA","362","20148","55.66","11"
"881","KOREA RESEARCH INSTITUTE OF BIOSCIENCE & BIOTECHNOLOGY (KRIBB)","SOUTH KOREA","679","20130","29.65","7"
"882","INSTITUT CATALA D'ONCOLOGIA","SPAIN","361","20113","55.71","6"
"883","BAR ILAN UNIVERSITY","ISRAEL","448","20085","44.83","11"
"884","SICHUAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1245","20043","16.10","5"
"885","STELLENBOSCH UNIVERSITY","SOUTH AFRICA","417","19911","47.75","14"
"886","KUNMING MEDICAL UNIVERSITY","CHINA MAINLAND","1041","19908","19.12","11"
"887","HOPITAL UNIVERSITAIRE SAINT-LOUIS - APHP","FRANCE","479","19856","41.45","15"
"888","BASQUE FOUNDATION FOR SCIENCE","SPAIN","359","19838","55.26","12"
"889","LINKOPING UNIVERSITY","SWEDEN","508","19835","39.05","9"
"890","INSTITUTE OF BASIC MEDICAL SCIENCES - CAMS","CHINA MAINLAND","317","19813","62.50","7"
"891","VALL D'HEBRON INSTITUT DE RECERCA (VHIR)","SPAIN","360","19780","54.94","16"
"892","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","377","19752","52.39","10"
"893","EARLHAM INSTITUTE","ENGLAND","196","19714","100.58","9"
"894","SHANGHAI INSTITUTE OF NUTRITION & HEALTH, CAS","CHINA MAINLAND","534","19703","36.90","18"
"895","CIBERESP","SPAIN","247","19671","79.64","19"
"896","RUTGERS UNIVERSITY NEWARK","USA","278","19646","70.67","8"
"897","SOUTH AUSTRALIAN HEALTH & MEDICAL RESEARCH INSTITUTE (SAHMRI)","AUSTRALIA","278","19601","70.51","15"
"898","LEEDS TEACHING HOSPITALS NHS TRUST","N/A","299","19563","65.43","13"
"899","ERASMUS MC CANCER INSTITUTE","NETHERLANDS","307","19555","63.70","17"
"900","BIOLAND LAB","CHINA MAINLAND","349","19535","55.97","16"
"901","CITY UNIVERSITY OF HONG KONG","HONG KONG","401","19526","48.69","11"
"902","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","FRANCE","598","19521","32.64","5"
"903","ISTITUTO ITALIANO DI TECNOLOGIA - IIT","ITALY","487","19516","40.07","4"
"904","UNIVERSITY AT BUFFALO, SUNY","USA","724","19489","26.92","6"
"905","INSTITUTE FOR BASIC SCIENCE - KOREA (IBS)","SOUTH KOREA","423","19481","46.05","12"
"906","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","444","19438","43.78","8"
"907","UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA","CHINA MAINLAND","810","19399","23.95","10"
"908","SAARLAND UNIVERSITY","GERMANY (FED REP GER)","422","19371","45.90","14"
"909","OREGON STATE UNIVERSITY","USA","444","19366","43.62","9"
"910","BRISTOL-MYERS SQUIBB","USA","230","19342","84.10","21"
"911","REGENERON","USA","327","19337","59.13","27"
"912","GUANGDONG MEDICAL UNIVERSITY","CHINA MAINLAND","799","19325","24.19","14"
"913","UNIVERSITY OF ZAGREB","CROATIA","418","19287","46.14","10"
"914","ISTITUTO DI GENETICA E BIOFISICA ADRIANO BUZZATI-TRAVERSO (IGB-CNR)","ITALY","195","19255","98.74","9"
"915","TEXAS TECH UNIVERSITY SYSTEM","USA","485","19210","39.61","6"
"916","JOINT GENOME INSTITUTE - JGI","USA","220","19185","87.20","14"
"917","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","344","19179","55.75","4"
"918","CSIC-USAL - INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DEL CANCER DE SALAMANCA (IBMCC)","SPAIN","259","19160","73.98","4"
"919","CATHOLIC UNIVERSITY OF KOREA","SOUTH KOREA","646","19154","29.65","4"
"920","UNIVERSITY OF PRETORIA","SOUTH AFRICA","433","19138","44.20","6"
"921","CANCER RESEARCH CENTER OF HAWAII","USA","257","19120","74.40","17"
"922","MASSACHUSETTS EYE & EAR INFIRMARY","USA","272","19096","70.21","12"
"923","SIDRA MEDICAL & RESEARCH CENTER","QATAR","237","19075","80.49","20"
"924","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","383","19018","49.66","18"
"925","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","482","19008","39.44","7"
"926","NATIONAL TAIWAN UNIVERSITY HOSPITAL","TAIWAN","688","18984","27.59","13"
"927","CHU DE TOULOUSE","FRANCE","390","18951","48.59","10"
"928","UNIVERSITY OF ST ANDREWS","SCOTLAND","267","18937","70.93","11"
"929","US FOOD & DRUG ADMINISTRATION (FDA)","USA","529","18884","35.70","9"
"930","WESTLAKE UNIVERSITY","CHINA MAINLAND","470","18874","40.16","22"
"931","NATIONAL CANCER CENTRE SINGAPORE (NCCS)","SINGAPORE","270","18863","69.86","13"
