Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): BIOLOGY & BIOCHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"626","LAOSHAN LABORATORY","CHINA MAINLAND","1283","24558","19.14","8"
"627","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","732","24540","33.52","15"
"628","UNIVERSITY OF PERUGIA","ITALY","771","24531","31.82","12"
"629","I3S - INSTITUTO DE INVESTIGACAO E INOVACAO EM SAUDE, UNIVERSIDADE DO PORTO","PORTUGAL","710","24461","34.45","9"
"630","DALIAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1085","24428","22.51","16"
"631","TEXAS TECH UNIVERSITY SYSTEM","USA","1005","24394","24.27","14"
"632","HOUSTON METHODIST","USA","477","24312","50.97","11"
"633","UNIVERSITI MALAYA","MALAYSIA","943","24292","25.76","22"
"634","CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS","CHINA MAINLAND","768","24290","31.63","22"
"635","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","1357","24256","17.87","12"
"636","MACQUARIE UNIVERSITY","AUSTRALIA","958","24163","25.22","13"
"637","UNIVERSITY OF OKLAHOMA SYSTEM","USA","1049","24160","23.03","11"
"638","CHANG GUNG UNIVERSITY","TAIWAN","1474","24090","16.34","18"
"639","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","853","24083","28.23","10"
"640","ARGONNE NATIONAL LABORATORY","USA","547","24059","43.98","19"
"641","SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES","SWEDEN","789","23982","30.40","12"
"642","NATIONAL INSTITUTE OF ADVANCED INDUSTRIAL SCIENCE & TECHNOLOGY (AIST)","JAPAN","1402","23972","17.10","9"
"643","GERMAN CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","522","23893","45.77","29"
"644","HSE UNIVERSITY (NATIONAL RESEARCH UNIVERSITY HIGHER SCHOOL OF ECONOMICS)","RUSSIA","234","23863","101.98","3"
"645","GRIFFITH UNIVERSITY","AUSTRALIA","849","23824","28.06","14"
"646","WHITEHEAD INSTITUTE","USA","253","23802","94.08","22"
"647","AUSTRALIAN NUCLEAR SCIENCE & TECHNOLOGY ORGANISATION","AUSTRALIA","158","23762","150.39","2"
"648","NIH NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES (NIEHS)","USA","711","23564","33.14","11"
"649","SMITHSONIAN INSTITUTION","USA","670","23529","35.12","7"
"650","UNIVERSITE COTE D'AZUR","FRANCE","997","23513","23.58","11"
"651","UNIV CLERMONT AUVERGNE ASSOC","N/A","955","23495","24.60","11"
"651","UNIVERSITY OF PAVIA","ITALY","1173","23495","20.03","9"
"653","ZHEJIANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1358","23464","17.28","8"
"654","WAYNE STATE UNIVERSITY","USA","1098","23419","21.33","12"
"655","ECOLE PRATIQUE DES HAUTES ETUDES (EPHE)","FRANCE","634","23402","36.91","17"
"656","AUGUSTA UNIVERSITY","USA","760","23366","30.74","13"
"657","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","1209","23349","19.31","14"
"658","DARTMOUTH COLLEGE","USA","850","23304","27.42","14"
"659","SICHUAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1155","23294","20.17","10"
"660","PUSHCHINO SCIENTIFIC CENTER FOR BIOLOGICAL RESEARCH (PSCBI) OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1838","23263","12.66","8"
"661","NIH EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT (NICHD)","USA","816","23239","28.48","12"
"662","NANJING TECH UNIVERSITY","CHINA MAINLAND","1130","23179","20.51","8"
"663","ADDENBROOKE'S HOSPITAL","ENGLAND","417","23167","55.56","12"
"663","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","ENGLAND","417","23167","55.56","12"
"665","CENTRE DE REGULACIO GENOMICA (CRG)","SPAIN","588","23142","39.36","18"
"666","UNIVERSITY OF WARSAW","POLAND","1030","23139","22.47","14"
"667","CALIFORNIA POLYTECHNIC STATE UNIVERSITY SAN LUIS OBISPO","USA","154","23115","150.10","1"
"668","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","1113","23087","20.74","5"
"669","VITA-SALUTE SAN RAFFAELE UNIVERSITY","ITALY","975","22946","23.53","20"
"670","UNIVERSIDAD DE LA REPUBLICA, URUGUAY","URUGUAY","674","22938","34.03","12"
"671","NSW HEALTH","AUSTRALIA","836","22833","27.31","15"
"672","LANZHOU UNIVERSITY","CHINA MAINLAND","1560","22771","14.60","10"
"673","KANSAS STATE UNIVERSITY","USA","633","22730","35.91","12"
"674","BRUKER BIOSPIN GMBH","GERMANY (FED REP GER)","87","22718","261.13","1"
"675","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","1099","22691","20.65","7"
"676","KOREA RESEARCH INSTITUTE OF BIOSCIENCE & BIOTECHNOLOGY (KRIBB)","SOUTH KOREA","1181","22676","19.20","8"
"677","JAMES COOK UNIVERSITY","AUSTRALIA","489","22675","46.37","13"
"678","WELLCOME CENTRE FOR HUMAN GENETICS","ENGLAND","427","22649","53.04","19"
"679","FRAUNHOFER GESELLSCHAFT","GERMANY (FED REP GER)","872","22453","25.75","13"
"680","CIBEREHD","SPAIN","534","22442","42.03","13"
"681","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","761","22393","29.43","7"
"682","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","941","22384","23.79","16"
"683","UNIVERSITY OF GENOA","ITALY","1193","22370","18.75","10"
"684","UNIVERSITY OF SEVILLA","SPAIN","1025","22241","21.70","9"
"685","FAHRENHEIT UNIVERSITIES","POLAND","1285","22233","17.30","12"
"686","UNIVERSITY OF ULSAN","SOUTH KOREA","1108","22196","20.03","9"
"687","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","903","21966","24.33","10"
"688","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","679","21898","32.25","14"
"689","BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY","CHINA MAINLAND","1037","21846","21.07","10"
"690","DORTMUND UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","605","21822","36.07","6"
"691","SLOVAK ACADEMY OF SCIENCES","SLOVAKIA","1281","21804","17.02","11"
"692","DEAKIN UNIVERSITY","AUSTRALIA","879","21746","24.74","19"
"693","RESEARCH ORGANIZATION OF INFORMATION & SYSTEMS (ROIS)","JAPAN","409","21743","53.16","14"
"694","PFIZER USA","USA","636","21726","34.16","18"
"695","TAIPEI MEDICAL UNIVERSITY","TAIWAN","1298","21724","16.74","6"
"696","ONTARIO INSTITUTE FOR CANCER RESEARCH","CANADA","192","21722","113.14","17"
"696","UNIVERSITY OF ABERDEEN","SCOTLAND","716","21722","30.34","15"
"698","YEUNGNAM UNIVERSITY","SOUTH KOREA","868","21675","24.97","18"
"699","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","774","21589","27.89","7"
"700","INSTITUTO NACIONAL INVESTIGACION TECNOLOGIA AGRARIA ALIMENTARIA (INIA)","SPAIN","137","21549","157.29","5"
"701","JOINT GENOME INSTITUTE - JGI","USA","222","21537","97.01","27"
"702","UNIVERSIDADE FEDERAL DO PARANA","BRAZIL","933","21532","23.08","8"
"703","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","1052","21422","20.36","11"
"704","UNIVERSITY OF WEST BOHEMIA PILSEN","CZECH REPUBLIC","52","21412","411.77","2"
"705","UNIVERSITY OF OREGON","USA","559","21392","38.27","9"
"706","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","FRANCE","914","21386","23.40","12"
"707","UNIVERSITY OF GRAZ","AUSTRIA","659","21338","32.38","14"
"708","UNIVERSITY OF MACAU","MACAU","709","21298","30.04","22"
"709","ANACONDA INC","N/A","4","21226","5306.50","2"
"710","AUBURN UNIVERSITY","USA","781","21208","27.15","13"
"710","AUBURN UNIVERSITY SYSTEM","USA","781","21208","27.15","13"
"710","UNIVERSITY OF MESSINA","ITALY","1075","21208","19.73","10"
"713","UNIVERSITY OF BIELEFELD","GERMANY (FED REP GER)","883","21198","24.01","7"
"714","UNIVERSITY OF SASKATCHEWAN","CANADA","962","21140","21.98","10"
"715","CHU LILLE","FRANCE","741","21119","28.50","15"
"716","SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS","CHINA MAINLAND","771","21097","27.36","17"
"717","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","795","21060","26.49","4"
"718","TARBIAT MODARES UNIVERSITY","IRAN","1239","20944","16.90","6"
"719","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","952","20882","21.93","14"
"720","MASHHAD UNIVERSITY OF MEDICAL SCIENCES","IRAN","934","20842","22.31","8"
"721","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","897","20837","23.23","18"
"722","UNIVERSITY OF TRENTO","ITALY","591","20811","35.21","19"
"723","UNIVERSITY OF CATANIA","ITALY","935","20686","22.12","12"
"724","INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS","CHINA MAINLAND","440","20680","47.00","37"
"725","MERCK & COMPANY","USA","658","20671","31.41","13"
"726","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","1261","20622","16.35","8"
"727","UNIVERSITY OF NEW MEXICO","USA","762","20611","27.05","11"
"728","ENTHOUGHT INC","N/A","2","20610","10305.00","1"
"729","ANTON PANNEKOEK INST","N/A","1","20603","20603.00","1"
"729","GOOGLE LLC","N/A","1","20603","20603.00","1"
"729","QUANSIGHT LLC","N/A","1","20603","20603.00","1"
"729","SPACE DYNAM LAB","N/A","1","20603","20603.00","1"
"729","WAYRAY LLC","N/A","1","20603","20603.00","1"
"734","SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","1257","20527","16.33","9"
"735","VELLORE INSTITUTE OF TECHNOLOGY (VIT)","INDIA","1151","20506","17.82","11"
"736","FUJIAN AGRICULTURE & FORESTRY UNIVERSITY","CHINA MAINLAND","973","20486","21.05","12"
"737","JOHNSON & JOHNSON","USA","462","20443","44.25","15"
"738","SINAI HEALTH SYSTEM TORONTO","CANADA","555","20434","36.82","20"
"739","SWISS SCHOOL OF PUBLIC HEALTH (SSPH+)","SWITZERLAND","612","20413","33.35","18"
"740","BECKMAN RESEARCH INSTITUTE OF CITY OF HOPE","USA","410","20391","49.73","16"
"741","UNIVERSITI SAINS MALAYSIA","MALAYSIA","1012","20299","20.06","14"
"742","MEDICAL UNIVERSITY OF SOUTH CAROLINA","USA","765","20269","26.50","10"
"742","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","1055","20269","19.21","9"
"744","SECOND GENOME","N/A","5","20257","4051.40","2"
"745","HONG KONG POLYTECHNIC UNIVERSITY","HONG KONG","653","20238","30.99","26"
"746","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","885","20114","22.73","8"
"747","ALIGARH MUSLIM UNIVERSITY","INDIA","849","20110","23.69","12"
"748","FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH","USA","563","20075","35.66","10"
"749","GHENT UNIVERSITY HOSPITAL","BELGIUM","382","19986","52.32","9"
"749","INSTITUTE FOR BASIC SCIENCE - KOREA (IBS)","SOUTH KOREA","520","19986","38.43","19"
"751","LUNENFELD TANENBAUM RESEARCH INSTITUTE","CANADA","532","19953","37.51","19"
"752","BEIJING FORESTRY UNIVERSITY","CHINA MAINLAND","872","19916","22.84","10"
"753","RWTH AACHEN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","556","19910","35.81","14"
"754","UNIVERSITY OF HAWAII MANOA","USA","498","19870","39.90","12"
"755","GARVAN INSTITUTE OF MEDICAL RESEARCH","AUSTRALIA","485","19865","40.96","20"
"756","JOHN INNES CENTER","ENGLAND","481","19856","41.28","18"
"757","DALIAN MEDICAL UNIVERSITY","CHINA MAINLAND","1218","19820","16.27","9"
"758","HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ)","GERMANY (FED REP GER)","540","19802","36.67","15"
"759","ACADEMIC CENTER FOR EDUCATION, CULTURE & RESEARCH (ACECR)","IRAN","595","19776","33.24","5"
"760","CRUK CAMBRIDGE INSTITUTE","ENGLAND","267","19765","74.03","25"
"761","INSTITUTE OF ZOOLOGY, CAS","CHINA MAINLAND","724","19734","27.26","19"
"762","TOKYO INSTITUTE OF TECHNOLOGY","JAPAN","1099","19721","17.94","3"
"763","PUSAN NATIONAL UNIVERSITY","SOUTH KOREA","1085","19678","18.14","10"
"764","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","750","19618","26.16","12"
"765","GUY'S & ST THOMAS' NHS FOUNDATION TRUST","ENGLAND","481","19615","40.78","13"
"766","UNIVERSITY OF ZAGREB","CROATIA","1062","19607","18.46","16"
"767","AUSTRIAN ACADEMY OF SCIENCES","AUSTRIA","421","19588","46.53","28"
"768","UNIVERSIDADE DE AVEIRO","PORTUGAL","835","19570","23.44","11"
"769","THE J DAVID GLADSTONE INSTITUTES","USA","315","19562","62.10","26"
"770","UNIVERSITY OF EASTERN FINLAND","FINLAND","845","19545","23.13","6"
"771","NYU LANGONE MEDICAL CENTER","USA","427","19440","45.53","13"
"772","CIRAD","FRANCE","528","19408","36.76","13"
"773","GUANGXI UNIVERSITY","CHINA MAINLAND","1019","19384","19.02","11"
"774","TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY, CAS","CHINA MAINLAND","885","19324","21.84","8"
"775","FUJIAN MEDICAL UNIVERSITY","CHINA MAINLAND","1833","19270","10.51","6"
"776","NANTONG UNIVERSITY","CHINA MAINLAND","1401","19256","13.74","14"
"777","QUAID I AZAM UNIVERSITY","PAKISTAN","834","19247","23.08","14"
"778","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","NORWAY","623","19236","30.88","4"
"779","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","USA","823","19194","23.32","5"
"780","VIT VELLORE","INDIA","1118","19163","17.14","9"
"781","UNIVERSITY OF SHERBROOKE","CANADA","725","19131","26.39","9"
"782","HOPITAL UNIVERSITAIRE PITIE-SALPETRIERE - APHP","FRANCE","688","19074","27.72","14"
"783","UNIVERSITY HOSPITAL OF BERN","SWITZERLAND","553","19050","34.45","20"
"784","NATIONAL TSING HUA UNIVERSITY","TAIWAN","605","19003","31.41","8"
"785","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","757","18967","25.06","13"
"786","QIMR BERGHOFER MEDICAL RESEARCH INSTITUTE","AUSTRALIA","336","18950","56.40","8"
"787","OKAYAMA UNIVERSITY","JAPAN","1091","18949","17.37","9"
"788","CITY UNIVERSITY OF HONG KONG","HONG KONG","794","18753","23.62","15"
"789","UNIVERSITY OF BRESCIA","ITALY","486","18745","38.57","7"
"790","NIH NATIONAL HUMAN GENOME RESEARCH INSTITUTE (NHGRI)","USA","277","18719","67.58","23"
"791","TULANE UNIVERSITY","USA","828","18715","22.60","10"
"792","MANSOURA UNIVERSITY","EGYPT","1135","18689","16.47","9"
"793","RENSSELAER POLYTECHNIC INSTITUTE","USA","670","18673","27.87","5"
"794","J. CRAIG VENTER INSTITUTE","USA","174","18668","107.29","16"
"795","IRCCS OSPEDALE SAN RAFFAELE","ITALY","803","18665","23.24","14"
"796","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1070","18634","17.41","24"
"797","NETHERLANDS CANCER INSTITUTE","NETHERLANDS","459","18616","40.56","16"
"798","UNIVERSITY OF ST ANDREWS","SCOTLAND","648","18614","28.73","11"
"799","ISTITUTO ITALIANO DI TECNOLOGIA - IIT","ITALY","797","18586","23.32","8"
"800","CHU LYON","FRANCE","846","18537","21.91","10"
"801","UNIVERSITY ZURICH HOSPITAL","SWITZERLAND","822","18508","22.52","13"
"802","HUDSON INSTITUTE OF MEDICAL RESEARCH","AUSTRALIA","359","18384","51.21","10"
"803","DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA)","INDIA","1163","18357","15.78","2"
"804","ALEXANDRIA UNIVERSITY","EGYPT","1005","18341","18.25","7"
"805","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","767","18330","23.90","19"
"806","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","1099","18329","16.68","4"
"807","YORK UNIVERSITY - CANADA","CANADA","670","18299","27.31","8"
"808","UNIVERSITY OF SUSSEX","ENGLAND","650","18224","28.04","7"
"809","UNIVERSITY OF SCIENCE & TECHNOLOGY (UST)","SOUTH KOREA","989","18208","18.41","9"
"810","SAINT PETERSBURG STATE UNIVERSITY","RUSSIA","838","18203","21.72","19"
"811","BANARAS HINDU UNIVERSITY (BHU)","INDIA","1086","18200","16.76","6"
"812","UNIVERSITY OF LOUISVILLE","USA","782","18197","23.27","11"
"813","GLAXOSMITHKLINE UNITED KINGDOM","ENGLAND","371","18136","48.88","17"
"814","UNITED STATES DEPARTMENT OF DEFENSE","USA","803","18132","22.58","8"
"815","CSIC - CENTRO DE BIOLOGIA MOLECULAR SEVERO OCHOA (CBM)","SPAIN","412","18130","44.00","7"
"816","PENN STATE HEALTH","USA","782","18107","23.15","8"
"817","SECHENOV FIRST MOSCOW STATE MEDICAL UNIVERSITY","RUSSIA","1003","18090","18.04","10"
"818","UNIVERSITY OF DELHI","INDIA","1181","18087","15.31","7"
"819","UNIVERSITY OF ARKANSAS MEDICAL SCIENCES","USA","743","18083","24.34","9"
"820","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","633","18077","28.56","10"
"821","HONG KONG BAPTIST UNIVERSITY","HONG KONG","535","18020","33.68","13"
"822","QUEENS UNIVERSITY - CANADA","CANADA","760","18015","23.70","8"
"823","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","674","18010","26.72","13"
"824","INDIAN INSTITUTE OF SCIENCE (IISC) - BANGALORE","INDIA","1243","17999","14.48","7"
"825","KOREA INSTITUTE OF SCIENCE & TECHNOLOGY (KIST)","SOUTH KOREA","799","17914","22.42","6"
"826","IRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","866","17868","20.63","7"
"827","UNIVERSITY OF NEWCASTLE","AUSTRALIA","610","17858","29.28","8"
"828","NATIONAL TAIWAN UNIVERSITY HOSPITAL","TAIWAN","583","17834","30.59","5"
"829","FUJITSU LTD","JAPAN","16","17826","1114.12","7"
"829","UNIVERSITY OF POTSDAM","GERMANY (FED REP GER)","713","17826","25.00","9"
"831","UNIVERSITY OF VICTORIA","CANADA","486","17802","36.63","13"
"832","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","720","17770","24.68","7"
"833","UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER","USA","757","17766","23.47","10"
"834","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","717","17740","24.74","13"
"835","SHIRAZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","932","17726","19.02","7"
"836","AJOU UNIVERSITY","SOUTH KOREA","734","17682","24.09","12"
"837","BEIJING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","707","17669","24.99","6"
"838","UNIVERSITY OF QUEBEC","CANADA","782","17654","22.58","8"
"839","EWHA WOMANS UNIVERSITY","SOUTH KOREA","889","17616","19.82","7"
"840","PEKING UNION MEDICAL COLLEGE HOSPITAL","CHINA MAINLAND","1053","17601","16.72","10"
"841","NEWYORK-PRESBYTERIAN HOSPITAL","USA","704","17596","24.99","22"
"842","SOUTHWEST MEDICAL UNIVERSITY","CHINA MAINLAND","979","17593","17.97","18"
"843","STANFORD CANCER INSTITUTE","USA","100","17540","175.40","15"
"844","AALTO UNIVERSITY","FINLAND","602","17511","29.09","11"
"845","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","829","17501","21.11","5"
"846","DREXEL UNIVERSITY","USA","606","17429","28.76","17"
"847","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","680","17358","25.53","8"
"848","MEDICAL UNIVERSITY OF INNSBRUCK","AUSTRIA","683","17339","25.39","16"
"848","UNIVERSITY OF KANSAS MEDICAL CENTER","USA","743","17339","23.34","6"
"850","JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE","USA","370","17335","46.85","11"
"851","EINDHOVEN UNIVERSITY OF TECHNOLOGY","NETHERLANDS","499","17318","34.71","3"
"852","NEW YORK GENOME CTR","N/A","118","17304","146.64","17"
"853","TAMPERE UNIVERSITY","FINLAND","680","17270","25.40","5"
"854","WEST VIRGINIA UNIVERSITY","USA","491","17223","35.08","9"
"855","COMENIUS UNIVERSITY BRATISLAVA","SLOVAKIA","1153","17206","14.92","10"
"856","ATATURK UNIVERSITY","TURKIYE","763","17205","22.55","2"
"857","CENTRO NACIONAL DE INVESTIGACIONES ONCOLOGICAS (CNIO)","SPAIN","268","17098","63.80","8"
"858","US FOOD & DRUG ADMINISTRATION (FDA)","USA","730","17086","23.41","8"
"859","SAN DIEGO STATE UNIVERSITY","USA","387","17010","43.95","7"
"860","CIC BIOGUNE","SPAIN","328","17006","51.85","7"
"861","A*STAR - GENOME INSTITUTE OF SINGAPORE (GIS)","SINGAPORE","278","16983","61.09","12"
"862","THERMO FISHER SCIENTIFIC","USA","513","16960","33.06","22"
"863","MEDICAL RESEARCH COUNCIL UK (MRC)","ENGLAND","414","16918","40.86","14"
"864","COLLABORATIVE INNOVATION CENTER OF CHEMICAL SCIENCE & ENGINEERING TIANJIN","CHINA MAINLAND","550","16916","30.76","8"
"865","UNIVERSITE DE SFAX","TUNISIA","863","16901","19.58","0"
"866","UNIVERSITY OF MISSISSIPPI","USA","665","16897","25.41","10"
"867","UNIV CONFEDERALE LEONARD DE VINCI","N/A","877","16883","19.25","6"
"868","UNIVERSITE BOURGOGNE EUROPE","FRANCE","746","16872","22.62","10"
"869","MASSACHUSETTS EYE & EAR INFIRMARY","USA","228","16812","73.74","5"
"870","BRITISH COLUMBIA CANCER AGENCY","CANADA","366","16800","45.90","3"
"871","DONGGUK UNIVERSITY","SOUTH KOREA","666","16787","25.21","9"
"872","UNIVERSITY OF TASMANIA","AUSTRALIA","514","16765","32.62","12"
"873","KANGWON NATIONAL UNIVERSITY","SOUTH KOREA","911","16747","18.38","8"
"874","OTTAWA HOSPITAL RESEARCH INSTITUTE","CANADA","374","16736","44.75","9"
"875","CATHOLIC UNIVERSITY OF KOREA","SOUTH KOREA","1044","16719","16.01","6"
"876","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","738","16683","22.61","6"
"877","UNIVERSITY OF MILANO-BICOCCA","ITALY","964","16673","17.30","4"
"878","NINGBO UNIVERSITY","CHINA MAINLAND","1255","16554","13.19","14"
"879","NATIONAL CANCER CENTER - JAPAN","JAPAN","470","16551","35.21","4"
"880","UNIVERSITY OF LUXEMBOURG","LUXEMBOURG","392","16534","42.18","24"
"881","NIH NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS & STROKE (NINDS)","USA","409","16469","40.27","11"
"882","JANSSEN PHARMACEUTICALS","BELGIUM","323","16416","50.82","12"
"883","CHILDREN'S HOSPITAL COLORADO","USA","558","16411","29.41","9"
"884","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - DELHI","INDIA","876","16410","18.73","9"
"885","INSTITUTE OF CANCER RESEARCH - UK","ENGLAND","381","16390","43.02","17"
"886","IRCCS POLICLINICO GEMELLI","ITALY","939","16369","17.43","5"
"887","LUDWIG INSTITUTE FOR CANCER RESEARCH","USA","322","16359","50.80","26"
"888","UNIV PARIS EST COMUE","N/A","589","16355","27.77","15"
"889","VILNIUS UNIVERSITY","LITHUANIA","533","16354","30.68","8"
"890","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","481","16326","33.94","7"
"891","UNIVERSITE D'ANGERS","FRANCE","434","16315","37.59","8"
"892","UCSF MEDICAL CENTER","USA","298","16310","54.73","20"
"893","CSIC - CENTRO NACIONAL DE BIOTECNOLOGIA (CNB)","SPAIN","527","16266","30.87","4"
"894","HENAN UNIVERSITY","CHINA MAINLAND","845","16253","19.23","9"
"895","UNIVERSITAT POLITECNICA DE VALENCIA","SPAIN","486","16155","33.24","5"
"896","JAMIA MILLIA ISLAMIA","INDIA","711","16111","22.66","10"
"897","QATAR FOUNDATION (QF)","QATAR","460","16092","34.98","12"
"898","ROYAL MARSDEN NHS FOUNDATION TRUST","ENGLAND","384","16080","41.88","18"
"899","MONTANA STATE UNIVERSITY BOZEMAN","USA","539","16033","29.75","13"
"899","MONTANA STATE UNIVERSITY SYSTEM","USA","539","16033","29.75","13"
"901","SIBERIAN BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1161","15949","13.74","7"
"902","ASAN MEDICAL CENTER","SOUTH KOREA","786","15901","20.23","7"
"903","CARL GUSTAV CARUS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","588","15798","26.87","13"
"904","TOKYO MEDICAL & DENTAL UNIVERSITY (TMDU)","JAPAN","944","15782","16.72","9"
"905","BAYLOR COLLEGE MEDICAL HOSPITAL","USA","544","15781","29.01","8"
"906","HOPITAL UNIVERSITAIRE EUROPEEN GEORGES-POMPIDOU - APHP","FRANCE","351","15768","44.92","15"
"907","ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY (RMIT)","AUSTRALIA","591","15764","26.67","10"
"908","BEIJING NORMAL UNIVERSITY","CHINA MAINLAND","711","15724","22.12","7"
"909","UNIVERSITATSKLINIKUM DES SAARLANDES","GERMANY (FED REP GER)","484","15691","32.42","8"
"910","CURTIN UNIVERSITY","AUSTRALIA","531","15673","29.52","10"
"911","UNIVERSITY OF FERRARA","ITALY","789","15654","19.84","4"
"912","BABRAHAM INSTITUTE","ENGLAND","299","15616","52.23","13"
"913","UNIVERSITY OF KAISERSLAUTERN","GERMANY (FED REP GER)","297","15611","52.56","5"
"914","CENT VAL LOIRE COMUE","N/A","761","15585","20.48","7"
"915","CLEMSON UNIVERSITY","USA","565","15572","27.56","13"
"916","ZHEJIANG CHINESE MEDICAL UNIVERSITY","CHINA MAINLAND","1121","15518","13.84","8"
"917","KUMAMOTO UNIVERSITY","JAPAN","832","15517","18.65","10"
"918","LINKOPING UNIVERSITY","SWEDEN","730","15504","21.24","8"
"919","UNIVERSITAT POLITECNICA DE CATALUNYA","SPAIN","664","15481","23.31","11"
"920","IDIBAPS","SPAIN","559","15473","27.68","9"
"921","UNIVERSITY OF INNSBRUCK","AUSTRIA","678","15470","22.82","6"
"922","PARACELSUS PRIVATE MEDICAL UNIVERSITY","AUSTRIA","331","15467","46.73","6"
"922","NATIONAL RESEARCH COUNCIL CANADA","CANADA","430","15467","35.97","5"
"924","SAINT LOUIS UNIVERSITY","USA","601","15463","25.73","9"
"925","HEBEI MEDICAL UNIVERSITY","CHINA MAINLAND","1375","15460","11.24","4"
"926","ZAGAZIG UNIVERSITY","EGYPT","957","15454","16.15","7"
"927","MARCHE POLYTECHNIC UNIVERSITY","ITALY","660","15450","23.41","6"
"928","MINIST AGR","N/A","594","15436","25.99","2"
"929","NIIGATA UNIVERSITY","JAPAN","839","15393","18.35","7"
"930","EOTVOS LORAND UNIVERSITY","HUNGARY","622","15376","24.72","10"
"931","SWANSEA UNIVERSITY","WALES","423","15364","36.32","12"
"932","ASTON UNIVERSITY","ENGLAND","314","15349","48.88","4"
"933","GEORGIA STATE UNIVERSITY","USA","613","15324","25.00","8"
