Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): IMMUNOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"628","CENT VAL LOIRE COMUE","N/A","493","12315","24.98","10"
"629","QATAR FOUNDATION (QF)","QATAR","331","12302","37.17","10"
"630","UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST","ENGLAND","338","12248","36.24","12"
"631","UNIVERSITY OF NEW MEXICO","USA","448","12196","27.22","8"
"632","PRES EUROPEAN UNIV BRETAGNE","N/A","546","12181","22.31","8"
"633","UNIVERSITY OF PRETORIA","SOUTH AFRICA","632","12162","19.24","6"
"634","SWISS INSTITUTE OF BIOINFORMATICS","SWITZERLAND","241","12154","50.43","13"
"635","SANOFI FRANCE","FRANCE","529","12134","22.94","8"
"636","SINGAPORE GENERAL HOSPITAL","SINGAPORE","261","12124","46.45","12"
"637","IRCCS AZIENDA OSPEDALIERO-UNIVERSITARIA DI BOLOGNA","ITALY","458","12117","26.46","10"
"638","UNIVERSITY OF BRIGHTON","ENGLAND","461","12110","26.27","10"
"639","UNIVERSITY OF SIENA","ITALY","571","12105","21.20","4"
"640","MELBOURNE SEXUAL HEALTH CENTRE","AUSTRALIA","437","12102","27.69","7"
"641","WYTHENSHAWE HOSPITAL NHS FOUNDATION TRUST","ENGLAND","172","12093","70.31","11"
"642","HOSPITAL DEL MAR","SPAIN","361","12021","33.30","6"
"643","UNIVERSITY OF LIEGE","BELGIUM","385","12008","31.19","5"
"644","LA TROBE UNIVERSITY","AUSTRALIA","386","11977","31.03","11"
"645","UNIVERSITE DE RENNES","FRANCE","541","11961","22.11","8"
"646","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","574","11950","20.82","12"
"647","SAINT MICHAELS HOSPITAL TORONTO","CANADA","423","11914","28.17","8"
"648","TAIPEI MEDICAL UNIVERSITY","TAIWAN","492","11899","24.18","9"
"649","INSTITUTE FOR HEALTH METRICS & EVALUATION","USA","154","11877","77.12","17"
"650","UNIV CONFEDERALE LEONARD DE VINCI","N/A","432","11830","27.38","9"
"651","UNIVERSITY OF DUNDEE","SCOTLAND","302","11829","39.17","6"
"652","ST VINCENTS HOSPITAL SYDNEY","AUSTRALIA","372","11824","31.78","7"
"653","JUNTENDO UNIVERSITY","JAPAN","483","11794","24.42","6"
"654","GEORGIA STATE UNIVERSITY","USA","315","11772","37.37","3"
"655","VIRGINIA COMMONWEALTH UNIVERSITY","USA","482","11690","24.25","6"
"656","KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST","ENGLAND","415","11680","28.14","7"
"657","COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA","INDIA","498","11649","23.39","6"
"658","KANTONSSPITAL ST. GALLEN","SWITZERLAND","384","11643","30.32","11"
"659","MAYO CLINIC PHOENIX","USA","396","11624","29.35","7"
"660","CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","371","11589","31.24","4"
"661","NAGOYA UNIVERSITY","JAPAN","506","11585","22.90","5"
"662","AGA KHAN UNIVERSITY","PAKISTAN","352","11542","32.79","13"
"663","UNIVERSITY OF GOTTINGEN","GERMANY (FED REP GER)","405","11536","28.48","9"
"664","YOKOHAMA CITY UNIVERSITY","JAPAN","338","11490","33.99","8"
"665","HARBIN MEDICAL UNIVERSITY","CHINA MAINLAND","644","11462","17.80","8"
"666","CHINESE ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","716","11427","15.96","3"
"667","KOREA UNIVERSITY","SOUTH KOREA","716","11390","15.91","4"
"668","NIPPON MEDICAL SCHOOL","JAPAN","229","11320","49.43","10"
"669","MAHIDOL OXFORD TROPICAL MEDICINE RESEARCH UNIT (MORU)","THAILAND","413","11278","27.31","10"
"670","HUAZHONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","567","11241","19.83","4"
"671","UNIVERSITY HOSPITALS OF CLEVELAND","USA","457","11239","24.59","11"
"672","KING SAUD BIN ABDULAZIZ UNIVERSITY FOR HEALTH SCIENCES","SAUDI ARABIA","449","11227","25.00","4"
"673","STONY BROOK UNIVERSITY","USA","318","11214","35.26","5"
"674","HOPITAL UNIVERSITAIRE HENRI-MONDOR - APHP","FRANCE","498","11197","22.48","9"
"675","BERNHARD NOCHT INSTITUT FUR TROPENMEDIZIN","GERMANY (FED REP GER)","464","11150","24.03","6"
"676","CSIC-JA-USE - INSTITUTO DE BIOMEDICINA DE SEVILLA (IBIS)","SPAIN","477","11146","23.37","13"
"677","TRANSYLVANIA UNIVERSITY OF BRASOV","ROMANIA","168","11140","66.31","12"
"678","LINKOPING UNIVERSITY","SWEDEN","458","11139","24.32","4"
"679","HOSPITAL CLINICO SAN CARLOS","SPAIN","360","11126","30.91","13"
"680","TEL AVIV SOURASKY MEDICAL CENTER","ISRAEL","299","11120","37.19","16"
"681","UNIVERSITY HOSPITAL ATTIKON","GREECE","313","11118","35.52","12"
"681","KING FAISAL SPECIALIST HOSPITAL & RESEARCH CENTER","SAUDI ARABIA","454","11118","24.49","3"
"683","RAMBAM HEALTH CARE CAMPUS","ISRAEL","333","11112","33.37","12"
"684","MICHIGAN STATE UNIVERSITY","USA","496","11107","22.39","5"
"685","CAIRO UNIVERSITY","EGYPT","599","11090","18.51","5"
"686","SANTE PUBLIQUE FRANCE","FRANCE","370","11061","29.89","5"
"687","HENRY FORD HEALTH SYSTEM","USA","333","11055","33.20","10"
"688","TEMPLE UNIVERSITY","USA","414","11028","26.64","5"
"689","COLLEGIUM MEDICUM JAGIELLONIAN UNIVERSITY","POLAND","322","11007","34.18","9"
"690","PURDUE UNIVERSITY SYSTEM","USA","304","11001","36.19","9"
"691","SOUTH CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","313","10952","34.99","5"
"692","HOPITAL UNIVERSITAIRE BICETRE - APHP","FRANCE","446","10943","24.54","7"
"693","AMERICAN UNIVERSITY OF BEIRUT","LEBANON","421","10941","25.99","10"
"694","PURDUE UNIVERSITY","USA","292","10917","37.39","9"
"695","LUXEMBOURG INSTITUTE OF HEALTH","LUXEMBOURG","282","10908","38.68","11"
"696","UNIVERSITY OF PALERMO","ITALY","468","10871","23.23","8"
"697","UNIVERSITA DELLA SVIZZERA ITALIANA","SWITZERLAND","247","10860","43.97","8"
"698","IRCCS HUMANITAS RESEARCH HOSPITAL","ITALY","200","10849","54.24","6"
"699","PRINCESS MARGARET CANCER CENTRE","CANADA","321","10843","33.78","12"
"700","AJOU UNIVERSITY","SOUTH KOREA","397","10823","27.26","8"
"701","ADDIS ABABA UNIVERSITY","ETHIOPIA","561","10814","19.28","9"
"702","WELLCOME CENTRE FOR HUMAN GENETICS","ENGLAND","209","10808","51.71","9"
"702","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","427","10808","25.31","5"
"704","UNIVERSITY OF AUCKLAND","NEW ZEALAND","434","10773","24.82","9"
"705","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","489","10756","22.00","5"
"706","NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING","CHINA MAINLAND","43","10752","250.05","9"
"707","CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES (CNIC)","SPAIN","147","10726","72.97","12"
"708","HUMANITAS CLIN & RES CTR","N/A","124","10708","86.35","9"
"709","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","444","10682","24.06","8"
"710","BABRAHAM INSTITUTE","ENGLAND","187","10678","57.10","9"
"710","POST GRADUATE INSTITUTE OF MEDICAL EDUCATION & RESEARCH (PGIMER), CHANDIGARH","INDIA","571","10678","18.70","9"
"712","TOHOKU UNIVERSITY","JAPAN","543","10662","19.64","1"
"713","NATIONAL HOSPITAL NORWAY","NORWAY","323","10652","32.98","4"
"713","CATHOLIC UNIVERSITY OF KOREA","SOUTH KOREA","641","10652","16.62","4"
"715","OTTAWA HOSPITAL RESEARCH INSTITUTE","CANADA","426","10644","24.99","6"
"716","ROYAL BRISBANE & WOMEN'S HOSPITAL","AUSTRALIA","247","10639","43.07","4"
"717","UNIVERSITI MALAYA","MALAYSIA","502","10614","21.14","5"
"718","NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","ENGLAND","222","10586","47.68","12"
"719","RADY CHILDRENS HOSPITAL SAN DIEGO","USA","272","10569","38.86","10"
"720","WESTMEAD HOSPITAL","AUSTRALIA","364","10567","29.03","8"
"721","SEMMELWEIS UNIVERSITY","HUNGARY","446","10536","23.62","9"
"722","AIR FORCE MEDICAL UNIVERSITY","CHINA MAINLAND","615","10529","17.12","5"
"723","ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) NEW DELHI","INDIA","535","10511","19.65","8"
"724","OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","ENGLAND","327","10497","32.10","7"
"725","CASE WESTERN RESERVE UNIVERSITY HOSPITAL","USA","367","10481","28.56","7"
"726","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","433","10420","24.06","7"
"727","AUSTIN RESEARCH INSTITUTE","AUSTRALIA","176","10419","59.20","8"
"728","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","329","10402","31.62","5"
"729","CHRISTIAN MEDICAL COLLEGE & HOSPITAL (CMCH) VELLORE","INDIA","522","10399","19.92","6"
"730","UNIVERSITE BOURGOGNE EUROPE","FRANCE","373","10371","27.80","6"
"731","TAN TOCK SENG HOSPITAL","SINGAPORE","360","10364","28.79","6"
"732","UNIVERSITE COTE D'AZUR","FRANCE","289","10353","35.82","3"
"733","DALHOUSIE UNIVERSITY HOSPITAL","CANADA","211","10344","49.02","6"
"734","UCL MEDICAL SCHOOL","ENGLAND","358","10324","28.84","3"
"735","UNIVERSITY OF WARWICK","ENGLAND","441","10304","23.37","9"
"736","TUFTS MEDICAL CENTER","USA","265","10297","38.86","6"
"737","ALFAISAL UNIVERSITY","SAUDI ARABIA","290","10294","35.50","9"
"738","NANCHANG UNIVERSITY","CHINA MAINLAND","710","10290","14.49","7"
"739","CHU GRENOBLE ALPES","FRANCE","476","10289","21.62","5"
"740","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","ENGLAND","267","10271","38.47","14"
"741","CHILDREN'S HOSPITAL LOS ANGELES","USA","386","10249","26.55","7"
"742","HOUSTON METHODIST","USA","374","10238","27.37","11"
"743","HENRY FORD HOSPITAL","USA","289","10220","35.36","9"
"744","ASAN MEDICAL CENTER","SOUTH KOREA","561","10218","18.21","2"
"745","REGENERON","USA","225","10197","45.32","13"
"746","UNIVERSITY OF GONDAR","ETHIOPIA","430","10185","23.69","9"
"747","CHU RENNES","FRANCE","451","10171","22.55","6"
"748","UNIVERSITY OF MALAWI","MALAWI","514","10169","19.78","1"
"749","UNIVERSITY OF LOUISVILLE","USA","426","10095","23.70","5"
"750","UNIVERSITY OF MESSINA","ITALY","320","10078","31.49","8"
"751","UNIVERSITY OF FERRARA","ITALY","330","10071","30.52","6"
"752","MOTOL UNIVERSITY HOSPITAL","CZECH REPUBLIC","258","10043","38.93","12"
"753","UNIVERSITY OF KANSAS","USA","453","10027","22.13","7"
"754","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","USA","328","10021","30.55","8"
"755","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","364","9997","27.46","8"
"756","TAMPERE UNIVERSITY","FINLAND","455","9995","21.97","9"
"757","DEUTSCHES RHEUMA-FORSCHUNGSZENTRUM (DRFZ)","GERMANY (FED REP GER)","242","9955","41.14","6"
"758","HENRY M. JACKSON FOUNDATION FOR THE ADVANCEMENT OF MILITARY MEDICINE, INC","USA","585","9950","17.01","1"
"759","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","594","9942","16.74","2"
"760","CHAN ZUCKERBERG INITIATIVE (CZI)","USA","180","9938","55.21","10"
"761","NORMANDIE UNIV","N/A","464","9908","21.35","4"
"762","HOSPITAL PUERTA DE HIERRO-MAJADAHONDA","SPAIN","282","9898","35.10","10"
"763","ADDENBROOKE'S HOSPITAL","ENGLAND","235","9863","41.97","5"
"763","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","ENGLAND","235","9863","41.97","5"
"765","BAYLOR SCOTT & WHITE HEALTH","USA","268","9859","36.79","5"
"766","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","327","9826","30.05","11"
"767","VIRGEN DEL ROCIO UNIVERSITY HOSPITAL","SPAIN","487","9807","20.14","8"
"768","CEA","FRANCE","464","9781","21.08","3"
"769","AZIENDA OSPEDALIERO UNIVERSITARIA CAREGGI","ITALY","365","9759","26.74","3"
"770","STATE KEY LABORATORY OF RESPIRATORY DISEASE","CHINA MAINLAND","474","9711","20.49","5"
"771","ROYAL BROMPTON HOSPITAL","ENGLAND","212","9708","45.79","13"
"772","UNIVERSITY OF TARTU","ESTONIA","182","9706","53.33","10"
"773","UNIVERSITY OF OKLAHOMA SYSTEM","USA","424","9704","22.89","4"
"774","INTERNATIONAL AIDS VACCINE INITIATIVE","USA","268","9692","36.16","5"
"775","PATH","N/A","474","9676","20.41","2"
"776","SHENZHEN UNIVERSITY","CHINA MAINLAND","562","9648","17.17","4"
"777","UNIVERSIDADE DE COIMBRA","PORTUGAL","267","9647","36.13","10"
"778","CENTER FOR BIOLOGICS EVALUATION & RESEARCH (CBER)","USA","455","9643","21.19","3"
"779","UNIVERSITY OF SUSSEX","ENGLAND","414","9606","23.20","8"
"780","TEXAS A&M HEALTH SCIENCE CENTER","USA","231","9600","41.56","6"
"781","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","350","9573","27.35","8"
"782","NIH NATIONAL HUMAN GENOME RESEARCH INSTITUTE (NHGRI)","USA","158","9561","60.51","11"
"783","ANKARA UNIVERSITY","TURKIYE","279","9517","34.11","7"
"784","MAX DELBRUCK CENTER FOR MOLECULAR MEDICINE","GERMANY (FED REP GER)","236","9483","40.18","5"
"785","UNIV HOSP","N/A","318","9473","29.79","10"
"786","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","FINLAND","260","9469","36.42","3"
"787","UNIV CLERMONT AUVERGNE ASSOC","N/A","426","9467","22.22","4"
"788","THE CHILDREN'S HOSPITAL AT WESTMEAD","AUSTRALIA","333","9432","28.32","3"
"789","SAMSUNG MEDICAL CENTER","SOUTH KOREA","511","9402","18.40","4"
"790","ALBORZ UNIVERSITY OF MEDICAL SCIENCES","IRAN","225","9362","41.61","9"
"791","JACKSON LABORATORY","USA","190","9354","49.23","7"
"792","JANSSEN PHARMACEUTICALS","BELGIUM","388","9331","24.05","5"
"793","HAUKELAND UNIVERSITY HOSPITAL","NORWAY","368","9324","25.34","5"
"794","AMGEN","USA","184","9313","50.61","7"
"795","CIBERONC","SPAIN","234","9309","39.78","7"
"796","UNIVERSITE MARIE ET LOUIS PASTEUR","FRANCE","452","9295","20.56","7"
"797","FRIEDRICH LOEFFLER INSTITUTE","GERMANY (FED REP GER)","379","9294","24.52","2"
"798","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","306","9276","30.31","9"
"799","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","316","9271","29.34","4"
"800","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","319","9250","29.00","6"
"801","ROSLIN INSTITUTE","SCOTLAND","306","9243","30.21","4"
"802","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","312","9235","29.60","9"
"803","UNIVERSITY OF VETERINARY MEDICINE VIENNA","AUSTRIA","313","9229","29.49","3"
"804","SUNNYBROOK RESEARCH INSTITUTE","CANADA","320","9228","28.84","7"
"804","SUNNYBROOK HEALTH SCIENCE CENTER","CANADA","321","9228","28.75","7"
"806","BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY","CHINA MAINLAND","331","9218","27.85","1"
"807","GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST","ENGLAND","344","9211","26.78","8"
"808","VALL D'HEBRON INSTITUT DE RECERCA (VHIR)","SPAIN","395","9209","23.31","6"
"809","RWTH AACHEN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","269","9190","34.16","7"
"810","MRC LABORATORY MOLECULAR BIOLOGY","ENGLAND","151","9188","60.85","4"
"811","UNIVERSITY OF MARYLAND COLLEGE PARK","USA","327","9185","28.09","3"
"812","FONDAZIONE IRCCS ISTITUTO NAZIONALE TUMORI MILAN","ITALY","247","9137","36.99","8"
"812","A.O.U. CITTA DELLA SALUTE E DELLA SCIENZA DI TORINO","ITALY","373","9137","24.50","4"
"814","FUJIAN MEDICAL UNIVERSITY","CHINA MAINLAND","811","9132","11.26","4"
"815","OTTO VON GUERICKE UNIVERSITY","GERMANY (FED REP GER)","320","9109","28.47","9"
"816","INSTITUT PAOLI-CALMETTE (IPC)","FRANCE","322","9106","28.28","5"
"817","KING ABDULAZIZ UNIVERSITY","SAUDI ARABIA","422","9096","21.55","5"
"818","UNIVERSITY OF GHANA","GHANA","560","9095","16.24","5"
"819","LAOSHAN LABORATORY","CHINA MAINLAND","571","9071","15.89","0"
"820","KOREA UNIVERSITY MEDICINE (KU MEDICINE)","SOUTH KOREA","564","9047","16.04","4"
"821","PUBLIC HEALTH AGENCY OF SWEDEN","SWEDEN","295","9035","30.63","6"
"822","UNIVERSITY OF PARMA","ITALY","400","8989","22.47","3"
"823","SEOUL NATIONAL UNIVERSITY HOSPITAL","SOUTH KOREA","472","8985","19.04","2"
"824","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER","USA","389","8966","23.05","3"
"825","SINAI HEALTH SYSTEM TORONTO","CANADA","314","8957","28.53","7"
"826","NYU LANGONE MEDICAL CENTER","USA","256","8942","34.93","10"
"827","POLISH ACADEMY OF SCIENCES","POLAND","496","8932","18.01","2"
"828","ISTANBUL UNIVERSITY","TURKIYE","355","8908","25.09","6"
"829","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","296","8899","30.06","4"
"830","AUDIE L. MURPHY MEMORIAL VETERANS HOSPITAL","USA","86","8884","103.30","6"
"831","QINGDAO UNIVERSITY","CHINA MAINLAND","680","8876","13.05","3"
"832","CHU NICE","FRANCE","358","8872","24.78","6"
"833","UNIVERSITY HOSPITAL OF GIESSEN & MARBURG","GERMANY (FED REP GER)","235","8857","37.69","7"
"834","MANSOURA UNIVERSITY","EGYPT","280","8852","31.61","11"
"835","SHANGHAI INSTITUTE OF IMMUNITY AND INFECTION, CAS","CHINA MAINLAND","229","8828","38.55","7"
"836","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","310","8801","28.39","10"
"837","CANISIUS-WILHELMINA HOSPITAL","NETHERLANDS","102","8796","86.24","9"
"838","SAGAMIHARA NATIONAL HOSPITAL","JAPAN","255","8788","34.46","10"
"839","LUIGI SACCO HOSPITAL","ITALY","333","8765","26.32","4"
"840","INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM)","INDIA","316","8749","27.69","9"
"841","HOPITAL UNIVERSITAIRE HOTEL-DIEU - APHP","FRANCE","326","8675","26.61","6"
"842","INSTITUTE OF MICROBIOLOGY, CAS","CHINA MAINLAND","251","8663","34.51","8"
"843","NAGASAKI UNIVERSITY","JAPAN","618","8651","14.00","5"
"844","UNIVERSITY OF ZAMBIA","ZAMBIA","453","8649","19.09","4"
"845","PARKER INST CANC IMMUNOTHERAPY","N/A","109","8637","79.24","13"
"846","INSTITUT PASTEUR LILLE","FRANCE","277","8629","31.15","7"
"847","SAN GERARDO HOSPITAL","ITALY","150","8599","57.33","7"
"848","NATIONAL CENTER FOR CHILD HEALTH & DEVELOPMENT - JAPAN","JAPAN","310","8588","27.70","6"
"849","INSTITUTE OF BASIC MEDICAL SCIENCES - CAMS","CHINA MAINLAND","138","8572","62.12","7"
"850","HOPITAL UNIVERSITAIRE TENON - APHP","FRANCE","280","8559","30.57","7"
"851","CTR RHINOL & ALLERGOL","N/A","142","8551","60.22","7"
"852","UNIVERSITY OF TEXAS AUSTIN","USA","313","8539","27.28","4"
"853","UNIVERSIDADE FEDERAL DO PARANA","BRAZIL","388","8527","21.98","9"
"854","CALIFORNIA INSTITUTE OF TECHNOLOGY","USA","98","8517","86.91","11"
"855","AIN SHAMS UNIVERSITY","EGYPT","292","8497","29.10","7"
"856","SKANE UNIVERSITY HOSPITAL","SWEDEN","388","8495","21.89","3"
"857","ST VINCENT'S CLINIC","AUSTRALIA","58","8491","146.40","4"
"857","CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","402","8491","21.12","2"
"859","JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE","USA","264","8488","32.15","8"
"860","NIH NATIONAL INSTITUTE OF DIABETES & DIGESTIVE & KIDNEY DISEASES (NIDDK)","USA","177","8472","47.86","6"
"861","QUEENS UNIVERSITY - CANADA","CANADA","331","8458","25.55","12"
"862","AUSTRIAN ACADEMY OF SCIENCES","AUSTRIA","198","8456","42.71","8"
"863","CDC CENTER FOR GLOBAL HEALTH (CGH)","USA","402","8453","21.03","0"
"864","UNIVERSIDAD PERUANA CAYETANO HEREDIA","PERU","453","8422","18.59","3"
"865","YANGZHOU UNIVERSITY","CHINA MAINLAND","574","8419","14.67","3"
"866","UNIVERSITY OF VALENCIA","SPAIN","335","8414","25.12","9"
"867","HADASSAH UNIVERSITY MEDICAL CENTER","ISRAEL","360","8404","23.34","5"
"868","INSTITUT CATALA D'ONCOLOGIA","SPAIN","246","8387","34.09","6"
"869","INDIANA UNIVERSITY INDIANAPOLIS","USA","333","8361","25.11","4"
"870","HADASSAH UNIVERSITY HOSPITAL","ISRAEL","282","8348","29.60","6"
"871","JIANGSU UNIVERSITY","CHINA MAINLAND","486","8328","17.14","2"
"872","KING'S COLLEGE HOSPITAL","ENGLAND","255","8304","32.56","4"
"873","GERMAN CENTRE FOR CARDIOVASCULAR RESEARCH","GERMANY (FED REP GER)","188","8295","44.12","9"
"874","WEILL CORNELL MEDICAL CENTER","USA","88","8292","94.23","8"
"875","UNIVERSITY OF THE PHILIPPINES SYSTEM","PHILIPPINES","285","8287","29.08","7"
"876","LIMOUSIN POITOU-CHARENTES","N/A","349","8275","23.71","5"
"877","HOPITAL UNIVERSITAIRE AVICENNE - APHP","FRANCE","252","8269","32.81","7"
"878","VA ANN ARBOR HEALTHCARE SYSTEM","USA","142","8262","58.18","7"
"879","UNIVERSITY OF SASKATCHEWAN","CANADA","421","8242","19.58","6"
"880","HOPITAL UNIVERSITAIRE LARIBOISIERE-FERNAND-WIDAL - APHP","FRANCE","232","8220","35.43","9"
"881","INSTITUT DE RECERCA DE LA SIDA - IRSICAIXA","SPAIN","247","8212","33.25","5"
"882","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","343","8196","23.90","3"
"883","LIFESPAN HEALTH RHODE ISLAND","USA","297","8150","27.44","1"
"884","COLORADO STATE UNIVERSITY FORT COLLINS","USA","368","8142","22.12","1"
"884","COLORADO STATE UNIVERSITY SYSTEM","USA","368","8142","22.12","1"
"886","HARAMAYA UNIVERSITY","ETHIOPIA","122","8106","66.44","13"
"886","ATLANTA VA HEALTH CARE SYSTEM","USA","208","8106","38.97","8"
"888","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","420","8105","19.30","2"
"889","UNIVERSITY CHILDREN'S HOSPITAL ZURICH","SWITZERLAND","231","8095","35.04","9"
"890","UNIVERSITY OF VERMONT","USA","271","8088","29.85","4"
"891","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","289","8063","27.90","3"
"892","UNIVERSITY OF KENTUCKY","USA","407","8058","19.80","7"
"893","NIH FOGARTY INTERNATIONAL CENTER (FIC)","USA","183","8057","44.03","4"
"894","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","329","8028","24.40","3"
"895","FRAUNHOFER GESELLSCHAFT","GERMANY (FED REP GER)","250","8013","32.05","4"
"896","HARVARD PILGRIM HEALTH CARE","USA","211","7982","37.83","6"
"897","ISLAMIC AZAD UNIVERSITY","IRAN","559","7973","14.26","4"
"898","UNIVERSITY OF THE PHILIPPINES MANILA","PHILIPPINES","251","7967","31.74","7"
"899","HOSPITAL OF SANTA CREU I SANT PAU","SPAIN","335","7952","23.74","1"
"900","DOCTORS WITHOUT BORDERS","SWITZERLAND","379","7944","20.96","2"
"901","PUBLIC HEALTH SERVICE AMSTERDAM","NETHERLANDS","407","7941","19.51","3"
"902","CHRISTINE KUHNE CTR ALLERGY RES & EDUC","N/A","88","7925","90.06","6"
"903","HOSPITAL DE LA PRINCESA","SPAIN","249","7921","31.81","6"
"904","UNIVERSITY OF SASSARI","ITALY","340","7911","23.27","4"
"905","INSTITUTE BIOMED SCIENCE, UNIVERSITY SAO PAULO","BRAZIL","336","7909","23.54","3"
"906","HALLYM UNIVERSITY","SOUTH KOREA","493","7883","15.99","4"
"907","LOYOLA UNIVERSITY CHICAGO","USA","273","7853","28.77","4"
"908","UNIVERSITY OF UDINE","ITALY","223","7843","35.17","5"
"909","KUWAIT UNIVERSITY","KUWAIT","215","7839","36.46","9"
"910","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","176","7831","44.49","6"
"910","PUBLIC HEALTH ONTARIO","CANADA","374","7831","20.94","7"
"912","CHARLES DARWIN UNIVERSITY","AUSTRALIA","388","7830","20.18","3"
"913","STATE KEY LAB ONCOLOGY SOUTH CHINA","CHINA MAINLAND","376","7790","20.72","4"
"914","UNIVERSIDAD DE MALAGA","SPAIN","300","7783","25.94","4"
"915","MURDOCH UNIVERSITY","AUSTRALIA","228","7772","34.09","5"
"916","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","321","7771","24.21","4"
"917","UNIVERSITY OF ZAGREB","CROATIA","306","7763","25.37","6"
"918","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","532","7746","14.56","2"
"919","CHILDREN'S HEALTHCARE OF ATLANTA (CHOA)","USA","343","7744","22.58","8"
"920","SIDRA MEDICAL & RESEARCH CENTER","QATAR","183","7741","42.30","5"
"921","CIBEREHD","SPAIN","258","7708","29.88","4"
"922","NIH NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH (NIDCR)","USA","138","7703","55.82","5"
"923","ST MARYS HOSP","N/A","144","7689","53.40","10"
"924","INSTITUTO DE INVESTIGACION BIOMEDICA DE MALAGA Y PLATAFORMA EN NANOMEDICINA (IBIMA)","SPAIN","262","7655","29.22","5"
"925","CHU BESANCON","FRANCE","352","7653","21.74","5"
"925","MENZIES SCHOOL OF HEALTH RESEARCH","AUSTRALIA","371","7653","20.63","3"
"925","NATIONAL CENTER FOR GLOBAL HEALTH & MEDICINE - JAPAN","JAPAN","504","7653","15.18","2"
"928","MUHIMBILI UNIVERSITY OF HEALTH & ALLIED SCIENCES","TANZANIA","269","7648","28.43","7"
"929","UCSF MEDICAL CENTER","USA","233","7626","32.73","6"
"930","MEDICAL RESEARCH COUNCIL UK (MRC)","ENGLAND","217","7622","35.12","7"
"930","RESEARCH TRIANGLE INSTITUTE","USA","417","7622","18.28","0"
"932","WESTERN SYDNEY UNIVERSITY","AUSTRALIA","178","7620","42.81","9"
"933","SYDNEY CHILDRENS HOSPITALS NETWORK","AUSTRALIA","297","7619","25.65","6"
"934","UNIVERSIDAD DE CARTAGENA","COLOMBIA","123","7614","61.90","9"
"935","RUTGERS UNIVERSITY NEWARK","USA","251","7613","30.33","4"
"936","SHIRAZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","556","7576","13.63","8"
