Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): ENGINEERING   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"1407","AMITY UNIVERSITY NOIDA","INDIA","644","11295","17.54","15"
"1408","DEPARTMENT OF SPACE (DOS), GOVERNMENT OF INDIA","INDIA","1198","11276","9.41","3"
"1409","BRIGHAM YOUNG UNIVERSITY","USA","880","11269","12.81","3"
"1410","NGUYEN TAT THANH UNIVERSITY (NTTU)","VIETNAM","515","11264","21.87","8"
"1411","BHARATHIAR UNIVERSITY","INDIA","689","11248","16.33","1"
"1412","GLA UNIVERSITY","INDIA","1075","11239","10.45","18"
"1413","CENTRE DE DEVELOPPEMENT DES ENERGIES RENOUVELABLES","ALGERIA","494","11235","22.74","6"
"1414","SUEZ UNIVERSITY","EGYPT","560","11219","20.03","10"
"1415","QUALCOMM","USA","577","11209","19.43","8"
"1416","KOBE UNIVERSITY","JAPAN","1064","11208","10.53","5"
"1417","KYUSHU INSTITUTE OF TECHNOLOGY","JAPAN","846","11207","13.25","11"
"1418","CHINESE ACADEMY OF FORESTRY","CHINA MAINLAND","489","11195","22.89","12"
"1419","UNIVERSITY OF HERTFORDSHIRE","ENGLAND","580","11182","19.28","21"
"1420","UNIVERSIDAD AUTONOMA DE NUEVO LEON","MEXICO","739","11157","15.10","7"
"1421","UNIVERSIDAD POLITECNICA DE CARTAGENA","SPAIN","906","11155","12.31","3"
"1422","UNIVERSITE DE SOUSSE","TUNISIA","904","11154","12.34","7"
"1423","AZARBAIJAN SHAHID MADANI UNIVERSITY","IRAN","541","11149","20.61","4"
"1424","SUEZ CANAL UNIVERSITY","EGYPT","502","11141","22.19","10"
"1425","CHINA METEOROLOGICAL ADMINISTRATION","CHINA MAINLAND","574","11140","19.41","12"
"1426","ISTITUTO DI SCIENZE E TECNOLOGIE PER L'ENERGIA E LA MOBILITA SOSTENIBILI (STEMS-CNR)","ITALY","514","11136","21.67","3"
"1427","INNER MONGOLIA UNIVERSITY","CHINA MAINLAND","889","11129","12.52","6"
"1428","PETROLEUM UNIVERSITY OF TECHNOLOGY","IRAN","532","11126","20.91","6"
"1428","EGE UNIVERSITY","TURKIYE","864","11126","12.88","4"
"1430","DALIAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","629","11125","17.69","22"
"1431","CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS","CHINA MAINLAND","1338","11115","8.31","5"
"1432","NATIONAL ENERGY TECHNOLOGY LABORATORY - USA","USA","522","11099","21.26","4"
"1433","UNIVERSITY OF GREENWICH","ENGLAND","542","11096","20.47","8"
"1434","AKDENIZ UNIVERSITY","TURKIYE","648","11093","17.12","21"
"1435","UNIVERSITY OF TEXAS EL PASO","USA","605","11084","18.32","7"
"1436","NATIONAL ENGINEERING RESEARCH CENTER FOR WATER TRANSPORT SAFETY","CHINA MAINLAND","452","11083","24.52","13"
"1437","GEBZE TECHNICAL UNIVERSITY","TURKIYE","877","11067","12.62","12"
"1438","COMILLAS PONTIFICAL UNIVERSITY","SPAIN","567","11030","19.45","10"
"1439","MASSEY UNIVERSITY","NEW ZEALAND","602","11018","18.30","7"
"1440","MARMARA UNIVERSITY","TURKIYE","780","11016","14.12","8"
"1441","XI'AN INSTITUTE OF OPTICS & PRECISION MECHANICS, CAS","CHINA MAINLAND","665","11009","16.55","9"
"1442","BAR ILAN UNIVERSITY","ISRAEL","646","10993","17.02","8"
"1442","ROLLS-ROYCE HOLDING GROUP","ENGLAND","697","10993","15.77","6"
"1444","SHRI MATA VAISHNO DEVI UNIVERSITY","INDIA","382","10985","28.76","12"
"1445","DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA)","INDIA","653","10970","16.80","10"
"1446","SHANGHAI INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","937","10945","11.68","8"
"1447","UNIVERSITY OF THE FREE STATE","SOUTH AFRICA","335","10942","32.66","11"
"1448","FLANDERS MAKE","N/A","556","10938","19.67","10"
"1449","SYSTEMS RESEARCH INSTITUTE OF THE POLISH ACADEMY OF SCIENCES","POLAND","512","10936","21.36","14"
"1450","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","702","10914","15.55","6"
"1451","SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS","CHINA MAINLAND","1101","10906","9.91","8"
"1452","UNIVERSITY OF ROCHESTER","USA","637","10900","17.11","12"
"1453","UNIVERSITY OF GEORGIA","USA","693","10885","15.71","5"
"1454","NAJRAN UNIVERSITY","SAUDI ARABIA","906","10874","12.00","11"
"1455","SKOLKOVO INSTITUTE OF SCIENCE & TECHNOLOGY","RUSSIA","689","10862","15.76","4"
"1456","FORD MOTOR COMPANY","USA","686","10860","15.83","4"
"1457","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - JODHPUR","INDIA","837","10855","12.97","6"
"1457","KING MONGKUTS INSTITUTE OF TECHNOLOGY LADKRABANG","THAILAND","1093","10855","9.93","0"
"1459","BIRLA INSTITUTE OF TECHNOLOGY MESRA","INDIA","972","10824","11.14","10"
"1460","UNIVERSITY OF MONS","BELGIUM","559","10804","19.33","12"
"1461","INNER MONGOLIA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","912","10787","11.83","8"
"1461","PLA INFORMATION ENGINEERING UNIVERSITY","CHINA MAINLAND","1227","10787","8.79","6"
"1463","SHAHID RAJAEE TEACHER TRAINING UNIVERSITY (SRTTU)","IRAN","771","10786","13.99","5"
"1464","UNIVERSITY OF INTERNATIONAL BUSINESS & ECONOMICS","CHINA MAINLAND","492","10778","21.91","13"
"1465","JIANGXI NORMAL UNIVERSITY","CHINA MAINLAND","580","10768","18.57","10"
"1466","BOKU UNIVERSITY","AUSTRIA","613","10767","17.56","9"
"1467","CAPITAL UNIVERSITY OF SCIENCE & TECHNOLOGY","PAKISTAN","616","10764","17.47","8"
"1468","UNIVERSITA MEDITERRANEA DI REGGIO CALABRIA","ITALY","662","10754","16.24","3"
"1469","YASOUJ UNIVERSITY","IRAN","547","10746","19.65","5"
"1470","UNIVERSITE BOURGOGNE EUROPE","FRANCE","678","10739","15.84","9"
"1471","UNIVERSITY OF VIENNA","AUSTRIA","585","10732","18.35","9"
"1472","KEY LABORATORY PRECISION & NON-TRADITIONAL MACHINING TECHNOLOGY","CHINA MAINLAND","583","10719","18.39","5"
"1473","CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS","CHINA MAINLAND","388","10712","27.61","19"
"1473","UNIVERSITY MASSACHUSETTS DARTMOUTH","USA","480","10712","22.32","6"
"1475","YOKOHAMA NATIONAL UNIVERSITY","JAPAN","984","10704","10.88","3"
"1476","VNU-HCM UNIVERSITY OF TECHNOLOGY (HCMUT)","VIETNAM","908","10688","11.77","5"
"1477","AGENCY OF DEFENSE DEVELOPMENT (ADD), REPUBLIC OF KOREA","SOUTH KOREA","1279","10665","8.34","0"
"1478","POTSDAM INSTITUT FUR KLIMAFOLGENFORSCHUNG","GERMANY (FED REP GER)","254","10641","41.89","23"
"1479","UNIVERSIDAD DE ALMERIA","SPAIN","669","10617","15.87","2"
"1480","UNIVERSITY OF SALFORD","ENGLAND","638","10591","16.60","4"
"1480","HANBAT NATIONAL UNIVERSITY","SOUTH KOREA","1021","10591","10.37","4"
"1482","CHENGDU UNIVERSITY OF INFORMATION TECHNOLOGY","CHINA MAINLAND","923","10583","11.47","14"
"1483","EUROPEAN SPACE AGENCY","FRANCE","892","10581","11.86","7"
"1484","PUBLIC AUTHORITY FOR APPLIED EDUCATION & TRAINING (PAAET) - KUWAIT","KUWAIT","417","10568","25.34","7"
"1485","SELCUK UNIVERSITY","TURKIYE","656","10555","16.09","8"
"1486","JAMES COOK UNIVERSITY","AUSTRALIA","508","10516","20.70","9"
"1487","NANJING HYDRAULIC RESEARCH INSTITUTE","CHINA MAINLAND","730","10513","14.40","8"
"1488","KONGJU NATIONAL UNIVERSITY","SOUTH KOREA","1080","10501","9.72","4"
"1489","SUSTAINABLE DEV RES INST ECON & SOC BEIJING","N/A","200","10499","52.49","15"
"1490","STOCKHOLM UNIVERSITY","SWEDEN","415","10489","25.27","9"
"1490","ZHEJIANG LABORATORY","CHINA MAINLAND","998","10489","10.51","16"
"1492","UNIVERSITY OF CALCUTTA","INDIA","809","10475","12.95","2"
"1493","INSTITUTE OF PHYSICS, CAS","CHINA MAINLAND","296","10474","35.39","27"
"1494","KONERU LAKSHMAIAH EDUCATION FOUNDATION (K L DEEMED TO BE UNIVERSITY)","INDIA","1215","10458","8.61","11"
"1495","AIR UNIVERSITY ISLAMABAD","PAKISTAN","820","10457","12.75","4"
"1496","TECHNISCHE UNIVERSITAT ILMENAU","GERMANY (FED REP GER)","936","10445","11.16","8"
"1497","FEDERATION UNIVERSITY AUSTRALIA","AUSTRALIA","630","10431","16.56","9"
"1498","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","301","10387","34.51","9"
"1499","UNIVERSITY OF TULSA","USA","490","10382","21.19","2"
"1499","CHINA ACAD BLDG RES","N/A","680","10382","15.27","2"
"1501","SHIHEZI UNIVERSITY","CHINA MAINLAND","819","10356","12.64","8"
"1502","JAPAN AEROSPACE EXPLORATION AGENCY (JAXA)","JAPAN","1098","10349","9.43","0"
"1503","UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE","FRANCE","729","10344","14.19","6"
"1504","CHIANG MAI UNIVERSITY","THAILAND","920","10340","11.24","8"
"1505","INSTITUTE TECHNOLOGY OF BANDUNG","INDONESIA","925","10338","11.18","6"
"1506","INSTITUTE OF SPACE SCIENCE","ROMANIA","292","10327","35.37","6"
"1507","UNIVERSITY OF PADERBORN","GERMANY (FED REP GER)","640","10321","16.13","3"
"1508","GUANGDONG PROV KEY LAB NEW & RENEWABLE ENERGY RES","N/A","456","10304","22.60","1"
"1509","UNIVERSITY OF TOLEDO","USA","417","10299","24.70","15"
"1510","UNIVERSITY SYSTEM OF NEW HAMPSHIRE","USA","540","10297","19.07","2"
"1511","UNITED STATES ENVIRONMENTAL PROTECTION AGENCY","USA","451","10290","22.82","8"
"1512","NASA AMES RESEARCH CENTER","USA","618","10271","16.62","2"
"1513","UNIVERSITY OF NEVADA LAS VEGAS","USA","594","10259","17.27","6"
"1514","UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA (UNED)","SPAIN","875","10251","11.72","1"
"1515","KUWAIT UNIVERSITY","KUWAIT","909","10238","11.26","3"
"1516","IHE DELFT INSTITUTE FOR WATER EDUCATION","NETHERLANDS","368","10219","27.77","5"
"1517","AUSTRIAN INSTITUTE OF TECHNOLOGY (AIT)","AUSTRIA","545","10218","18.75","8"
"1518","THAMMASAT UNIVERSITY","THAILAND","838","10190","12.16","2"
"1519","BUNDESWEHR UNIVERSITY MUNICH","GERMANY (FED REP GER)","791","10179","12.87","4"
"1520","ROYAL MILITARY COLLEGE - CANADA","CANADA","712","10174","14.29","2"
"1521","SATHYABAMA INSTITUTE OF SCIENCE & TECHNOLOGY","INDIA","867","10171","11.73","5"
"1522","INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR)","INDIA","567","10163","17.92","6"
"1523","UNIVERSITY OF ENGINEERING & TECHNOLOGY PESHAWAR","PAKISTAN","651","10157","15.60","8"
"1524","SYMBIOSIS INTERNATIONAL UNIVERSITY","INDIA","581","10152","17.47","20"
"1525","AIRBUS","NETHERLANDS","789","10150","12.86","4"
"1526","SHANGHAI ADVANCED RESEARCH INSTITUTE, CAS","CHINA MAINLAND","654","10142","15.51","13"
"1527","YUNNAN NORMAL UNIVERSITY","CHINA MAINLAND","723","10134","14.02","15"
"1528","SOUTHERN ILLINOIS UNIVERSITY SYSTEM","USA","575","10130","17.62","10"
"1529","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF (HZDR)","GERMANY (FED REP GER)","650","10128","15.58","2"
"1530","NEW YORK UNIVERSITY ABU DHABI","UNITED ARAB EMIRATES","542","10121","18.67","8"
"1531","KASETSART UNIVERSITY","THAILAND","727","10114","13.91","3"
"1532","UNIVERSITY OF DAYTON","USA","611","10079","16.50","5"
"1533","IHSAN DOGRAMACI BILKENT UNIVERSITY","TURKIYE","832","10070","12.10","2"
"1534","VIETNAM ACADEMY OF SCIENCE & TECHNOLOGY (VAST)","VIETNAM","778","10065","12.94","4"
"1535","KOREA MARITIME & OCEAN UNIVERSITY","SOUTH KOREA","956","10064","10.53","3"
"1536","INSTITUT SUPERIEUR DE L'AERONAUTIQUE ET DE L'ESPACE (ISAE-SUPAERO)","FRANCE","916","10045","10.97","1"
"1537","NATIONAL CENTRE OF SCIENTIFIC RESEARCH DEMOKRITOS","GREECE","524","10044","19.17","4"
"1538","UNIVERSIDADE FEDERAL DE ITAJUBA","BRAZIL","773","10043","12.99","1"
"1539","UNIVERSITY OF BONN","GERMANY (FED REP GER)","570","10010","17.56","8"
"1540","RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY (RUET)","BANGLADESH","495","10005","20.21","11"
"1541","UNIVERSITY OF NEW HAMPSHIRE","USA","524","9985","19.06","2"
"1542","CHONGQING NORMAL UNIVERSITY","CHINA MAINLAND","772","9975","12.92","19"
"1543","UNIVERSITY OF KRAGUJEVAC","SERBIA","763","9919","13.00","29"
"1544","INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA","MALAYSIA","649","9898","15.25","6"
"1545","ZHONGKAI UNIVERSITY OF AGRICULTURE & ENGINEERING","CHINA MAINLAND","450","9897","21.99","13"
"1546","PAYAME NOOR UNIVERSITY","IRAN","618","9886","16.00","6"
"1547","ALIBABA GROUP","CHINA MAINLAND","562","9881","17.58","15"
"1548","EAST CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","675","9878","14.63","13"
"1549","UNIVERSITY OF SCIENCE & TECHNOLOGY LIAONING","CHINA MAINLAND","993","9874","9.94","7"
"1550","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","468","9872","21.09","20"
"1551","UNIVERSITY OF SIENA","ITALY","605","9860","16.30","4"
"1552","ITER","FRANCE","924","9859","10.67","4"
"1553","UNIVERSITY OF BRIGHTON","ENGLAND","447","9835","22.00","7"
"1553","ANHUI JIANZHU UNIVERSITY","CHINA MAINLAND","1132","9835","8.69","19"
"1555","KOREA RESEARCH INSTITUTE OF CHEMICAL TECHNOLOGY (KRICT)","SOUTH KOREA","419","9828","23.46","5"
"1556","UNIVERSIDAD ANDRES BELLO","CHILE","417","9819","23.55","8"
"1557","ZHONGYUAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","928","9812","10.57","11"
"1558","PAKISTAN INSTITUTE OF ENGINEERING & APPLIED SCIENCE","PAKISTAN","551","9811","17.81","8"
"1559","UNIVERSITY OF GOTTINGEN","GERMANY (FED REP GER)","464","9804","21.13","3"
"1560","I. K. GUJRAL PUNJAB TECHNICAL UNIVERSITY","INDIA","456","9795","21.48","22"
"1561","PHYSIKALISCH-TECHNISCHE BUNDESANSTALT (PTB)","GERMANY (FED REP GER)","820","9791","11.94","5"
"1562","QINGDAO AGRICULTURAL UNIVERSITY","CHINA MAINLAND","482","9785","20.30","17"
"1563","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","BRAZIL","741","9782","13.20","3"
"1564","MYONGJI UNIVERSITY","SOUTH KOREA","844","9777","11.58","2"
"1565","KOREA INSTITUTE OF GEOSCIENCE & MINERAL RESOURCES (KIGAM)","SOUTH KOREA","456","9759","21.40","8"
"1566","KOOKMIN UNIVERSITY","SOUTH KOREA","1066","9734","9.13","6"
"1567","QATAR ENVIRONMENT & ENERGY RESEARCH INSTITUTE","QATAR","361","9712","26.90","9"
"1568","LIAONING UNIVERSITY","CHINA MAINLAND","623","9700","15.57","11"
"1569","KOREA INSTITUTE OF CIVIL ENGINEERING & BUILDING TECHNOLOGY (KICT)","SOUTH KOREA","997","9657","9.69","2"
"1570","NATIONAL TAIWAN OCEAN UNIVERSITY","TAIWAN","1246","9631","7.73","2"
"1571","UNIVERSITATEA POLITEHNICA TIMISOARA","ROMANIA","670","9627","14.37","6"
"1572","OBUDA UNIVERSITY","HUNGARY","901","9624","10.68","15"
"1573","NATIONAL CHUNG CHENG UNIVERSITY","TAIWAN","869","9617","11.07","6"
"1574","EGYPTIAN PETROLEUM RESEARCH INSTITUTE (EPRI)","EGYPT","447","9599","21.47","5"
"1575","KUNSAN NATIONAL UNIVERSITY","SOUTH KOREA","787","9579","12.17","4"
"1576","TENNESSEE TECHNOLOGICAL UNIVERSITY","USA","468","9573","20.46","9"
"1577","TECHNICAL UNIVERSITY KOSICE","SLOVAKIA","1270","9571","7.54","2"
"1578","CENTRAL UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","493","9539","19.35","8"
"1579","CHARLES DARWIN UNIVERSITY","AUSTRALIA","324","9520","29.38","25"
"1580","UNIVERSITY OF MIAMI","USA","683","9508","13.92","4"
"1581","XI'AN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","995","9504","9.55","7"
"1582","QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS","CHINA MAINLAND","417","9502","22.79","9"
"1583","UNIVERSIDAD DE CONCEPCION","CHILE","725","9485","13.08","3"
"1584","LINYI UNIVERSITY","CHINA MAINLAND","750","9482","12.64","10"
"1585","FLORIDA ATLANTIC UNIVERSITY","USA","627","9480","15.12","4"
"1586","UNIVERSITY OF DERBY","ENGLAND","411","9479","23.06","12"
"1587","UNIVERSITY OF NAVARRA","SPAIN","620","9475","15.28","4"
"1588","WEST POMERANIAN UNIVERSITY OF TECHNOLOGY","POLAND","883","9468","10.72","7"
"1589","HUNAN UNIVERSITY OF TECHNOLOGY & BUSINESS","CHINA MAINLAND","359","9467","26.37","30"
"1590","UNIVERSITY OF WEST SCOTLAND","SCOTLAND","294","9462","32.18","12"
"1590","E-ON","GERMANY (FED REP GER)","371","9462","25.50","5"
"1592","UNIVERSIDADE FEDERAL DA PARAIBA","BRAZIL","639","9448","14.79","2"
"1593","VEER SURENDRA SAI UNIVERSITY OF TECHNOLOGY","INDIA","642","9446","14.71","1"
"1594","SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS","CHINA MAINLAND","611","9441","15.45","8"
"1595","SICHUAN UNIVERSITY OF SCIENCE & ENGINEERING","CHINA MAINLAND","838","9419","11.24","14"
"1596","UNITED STATES DEPARTMENT OF THE INTERIOR","USA","473","9407","19.89","4"
"1596","IMT MINES ALBI","FRANCE","519","9407","18.13","4"
"1598","UNIVERSITY OF LOUISIANA LAFAYETTE","USA","561","9374","16.71","8"
"1599","UNIVERSITY OF INNSBRUCK","AUSTRIA","809","9359","11.57","2"
"1600","NATIONAL SCIENCE & TECHNOLOGY DEVELOPMENT AGENCY - THAILAND","THAILAND","639","9356","14.64","1"
"1601","SOUTH CHINA INSTITUTE OF ENVIRONMENTAL SCIENCES, MINISTRY OF ECOLOGY & ENVIRONMENT","CHINA MAINLAND","326","9336","28.64","11"
"1602","INDIANA UNIVERSITY SYSTEM","USA","513","9334","18.19","10"
"1603","FEDERAL INSTITUTE FOR MATERIALS RESEARCH & TESTING","GERMANY (FED REP GER)","595","9326","15.67","3"
"1604","AEROSPACE INFORMATION RESEARCH INSTITUTE, CAS","CHINA MAINLAND","1199","9314","7.77","12"
"1605","CARL VON OSSIETZKY UNIVERSITAT OLDENBURG","GERMANY (FED REP GER)","449","9305","20.72","7"
"1606","UNIVERSIDAD DE ANTIOQUIA","COLOMBIA","611","9277","15.18","5"
"1607","UNIVERSITE DE GABES","TUNISIA","804","9265","11.52","10"
"1608","JAIN UNIVERSITY","INDIA","522","9256","17.73","12"
"1609","KARUNYA INSTITUTE OF TECHNOLOGY & SCIENCES","INDIA","625","9255","14.81","5"
"1610","UNIVERSITY OF MILANO-BICOCCA","ITALY","709","9218","13.00","4"
"1611","PORT SAID UNIVERSITY","EGYPT","524","9210","17.58","8"
"1611","IMAM MOHAMMAD IBN SAUD ISLAMIC UNIVERSITY (IMSIU)","SAUDI ARABIA","946","9210","9.74","9"
"1613","XUZHOU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","561","9197","16.39","15"
"1614","ANHUI NORMAL UNIVERSITY","CHINA MAINLAND","686","9185","13.39","6"
"1615","US AIR FORCE RESEARCH LABORATORY","USA","651","9183","14.11","5"
"1616","EDUCATION UNIVERSITY OF HONG KONG (EDUHK)","HONG KONG","340","9180","27.00","10"
"1617","TUSCIA UNIVERSITY","ITALY","502","9172","18.27","0"
"1618","COUNCIL FOR SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - SOUTH AFRICA","SOUTH AFRICA","347","9168","26.42","7"
"1619","DE LA SALLE UNIVERSITY","PHILIPPINES","352","9162","26.03","8"
"1620","ANHUI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","596","9156","15.36","12"
"1621","UNIVERSIDADE ESTADUAL DE MARINGA","BRAZIL","446","9150","20.52","7"
"1622","UNIVERSITY OF ICELAND","ICELAND","371","9146","24.65","6"
"1622","RUPRECHT KARLS UNIVERSITY HEIDELBERG","GERMANY (FED REP GER)","403","9146","22.69","7"
"1624","ENERGYVILLE","N/A","408","9145","22.41","6"
"1625","JIAXING UNIVERSITY","CHINA MAINLAND","655","9143","13.96","13"
"1626","RITSUMEIKAN UNIVERSITY","JAPAN","819","9139","11.16","5"
"1627","CNRS - NATIONAL INSTITUTE FOR EARTH SCIENCES & ASTRONOMY (INSU)","FRANCE","479","9120","19.04","3"
"1628","TAMKANG UNIVERSITY","TAIWAN","690","9119","13.22","6"
"1629","UNIVERSITY OF SISTAN & BALUCHESTAN","IRAN","575","9111","15.85","1"
"1630","INFINEON TECHNOLOGIES","GERMANY (FED REP GER)","645","9105","14.12","4"
"1631","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE","FRANCE","612","9098","14.87","3"
"1632","LORESTAN UNIVERSITY","IRAN","404","9097","22.52","5"
"1632","GOVERNMENT COLLEGE UNIVERSITY LAHORE","PAKISTAN","511","9097","17.80","32"
"1634","PURPLE MOUNTAIN LABORATORIES","CHINA MAINLAND","905","9082","10.04","9"
"1635","SAUDI ARAMCO","SAUDI ARABIA","512","9067","17.71","7"
"1636","RISE RESEARCH INSTITUTES OF SWEDEN","SWEDEN","596","9045","15.18","6"
"1637","UNIVERSITI UTARA MALAYSIA","MALAYSIA","236","9026","38.25","11"
"1637","ACADEMIA SINICA - TAIWAN","TAIWAN","710","9026","12.71","5"
"1639","VISVESVARAYA TECHNOLOGICAL UNIVERSITY","INDIA","462","9012","19.51","8"
"1640","UNIVERSITY OF BERGEN","NORWAY","565","9011","15.95","8"
"1641","VILLANOVA UNIVERSITY","USA","519","8983","17.31","4"
"1642","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","453","8974","19.81","9"
"1643","UNIVERSITY OF DENVER","USA","367","8960","24.41","7"
"1644","BEIJING KEY LAB ENERGY ECON & ENVIRONM MANAGEMENT","N/A","169","8959","53.01","17"
"1645","WARSAW UNIVERSITY OF LIFE SCIENCES","POLAND","902","8957","9.93","3"
"1646","DELTARES","NETHERLANDS","449","8955","19.94","2"
"1647","UNIVERSITY OF QUEBEC TROIS RIVIERES","CANADA","439","8940","20.36","5"
"1648","AL-BALQA APPLIED UNIVERSITY","JORDAN","466","8939","19.18","8"
"1649","DALIAN JIAOTONG UNIVERSITY","CHINA MAINLAND","935","8937","9.56","11"
"1650","UNITED STATES GEOLOGICAL SURVEY","USA","418","8925","21.35","4"
"1651","INSTITUTE OF CHEMICAL TECHNOLOGY - MUMBAI","INDIA","525","8917","16.98","4"
"1652","NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY","INDIA","805","8915","11.07","9"
"1653","US DEPT HLTH HUMAN SERVICES","N/A","568","8893","15.66","4"
"1654","RADBOUD UNIVERSITY NIJMEGEN","NETHERLANDS","400","8851","22.13","6"
"1655","EWHA WOMANS UNIVERSITY","SOUTH KOREA","796","8831","11.09","4"
"1656","PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO","BRAZIL","600","8825","14.71","3"
"1657","CSIR - NATIONAL ENVIRONMENTAL ENGINEERING RESEARCH INSTITUTE (NEERI)","INDIA","255","8819","34.58","16"
"1658","MINIST AGR & RURAL AFFAIRS","N/A","660","8816","13.36","10"
"1659","S.S. KUTATELADZE INSTITUTE OF THERMOPHYSICS, SIBERIAN DIVISION OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","994","8814","8.87","0"
"1660","UNIVERSITY OF LOUISIANA SYSTEM","USA","590","8792","14.90","6"
"1661","TOKYO UNIVERSITY OF SCIENCE","JAPAN","973","8782","9.03","3"
"1662","ULUDAG UNIVERSITY","TURKIYE","803","8778","10.93","6"
"1663","BIALYSTOK UNIVERSITY OF TECHNOLOGY","POLAND","1150","8777","7.63","1"
"1664","NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN","JAPAN","719","8761","12.18","2"
"1665","HEC MONTREAL","CANADA","424","8750","20.64","3"
"1666","TECHNICAL UNIVERSITY OF CLUJ NAPOCA","ROMANIA","846","8745","10.34","7"
"1667","TEZPUR UNIVERSITY","INDIA","453","8731","19.27","5"
"1668","IFP ENERGIES NOUVELLES","FRANCE","526","8725","16.59","6"
"1669","ROMANIAN ACADEMY","ROMANIA","734","8718","11.88","1"
"1670","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - MANDI","INDIA","715","8716","12.19","4"
"1671","MINISTRY OF EDUCATION OF AZERBAIJAN REPUBLIC","AZERBAIJAN","967","8706","9.00","29"
"1672","NATIONAL PHYSICAL LABORATORY - UK","ENGLAND","644","8691","13.50","3"
"1673","PERSIAN GULF UNIVERSITY","IRAN","610","8688","14.24","5"
"1674","UNIVERSITY OF ZIELONA GORA","POLAND","635","8683","13.67","7"
"1675","UNIVERSITE DE TUNIS","TUNISIA","642","8678","13.52","4"
"1676","ERICSSON","SWEDEN","558","8674","15.54","2"
"1677","UNIVERSITE DE TECHNOLOGIE DE TROYES","FRANCE","471","8673","18.41","2"
"1678","UNIVERSITY OF BASILICATA","ITALY","622","8660","13.92","1"
"1679","NATIONAL RESEARCH NUCLEAR UNIVERSITY MEPHI (MOSCOW ENGINEERING PHYSICS INSTITUTE)","RUSSIA","1042","8650","8.30","3"
"1680","NATIONAL ACADEMY OF SCIENCES UKRAINE","UKRAINE","1158","8641","7.46","3"
"1681","QINGHAI UNIVERSITY","CHINA MAINLAND","614","8627","14.05","8"
"1682","UNIVERSITY OF WEST ATTICA","GREECE","677","8622","12.74","7"
"1683","BANGOR UNIVERSITY","WALES","388","8612","22.20","8"
"1684","NASA GODDARD SPACE FLIGHT CENTER","USA","477","8603","18.04","2"
"1685","SINGAPORE MANAGEMENT UNIVERSITY","SINGAPORE","363","8602","23.70","13"
"1686","GIK INSTITUTE ENGINEERING SCIENCE & TECHNOLOGY","PAKISTAN","579","8601","14.85","5"
"1687","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","432","8596","19.90","9"
"1687","VEL TECH RANGARAJAN DR SAGUNTHALA R&D INSTITUTE OF SCIENCE & TECHNOLOGY","INDIA","776","8596","11.08","8"
"1689","BOSCH","GERMANY (FED REP GER)","674","8584","12.74","5"
"1690","OSMANIYE KORKUT ATA UNIVERSITY","TURKIYE","400","8583","21.46","24"
"1691","UNIVERSITY OF LOUISVILLE","USA","587","8571","14.60","1"
"1692","KUMOH NATIONAL UNIVERSITY TECHNOLOGY","SOUTH KOREA","829","8562","10.33","2"
"1693","KYONGGI UNIVERSITY","SOUTH KOREA","681","8550","12.56","6"
