Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PLANT & ANIMAL SCIENCE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"606","YUNNAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1364","14878","10.91","22"
"607","UNIVERSITY OF SASSARI","ITALY","1111","14835","13.35","14"
"608","INSTITUTE OF COTTON RESEARCH, CAAS","CHINA MAINLAND","832","14799","17.79","19"
"609","CHARLES STURT UNIVERSITY","AUSTRALIA","1101","14782","13.43","15"
"610","UNIVERSITY OF BAYREUTH","GERMANY (FED REP GER)","645","14762","22.89","25"
"611","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","1032","14758","14.30","16"
"612","NORTHERN ARIZONA UNIVERSITY","USA","796","14738","18.52","23"
"613","BAHAUDDIN ZAKARIYA UNIVERSITY","PAKISTAN","1200","14710","12.26","27"
"614","MINIST AGR & RURAL AFFAIRS","N/A","1963","14661","7.47","27"
"615","TARTU UNIVERSITY INSTITUTE OF ECOLOGY & EARTH SCIENCES","ESTONIA","661","14646","22.16","29"
"616","AGRICULTURAL UNIVERSITY OF ATHENS","GREECE","951","14627","15.38","15"
"617","UNIVERSITY OF WARWICK","ENGLAND","537","14479","26.96","20"
"618","CSIC-UPV - INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE PLANTAS (IBMCP)","SPAIN","562","14459","25.73","20"
"619","QUAID I AZAM UNIVERSITY","PAKISTAN","841","14402","17.12","33"
"620","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","1101","14279","12.97","25"
"621","INSTITUTE OF VEGETABLES & FLOWERS, CAAS","CHINA MAINLAND","732","14270","19.49","20"
"622","UNIVERSITY OF DUNDEE","SCOTLAND","354","14263","40.29","25"
"623","UNIVERSITY OF WARMIA & MAZURY","POLAND","1556","14246","9.16","7"
"624","UNIVERSITAT DE LLEIDA","SPAIN","856","14215","16.61","13"
"625","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","1176","14211","12.08","10"
"626","INSTITUTE OF ANIMAL SCIENCE, CAAS","CHINA MAINLAND","1003","14201","14.16","14"
"627","MONTANA STATE UNIVERSITY BOZEMAN","USA","936","14178","15.15","14"
"627","MONTANA STATE UNIVERSITY SYSTEM","USA","937","14178","15.13","14"
"629","COLUMBIA UNIVERSITY","USA","645","14157","21.95","22"
"630","MANSOURA UNIVERSITY","EGYPT","1165","14100","12.10","20"
"631","UNIVERSITY SYSTEM OF NEW HAMPSHIRE","USA","858","14091","16.42","22"
"632","UNIVERSITY OF BIELEFELD","GERMANY (FED REP GER)","679","14065","20.71","18"
"633","UNIVERSITY OF THE SUNSHINE COAST","AUSTRALIA","985","14062","14.28","14"
"634","UNIVERSIDADE FEDERAL DO PARA","BRAZIL","1791","14057","7.85","10"
"635","UNIVERSITY OF DELAWARE","USA","795","13980","17.58","9"
"636","CENTRE DE RECERCA EN AGRIGENOMICA (CRAG)","SPAIN","434","13924","32.08","16"
"637","UNIVERSIDAD NACIONAL DE COLOMBIA","COLOMBIA","1671","13892","8.31","10"
"638","NETHERLANDS INSTITUTE OF ECOLOGY (NIOO-KNAW)","NETHERLANDS","536","13891","25.92","27"
"639","NOBLE RESEARCH INSTITUTE","USA","377","13882","36.82","11"
"640","MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT)","USA","462","13874","30.03","28"
"640","UK CENTRE FOR ECOLOGY & HYDROLOGY (UKCEH)","WALES","543","13874","25.55","23"
"642","DURHAM UNIVERSITY","ENGLAND","557","13848","24.86","20"
"643","ZHONGKAI UNIVERSITY OF AGRICULTURE & ENGINEERING","CHINA MAINLAND","907","13836","15.25","51"
"644","UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL","BRAZIL","1862","13780","7.40","12"
"645","UNIVERSIDADE FEDERAL DA BAHIA","BRAZIL","1447","13775","9.52","16"
"646","UNIVERSIDADE DE VIGO","SPAIN","1116","13761","12.33","10"
"647","HUN-REN CENTRE FOR AGRICULTURAL RESEARCH","HUNGARY","1068","13748","12.87","19"
"648","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","352","13729","39.00","31"
"649","MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA","CHINA MAINLAND","1524","13712","9.00","13"
"650","FUNDACAO OSWALDO CRUZ","BRAZIL","1516","13702","9.04","4"
"651","EOTVOS LORAND UNIVERSITY","HUNGARY","914","13700","14.99","19"
"652","UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA","CHINA MAINLAND","425","13686","32.20","56"
"653","UNIVERSITY OF NEVADA RENO","USA","772","13654","17.69","14"
"654","UNIVERSIDADE FEDERAL DO RIO GRANDE","BRAZIL","1124","13653","12.15","11"
"655","UNIVERSITE BOURGOGNE EUROPE","FRANCE","677","13635","20.14","13"
"656","UNIVERSITY OF UTAH","USA","587","13604","23.18","20"
"657","FAHRENHEIT UNIVERSITIES","POLAND","1193","13592","11.39","18"
"658","UNIVERSITY OF MAURITIUS","MAURITIUS","236","13588","57.58","33"
"659","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","413","13560","32.83","25"
"660","UNIVERSITY OF NEW HAMPSHIRE","USA","829","13542","16.34","21"
"661","KONKUK UNIVERSITY","SOUTH KOREA","1171","13405","11.45","16"
"662","UNIV LILLE NORD FRANCE COMUE","N/A","734","13403","18.26","20"
"663","FLORIDA STATE UNIVERSITY","USA","672","13394","19.93","17"
"663","UNIVERSITY OF GRANADA","SPAIN","1039","13394","12.89","6"
"665","UNIVERSITY OF VICTORIA","CANADA","817","13391","16.39","18"
"666","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","618","13379","21.65","19"
"667","ILLINOIS NATURAL HISTORY SURVEY","USA","914","13378","14.64","26"
"668","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","374","13366","35.74","26"
"669","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","881","13320","15.12","13"
"670","NELSON MANDELA UNIVERSITY","SOUTH AFRICA","1173","13308","11.35","11"
"671","OIL CROPS RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","484","13301","27.48","20"
"672","BEIJING GENOMICS INSTITUTE (BGI)","CHINA MAINLAND","324","13247","40.89","35"
"673","UNIVERSITI MALAYA","MALAYSIA","1036","13246","12.79","11"
"674","TOKYO UNIVERSITY OF AGRICULTURE & TECHNOLOGY","JAPAN","1370","13241","9.66","10"
"675","SOUTHERN CROSS UNIVERSITY","AUSTRALIA","770","13228","17.18","14"
"676","STAZIONE ZOOLOGICA ANTON DOHRN","ITALY","791","13219","16.71","16"
"677","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","890","13195","14.83","10"
"678","CARNEGIE INSTITUTION FOR SCIENCE","USA","307","13192","42.97","28"
"679","UNIVERSITY OF VERMONT","USA","761","13147","17.28","14"
"680","QUEEN MARY UNIVERSITY LONDON","ENGLAND","571","13133","23.00","15"
"681","WESTERDIJK FUNGAL BIODIVERSITY INSTITUTE (KNAW)","NETHERLANDS","208","13122","63.09","19"
"682","UNIVERSITE D'ANGERS","FRANCE","572","13114","22.93","20"
"683","SIBERIAN BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1244","13073","10.51","14"
"684","INSTITUTE OF BIOLOGICAL, ENVIRONMENTAL, RURAL & SCIENCES (IBERS)","WALES","437","13072","29.91","11"
"685","MARCHE POLYTECHNIC UNIVERSITY","ITALY","689","13058","18.95","15"
"686","JULIUS KUHN-INSTITUT","GERMANY (FED REP GER)","832","13029","15.66","10"
"687","BANGOR UNIVERSITY","WALES","674","12997","19.28","15"
"688","NORTHEAST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","841","12986","15.44","17"
"689","JOINT BIOENERGY INSTITUTE - JBEI","USA","224","12960","57.86","20"
"690","SHIRAZ UNIVERSITY","IRAN","1304","12957","9.94","11"
"691","USDA AGRICULTURAL RESEARCH SERVICE","USA","1032","12931","12.53","15"
"692","UNIVERSITY OF BASQUE COUNTRY","SPAIN","805","12919","16.05","14"
"693","AGRICULTURE GENOMES INSTITUTE AT SHENZHEN, CAAS","CHINA MAINLAND","664","12883","19.40","51"
"694","UNIVERSITY OF RHODE ISLAND","USA","710","12866","18.12","17"
"694","KAGOSHIMA UNIVERSITY","JAPAN","1256","12866","10.24","6"
"696","UNIVERSITY OF OTTAWA","CANADA","633","12859","20.31","17"
"697","SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS","CHINA MAINLAND","680","12855","18.90","15"
"698","TEAGASC","IRELAND","877","12839","14.64","9"
"699","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","668","12821","19.19","9"
"700","UNIVERSIDADE FEDERAL DE SAO CARLOS","BRAZIL","1474","12785","8.67","6"
"701","CSIRO OCEANS & ATMOSPHERE","AUSTRALIA","411","12781","31.10","20"
"702","NANJING UNIVERSITY","CHINA MAINLAND","700","12777","18.25","18"
"703","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","1018","12766","12.54","13"
"704","HUNGARIAN UNIVERSITY OF AGRICULTURE & LIFE SCIENCES","HUNGARY","1215","12761","10.50","20"
"705","KYUNG HEE UNIVERSITY","SOUTH KOREA","709","12753","17.99","14"
"706","ISLAMIA UNIVERSITY OF BAHAWALPUR","PAKISTAN","1029","12714","12.36","39"
"707","UNIVERSITY OF TRAS-OS-MONTES & ALTO DOURO","PORTUGAL","945","12679","13.42","14"
"708","TAIF UNIVERSITY","SAUDI ARABIA","767","12675","16.53","33"
"709","UNIVERSIDADE FEDERAL DO CEARA","BRAZIL","1290","12635","9.79","5"
"710","VRIJE UNIVERSITEIT AMSTERDAM","NETHERLANDS","530","12597","23.77","18"
"711","NATURAL ENVIRONMENT RESEARCH COUNCIL (NERC)","ENGLAND","596","12587","21.12","12"
"712","BEIJING NORMAL UNIVERSITY","CHINA MAINLAND","965","12575","13.03","14"
"713","UNIVERSITY OF ALABAMA SYSTEM","USA","792","12527","15.82","15"
"714","INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE","FRANCE","644","12506","19.42","8"
"715","BIOTECHNOLOGY RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","429","12500","29.14","34"
"716","CSIC - CENTRO DE EDAFOLOGIA Y BIOLOGIA APLICADA DEL SEGURA (CEBAS)","SPAIN","404","12494","30.93","18"
"717","SHENZHEN UNIVERSITY","CHINA MAINLAND","592","12380","20.91","29"
"718","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1001","12335","12.32","16"
"719","ASSIUT UNIVERSITY","EGYPT","1012","12330","12.18","17"
"720","ALLIANCE","FRANCE","613","12321","20.10","11"
"721","SICHUAN ACADEMY OF AGRICULTURAL SCIENCES (SAAS)","CHINA MAINLAND","763","12284","16.10","9"
"722","ROYAL NETHERLANDS INSTITUTE FOR SEA RESEARCH (NIOZ)","NETHERLANDS","739","12259","16.59","10"
"723","UNIVERSITY OF WYOMING","USA","838","12228","14.59","16"
"724","NEW YORK BOTANICAL GARDEN","USA","721","12221","16.95","18"
"725","CSIC - CENTRO MEDITERRANEO DE INVESTIGACIONES MARINAS Y AMBIENTALES (CMIMA)","SPAIN","701","12212","17.42","8"
"726","INSTITUTE FOR AGRICULTURAL & FISHERIES RESEARCH","BELGIUM","650","12203","18.77","13"
"727","CSIC - INSTITUTO DE CIENCIAS DEL MAR (ICM)","SPAIN","700","12197","17.42","8"
"728","CENTERS FOR DISEASE CONTROL & PREVENTION - USA","USA","673","12165","18.08","11"
"729","UNIVERSITY OF WARSAW","POLAND","697","12149","17.43","15"
"729","JILIN UNIVERSITY","CHINA MAINLAND","1013","12149","11.99","9"
"731","NATIONAL UNIVERSITY OF CORDOBA","ARGENTINA","1196","12137","10.15","12"
"732","UNIVERSITE DE LILLE","FRANCE","674","12080","17.92","18"
"733","WILLIAM & MARY","USA","802","12067","15.05","8"
"734","UNIVERSIDADE FEDERAL DE PELOTAS","BRAZIL","1470","12056","8.20","10"
"735","YELLOW SEA FISHERIES RESEARCH INSTITUTE, CAFS","CHINA MAINLAND","1072","12023","11.22","4"
"736","FORESTRY & FOREST PRODUCTS RESEARCH INSTITUTE - JAPAN","JAPAN","1396","12022","8.61","6"
"737","CSIC - MUSEO NACIONAL DE CIENCIAS NATURALES (MNCN)","SPAIN","938","12007","12.80","6"
"738","JOHANN HEINRICH VON THUNEN INSTITUTE","GERMANY (FED REP GER)","745","11998","16.10","14"
"739","TUFTS UNIVERSITY","USA","1039","11975","11.53","12"
"740","BIOISI","PORTUGAL","337","11952","35.47","28"
"741","UNIVERSITE DE TOURS","FRANCE","784","11937","15.23","12"
"742","NATIONAL RESEARCH CENTRE (NRC)","EGYPT","996","11903","11.95","12"
"743","UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA","SPAIN","990","11844","11.96","7"
"744","UNIVERSITY OF NEW MEXICO","USA","616","11841","19.22","12"
"745","UNIVERSITY OF GDANSK","POLAND","1064","11817","11.11","16"
"746","SOUTHERN ILLINOIS UNIVERSITY SYSTEM","USA","669","11787","17.62","6"
"747","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","437","11762","26.92","20"
"748","UNIVERSIDADE FEDERAL DE UBERLANDIA","BRAZIL","1249","11745","9.40","12"
"749","UNIVERSITY OF QUEBEC MONTREAL","CANADA","670","11702","17.47","14"
"750","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","1337","11679","8.74","7"
"751","UNIVERSITY OF HONG KONG","HONG KONG","812","11671","14.37","10"
"752","SULTAN QABOOS UNIVERSITY","OMAN","476","11651","24.48","28"
"753","LEIBNIZ UNIVERSITY HANNOVER","GERMANY (FED REP GER)","539","11625","21.57","15"
"754","ICREA","SPAIN","368","11600","31.52","28"
"755","RHODES UNIVERSITY","SOUTH AFRICA","1105","11581","10.48","5"
"756","NANYANG TECHNOLOGICAL UNIVERSITY","SINGAPORE","492","11561","23.50","18"
"757","NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS","CHINA MAINLAND","713","11559","16.21","16"
"758","CHIBA UNIVERSITY","JAPAN","700","11556","16.51","7"
"759","BRIGHAM YOUNG UNIVERSITY","USA","609","11519","18.91","20"
"760","SMITHSONIAN NATIONAL ZOOLOGICAL PARK & CONSERVATION BIOLOGY INSTITUTE","USA","788","11466","14.55","9"
"761","SHANGHAI ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","667","11460","17.18","13"
"762","INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS","CHINA MAINLAND","619","11436","18.47","16"
"763","CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","766","11395","14.88","15"
"764","NORMANDIE UNIV","N/A","715","11382","15.92","11"
"765","UNIVERSITY OF ROSTOCK","GERMANY (FED REP GER)","815","11377","13.96","9"
"766","UNIVERSITY OF DEBRECEN","HUNGARY","901","11360","12.61","11"
"767","HANGZHOU NORMAL UNIVERSITY","CHINA MAINLAND","591","11345","19.20","22"
"768","KARLSRUHE INSTITUTE OF TECHNOLOGY","GERMANY (FED REP GER)","489","11319","23.15","12"
"769","UNIVERSITY OF THESSALY","GREECE","913","11316","12.39","13"
"770","UNIVERSITY OF ZARAGOZA","SPAIN","959","11285","11.77","6"
"771","CAPITAL NORMAL UNIVERSITY","CHINA MAINLAND","616","11258","18.28","14"
"772","NATIONAL TAIWAN OCEAN UNIVERSITY","TAIWAN","827","11246","13.60","12"
"773","UNIVERSITY OF OKLAHOMA SYSTEM","USA","628","11243","17.90","15"
"774","AGROSUP DIJON","FRANCE","456","11228","24.62","13"
"775","UNIVERSIDADE FEDERAL DE MATO GROSSO","BRAZIL","1285","11220","8.73","13"
"776","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","364","11216","30.81","21"
"776","EUROPEAN UNION (EU)","N/A","364","11216","30.81","21"
"778","TECHNISCHE UNIVERSITAT DRESDEN","GERMANY (FED REP GER)","754","11191","14.84","9"
"779","UNIVERSITE DE CARTHAGE","TUNISIA","990","11189","11.30","8"
"780","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","974","11182","11.48","6"
"781","UNIVERSIDAD DE LEON","SPAIN","910","11156","12.26","11"
"782","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","802","11154","13.91","10"
"783","UNIVERSITY OF CANTERBURY","NEW ZEALAND","727","11104","15.27","19"
"783","INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM)","INDIA","759","11104","14.63","13"
"785","BAYER CROPSCIENCE","GERMANY (FED REP GER)","363","11096","30.57","15"
"786","YUNNAN ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","684","11027","16.12","21"
"787","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","1141","10976","9.62","12"
"788","SWEDISH MUSEUM OF NATURAL HISTORY","SWEDEN","713","10968","15.38","11"
"789","UNIVERSIDADE FEDERAL DA PARAIBA","BRAZIL","1253","10957","8.74","11"
"790","INSTITUTE OF MICROBIOLOGY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","434","10890","25.09","24"
"791","CARDIFF UNIVERSITY","WALES","631","10874","17.23","12"
"792","MCMASTER UNIVERSITY","CANADA","622","10863","17.46","11"
"793","UNIVERSITY OF UDINE","ITALY","610","10849","17.79","10"
"794","NANJING INSTITUTE OF SOIL SCIENCE, CAS","CHINA MAINLAND","340","10834","31.86","19"
"795","TANTA UNIVERSITY","EGYPT","571","10828","18.96","27"
"796","NATURE CONSERVANCY","USA","591","10825","18.32","17"
"796","WEST VIRGINIA UNIVERSITY","USA","756","10825","14.32","10"
"798","SOUTH DAKOTA STATE UNIVERSITY","USA","804","10812","13.45","14"
"799","SOUTHERN ILLINOIS UNIVERSITY","USA","609","10811","17.75","6"
"800","SARATOV SCIENTIFIC CENTER OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1925","10799","5.61","5"
"801","UNIVERSITY OF THE PHILIPPINES SYSTEM","PHILIPPINES","1012","10791","10.66","16"
"802","SOUTHWEST FORESTRY UNIVERSITY - CHINA","CHINA MAINLAND","1234","10788","8.74","25"
"803","UNIVERSITY OF CHICAGO","USA","522","10761","20.61","11"
"804","UNIVERSITY OF OKLAHOMA - NORMAN","USA","579","10697","18.47","14"
"805","DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA)","INDIA","622","10696","17.20","28"
"806","ARC CENTRE OF EXCELLENCE FOR CORAL REEF STUDIES","AUSTRALIA","452","10626","23.51","5"
"807","UNIVERSITY OF MARYLAND CENTER FOR ENVIRONMENTAL SCIENCE","USA","617","10620","17.21","8"
"808","UNIVERSITY OF PUNJAB","PAKISTAN","1397","10595","7.58","17"
"809","UNIVERSITY OF THE HIGHLANDS & ISLANDS","SCOTLAND","398","10579","26.58","13"
"810","CSIRO LAND & WATER","AUSTRALIA","461","10542","22.87","12"
"810","UNIVERSITY OF SOUTH FLORIDA","USA","650","10542","16.22","10"
"812","CINVESTAV - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL","MEXICO","675","10504","15.56","10"
"813","LIMOUSIN POITOU-CHARENTES","N/A","576","10495","18.22","9"
"814","NEW YORK UNIVERSITY","USA","488","10494","21.50","16"
"815","NATIONAL ACADEMY OF SCIENCES UKRAINE","UKRAINE","1029","10476","10.18","14"
"816","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","817","10469","12.81","10"
"817","AL AZHAR UNIVERSITY","EGYPT","783","10452","13.35","21"
"818","FOSHAN UNIVERSITY","CHINA MAINLAND","672","10428","15.52","23"
"819","SUEZ CANAL UNIVERSITY","EGYPT","688","10417","15.14","23"
"820","SEVERTSOV INSTITUTE OF ECOLOGY & EVOLUTION","RUSSIA","1890","10414","5.51","5"
"821","LEIBNIZ INSTITUT FUR PFLANZENBIOCHEMIE","GERMANY (FED REP GER)","318","10405","32.72","15"
"821","NATIONAL INSTITUTES OF HEALTH (NIH) - USA","USA","530","10405","19.63","16"
"823","UNIVERSITY OF SILESIA IN KATOWICE","POLAND","707","10380","14.68","13"
"824","UNIVERSITY OF PARMA","ITALY","849","10377","12.22","8"
"825","MINISTRY OF EDUCATION & SCIENCE OF UKRAINE","UKRAINE","688","10375","15.08","24"
"826","AREEO","N/A","843","10350","12.28","13"
"826","UNIVERSIDADE ESTADUAL DE LONDRINA","BRAZIL","1187","10350","8.72","4"
"828","HIROSHIMA UNIVERSITY","JAPAN","1021","10347","10.13","9"
"829","EC JRC ISPRA SITE","ITALY","310","10342","33.36","20"
"830","FERDOWSI UNIVERSITY MASHHAD","IRAN","1196","10329","8.64","8"
"831","UNIVERSITY OF THE FREE STATE","SOUTH AFRICA","1003","10322","10.29","16"
"832","CHENGDU INSTITUTE OF BIOLOGY, CAS","CHINA MAINLAND","938","10286","10.97","4"
"833","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","853","10284","12.06","9"
"834","STATE KEY LABORATORY OF TREE GENETICS & BREEDING, CAF","CHINA MAINLAND","758","10282","13.56","9"
"835","AGRESEARCH - NEW ZEALAND","NEW ZEALAND","720","10275","14.27","7"
"836","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","575","10272","17.86","7"
"837","SWANSEA UNIVERSITY","WALES","538","10266","19.08","12"
"838","PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","658","10232","15.55","14"
"839","CSIC - REAL JARDIN BOTANICO DE MADRID","SPAIN","398","10217","25.67","30"
"840","KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","409","10198","24.93","18"
"841","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","503","10197","20.27","13"
"842","ROYAL BOT GARDEN EDINBURGH","N/A","546","10182","18.65","22"
"843","NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN","JAPAN","477","10171","21.32","11"
"844","ULM UNIVERSITY","GERMANY (FED REP GER)","407","10148","24.93","14"
"845","JIANGSU UNIVERSITY","CHINA MAINLAND","875","10143","11.59","20"
"846","UNIVERSITY OF CALIFORNIA IRVINE","USA","456","10137","22.23","14"
"847","UNIVERSIDAD DE ALCALA","SPAIN","585","10126","17.31","18"
"848","MUSEU PARAENSE EMILIO GOELDI","BRAZIL","956","10113","10.58","11"
"849","SYNGENTA","SWITZERLAND","440","10112","22.98","14"
"850","UNITED STATES DEPARTMENT OF DEFENSE","USA","799","10110","12.65","8"
"851","SAINT PETERSBURG STATE UNIVERSITY","RUSSIA","968","10106","10.44","6"
"852","UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA","BRAZIL","856","10091","11.79","24"
"853","UNIVERSITY OF SUSSEX","ENGLAND","399","10063","25.22","10"
"854","BANGLADESH AGRICULTURAL UNIVERSITY (BAU)","BANGLADESH","790","10057","12.73","13"
"855","RESEARCH INSTITUTE OF FORESTRY, CAF","CHINA MAINLAND","792","10045","12.68","7"
"856","CALIFORNIA ACADEMY OF SCIENCES","USA","726","10033","13.82","9"
"857","UNIVERSITY OF HAIFA","ISRAEL","688","9972","14.49","15"
"858","UNIVERSIDAD REY JUAN CARLOS","SPAIN","548","9945","18.15","19"
"858","VIRGINIA INSTITUTE OF MARINE SCIENCE","USA","665","9945","14.95","6"
"860","VIENNA BIOCENTER (VBC)","AUSTRIA","292","9925","33.99","13"
"861","INTERNATIONAL CENTRE OF INSECT PHYSIOLOGY & ECOLOGY (ICIPE)","KENYA","655","9924","15.15","13"
"861","SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CAS","CHINA MAINLAND","752","9924","13.20","4"
"863","PRINCE OF SONGKLA UNIVERSITY","THAILAND","1012","9913","9.80","5"
"864","VICTORIA UNIVERSITY WELLINGTON","NEW ZEALAND","641","9880","15.41","5"
"865","ICAR - INDIAN VETERINARY RESEARCH INSTITUTE","INDIA","734","9878","13.46","18"
"865","COLEGIO DE POSTGRADUADOS - MEXICO","MEXICO","1493","9878","6.62","10"
"867","ICAR - NATIONAL INSTITUTE FOR PLANT BIOTECHNOLOGY (NIPB)","INDIA","495","9864","19.93","15"
"868","AGENCE NATIONALE DE SECURITE SANITAIRE DE L'ALIMENTATION, DE L'ENVIRONNEMENT DU TRAVAIL (ANSES)","FRANCE","755","9862","13.06","7"
"869","UNIVERSITY OF LIFE SCIENCES IN LUBLIN","POLAND","1393","9842","7.07","3"
"870","UNIVERSITY OF NOVI SAD","SERBIA","948","9825","10.36","8"
"871","JOINT GENOME INSTITUTE - JGI","USA","161","9824","61.02","18"
"872","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","419","9801","23.39","13"
"873","SLOVAK UNIVERSITY OF AGRICULTURE NITRA","SLOVAKIA","469","9800","20.90","25"
"874","UNIVERSITAT JAUME I","SPAIN","285","9770","34.28","19"
"875","UNIVERSITY OF ESSEX","ENGLAND","303","9758","32.20","26"
"876","UNIVERSITY OF PAVIA","ITALY","598","9752","16.31","11"
"877","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","601","9697","16.13","11"
"878","CSIR - NATIONAL BOTANICAL RESEARCH INSTITUTE (NBRI)","INDIA","617","9678","15.69","13"
"879","UNIVERSITY OF WROCLAW","POLAND","958","9664","10.09","6"
"880","ROYAL HOLLOWAY UNIVERSITY LONDON","ENGLAND","439","9661","22.01","17"
"881","FINNISH ENVIRONMENT INSTITUTE","FINLAND","374","9660","25.83","12"
"882","KOREA UNIVERSITY","SOUTH KOREA","743","9624","12.95","9"
"883","DALIAN OCEAN UNIVERSITY","CHINA MAINLAND","928","9615","10.36","3"
"884","NATIONAL UNIVERSITY OF MAR DEL PLATA","ARGENTINA","963","9604","9.97","5"
"885","UNIVERSITY OF NEW BRUNSWICK","CANADA","740","9602","12.98","8"
"886","SENCKENBERG BIODIVERSITAT & KLIMA- FORSCHUNGSZENTRUM (BIK-F)","GERMANY (FED REP GER)","398","9596","24.11","14"
"887","KHON KAEN UNIVERSITY","THAILAND","1054","9591","9.10","9"
"888","SHIHEZI UNIVERSITY","CHINA MAINLAND","1016","9578","9.43","11"
"889","UNIVERSITY COLLEGE CORK","IRELAND","557","9565","17.17","13"
"890","LINCOLN UNIVERSITY - NEW ZEALAND","NEW ZEALAND","560","9560","17.07","10"
"891","UNIVERSIDAD DE VALLADOLID","SPAIN","642","9555","14.88","7"
"891","CIBNOR - CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE","MEXICO","1038","9555","9.21","3"
"893","KAGAWA UNIVERSITY","JAPAN","324","9553","29.48","18"
"894","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","605","9550","15.79","15"
"895","PASTEUR NETWORK","FRANCE","727","9535","13.12","5"
"896","HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ)","GERMANY (FED REP GER)","490","9533","19.46","10"
"896","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","718","9533","13.28","8"
"898","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","747","9530","12.76","10"
"899","UNIVERSIDAD COSTA RICA","COSTA RICA","910","9504","10.44","18"
"900","STATE UNIVERSITY OF NEW YORK (SUNY) COLLEGE OF ENVIRONMENTAL SCIENCE & FORESTRY","USA","610","9479","15.54","12"
"901","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","1141","9450","8.28","1"
