Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MICROBIOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"619","UNIVERSITY OF LONDON ROYAL VETERINARY COLLEGE","ENGLAND","301","7722","25.65","8"
"620","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","317","7719","24.35","6"
"621","CNRS - INSTITUTE OF CHEMISTRY (INC)","FRANCE","323","7688","23.80","0"
"622","UNIV CONFEDERALE LEONARD DE VINCI","N/A","413","7677","18.59","0"
"623","STATE KEY LABORATORY OF RESPIRATORY DISEASE","CHINA MAINLAND","296","7645","25.83","7"
"624","CLEVELAND CLINIC FOUNDATION","USA","298","7625","25.59","5"
"625","KONKUK UNIVERSITY","SOUTH KOREA","472","7613","16.13","3"
"626","JIANGSU UNIVERSITY","CHINA MAINLAND","589","7611","12.92","5"
"627","CDC NATIONAL CENTER FOR IMMUNIZATION & RESPIRATORY DISEASES (NCIRD)","USA","266","7608","28.60","6"
"628","SOOCHOW UNIVERSITY - CHINA","CHINA MAINLAND","444","7579","17.07","7"
"629","NANCHANG UNIVERSITY","CHINA MAINLAND","410","7571","18.47","4"
"630","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","174","7567","43.49","7"
"631","INSTITUTE OF SCIENCE TOKYO","JAPAN","426","7552","17.73","3"
"632","SAN DIEGO STATE UNIVERSITY","USA","180","7543","41.91","3"
"633","CHAN ZUCKERBERG INITIATIVE (CZI)","USA","205","7537","36.77","12"
"634","MASSEY UNIVERSITY","NEW ZEALAND","292","7534","25.80","5"
"635","ALFRED WEGENER INSTITUTE, HELMHOLTZ CENTRE FOR POLAR & MARINE RESEARCH","GERMANY (FED REP GER)","155","7521","48.52","8"
"636","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","564","7513","13.32","7"
"637","BANARAS HINDU UNIVERSITY (BHU)","INDIA","335","7503","22.40","4"
"638","UNIVERSITY OF CINCINNATI","USA","339","7497","22.12","5"
"639","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","214","7484","34.97","7"
"640","UNIVERSITY OF TSUKUBA","JAPAN","446","7483","16.78","4"
"641","BERLIN INSTITUTE OF HEALTH","GERMANY (FED REP GER)","227","7462","32.87","10"
"642","YEUNGNAM UNIVERSITY","SOUTH KOREA","195","7457","38.24","10"
"643","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","310","7442","24.01","3"
"644","LOUISIANA STATE UNIVERSITY","USA","349","7414","21.24","3"
"645","STONY BROOK UNIVERSITY","USA","335","7378","22.02","3"
"646","NAGASAKI UNIVERSITY","JAPAN","574","7369","12.84","1"
"647","NORTHEASTERN UNIVERSITY","USA","173","7347","42.47","5"
"648","MEMORIAL SLOAN KETTERING CANCER CENTER","USA","238","7346","30.87","7"
"649","SACKLER FACULTY OF MEDICINE","ISRAEL","291","7335","25.21","5"
"650","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","FRANCE","327","7325","22.40","3"
"651","ROYAL NETHERLANDS INSTITUTE FOR SEA RESEARCH (NIOZ)","NETHERLANDS","227","7324","32.26","5"
"652","UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS","CHINA MAINLAND","339","7269","21.44","10"
"653","INSTITUT PASTEUR LILLE","FRANCE","295","7259","24.61","1"
"654","INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA (INTA)","ARGENTINA","484","7234","14.95","4"
"655","UNIVERSITE BOURGOGNE EUROPE","FRANCE","288","7204","25.01","5"
"656","UNIVERSITY OF MIAMI","USA","306","7197","23.52","4"
"657","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","228","7187","31.52","6"
"658","STOCKHOLM UNIVERSITY","SWEDEN","262","7176","27.39","5"
"659","AUSTRALIAN INSTITUTE OF MARINE SCIENCE","AUSTRALIA","104","7146","68.71","7"
"660","FLOREY INSTITUTE OF NEUROSCIENCE & MENTAL HEALTH","AUSTRALIA","142","7145","50.32","11"
"661","THE THIRD PEOPLE'S HOSPITAL OF SHENZHEN","CHINA MAINLAND","114","7124","62.49","6"
"662","ISTITUTO PER LA PROTEZIONE SOSTENIBILE DELLE PIANTE (IPSP-CNR)","ITALY","234","7095","30.32","7"
"663","VETAGRO SUP","FRANCE","363","7092","19.54","1"
"663","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","533","7092","13.31","4"
"665","NORMANDIE UNIV","N/A","373","7045","18.89","3"
"666","UNIVERSITY HOHENHEIM","GERMANY (FED REP GER)","288","7035","24.43","2"
"667","UNIVERSITY OF SALAMANCA","SPAIN","283","7028","24.83","5"
"668","SHANGHAI INSTITUTE OF IMMUNITY AND INFECTION, CAS","CHINA MAINLAND","330","6988","21.18","4"
"669","NATIONAL AGRICULTURE & FOOD RESEARCH ORGANIZATION - JAPAN","JAPAN","474","6987","14.74","2"
"670","LOS ALAMOS NATIONAL LABORATORY","USA","248","6979","28.14","8"
"670","JILIN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","528","6979","13.22","3"
"672","CGIAR","FRANCE","316","6969","22.05","3"
"673","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","278","6938","24.96","4"
"674","GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE","CHINA MAINLAND","433","6936","16.02","16"
"675","NANJING UNIVERSITY","CHINA MAINLAND","396","6906","17.44","6"
"676","HOWARD FLOREY INSTITUTE AFFILIATES","AUSTRALIA","131","6889","52.59","11"
"677","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","381","6885","18.07","4"
"677","JIANGSU ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","440","6885","15.65","3"
"679","CHIANG MAI UNIVERSITY","THAILAND","430","6882","16.00","2"
"680","GRAZ UNIVERSITY OF TECHNOLOGY","AUSTRIA","130","6879","52.92","6"
"681","GERMAN RESEARCH FOUNDATION (DFG)","GERMANY (FED REP GER)","167","6868","41.13","3"
"682","KARLSRUHE INSTITUTE OF TECHNOLOGY","GERMANY (FED REP GER)","201","6865","34.15","3"
"683","UNIVERSITY OF PAVIA","ITALY","326","6862","21.05","6"
"684","SHANTOU UNIVERSITY","CHINA MAINLAND","283","6842","24.18","11"
"685","KYUSHU UNIVERSITY","JAPAN","388","6841","17.63","3"
"686","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","403","6839","16.97","7"
"687","GUANGXI UNIVERSITY","CHINA MAINLAND","528","6832","12.94","4"
"688","JOHNS HOPKINS MEDICINE","USA","293","6829","23.31","5"
"689","CINVESTAV - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL","MEXICO","451","6818","15.12","2"
"690","UNIVERSIDADE DE BRASILIA","BRAZIL","466","6815","14.62","2"
"691","UTMD ANDERSON CANCER CENTER","USA","247","6812","27.58","4"
"692","JOHN INNES CENTER","ENGLAND","202","6797","33.65","4"
"693","TOHOKU UNIVERSITY","JAPAN","487","6784","13.93","0"
"694","UNIVERSITAT DE GIRONA","SPAIN","99","6778","68.46","9"
"694","GERMAN CENTRE FOR INTEGRATIVE BIODIVERSITY RESEARCH (IDIV)","GERMANY (FED REP GER)","162","6778","41.84","3"
"696","CENTER FOR BIOLOGICS EVALUATION & RESEARCH (CBER)","USA","325","6751","20.77","5"
"697","QUEEN MARY UNIVERSITY LONDON","ENGLAND","243","6737","27.72","2"
"698","SHANDONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","501","6705","13.38","3"
"699","BAYLOR COLLEGE MEDICAL HOSPITAL","USA","186","6701","36.03","6"
"700","HELSINKI UNIVERSITY CENTRAL HOSPITAL","FINLAND","284","6698","23.58","4"
"701","NANTES UNIVERSITE","FRANCE","276","6675","24.18","3"
"702","CHU LILLE","FRANCE","337","6644","19.72","2"
"703","POMPEU FABRA UNIVERSITY","SPAIN","225","6629","29.46","4"
"703","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","242","6629","27.39","4"
"705","CHU LYON","FRANCE","334","6608","19.78","3"
"706","WESTMEAD HOSPITAL","AUSTRALIA","216","6603","30.57","5"
"707","INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS)","CANADA","230","6592","28.66","3"
"708","UNIVERSITY OF BERGEN","NORWAY","367","6588","17.95","2"
"709","HUNAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","407","6560","16.12","5"
"710","ANHUI MEDICAL UNIVERSITY","CHINA MAINLAND","466","6524","14.00","9"
"711","INSTITUTE OF BIOPHYSICS, CAS","CHINA MAINLAND","192","6502","33.86","7"
"712","CSIC - CENTRO DE BIOLOGIA MOLECULAR SEVERO OCHOA (CBM)","SPAIN","255","6495","25.47","3"
"713","HUN-REN CENTRE FOR AGRICULTURAL RESEARCH","HUNGARY","268","6483","24.19","6"
"714","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","156","6458","41.40","1"
"715","GUY'S & ST THOMAS' NHS FOUNDATION TRUST","ENGLAND","117","6448","55.11","6"
"715","UNIVERSIDAD DE LA REPUBLICA, URUGUAY","URUGUAY","455","6448","14.17","1"
"717","UNIVERSITE DE BRETAGNE OCCIDENTALE","FRANCE","285","6421","22.53","2"
"718","PENN STATE HEALTH","USA","267","6418","24.04","1"
"719","FAHRENHEIT UNIVERSITIES","POLAND","337","6403","19.00","4"
"720","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","FINLAND","202","6367","31.52","7"
"721","UNIVERSITY OF SURREY","ENGLAND","332","6352","19.13","5"
"722","US ARMY","N/A","184","6349","34.51","4"
"723","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","296","6345","21.44","3"
"724","BANGOR UNIVERSITY","WALES","148","6339","42.83","3"
"725","UNIVERSIDADE FEDERAL DO PARANA","BRAZIL","414","6338","15.31","1"
"726","NIH NATIONAL HUMAN GENOME RESEARCH INSTITUTE (NHGRI)","USA","39","6336","162.46","4"
"727","CHALMERS UNIVERSITY OF TECHNOLOGY","SWEDEN","180","6323","35.13","9"
"728","WESTMEAD INSTITUTE FOR MEDICAL RESEARCH","AUSTRALIA","193","6319","32.74","3"
"729","UNIVERSITAT D'ALACANT","SPAIN","146","6314","43.25","4"
"730","NATIONWIDE CHILDRENS HOSPITAL","USA","223","6310","28.30","5"
"731","UNIVERSITY OF ROME TOR VERGATA","ITALY","320","6305","19.70","3"
"732","QINGDAO AGRICULTURAL UNIVERSITY","CHINA MAINLAND","427","6304","14.76","5"
"733","LA TROBE UNIVERSITY","AUSTRALIA","314","6302","20.07","5"
"734","FONDAZIONE EDMUND MACH","ITALY","160","6286","39.29","5"
"735","CHARLES DARWIN UNIVERSITY","AUSTRALIA","153","6284","41.07","4"
"736","NOVARTIS USA","USA","93","6261","67.32","6"
"737","UNIVERSITY OF VERONA","ITALY","192","6258","32.59","3"
"738","NINGBO UNIVERSITY","CHINA MAINLAND","514","6239","12.14","1"
"739","SMITHSONIAN INSTITUTION","USA","227","6225","27.42","4"
"739","UNIVERSITY OF DELAWARE","USA","243","6225","25.62","3"
"741","RURAL DEVELOPMENT ADMINISTRATION (RDA), REPUBLIC OF KOREA","SOUTH KOREA","393","6213","15.81","1"
"742","PASTEUR INSTITUTE OF IRAN","IRAN","583","6189","10.62","1"
"743","NAVAL MEDICAL UNIVERSITY","CHINA MAINLAND","290","6184","21.32","5"
"744","IRCCS POLICLINICO GEMELLI","ITALY","223","6181","27.72","8"
"745","UNIVERSITY OF SCIENCE & TECHNOLOGY (UST)","SOUTH KOREA","485","6180","12.74","1"
"746","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","465","6158","13.24","3"
"747","CENT VAL LOIRE COMUE","N/A","360","6156","17.10","0"
"748","VOLCANI INSTITUTE OF AGRICULTURAL RESEARCH","ISRAEL","186","6127","32.94","2"
"749","UNIVERSITY MEDICAL CENTER HAMBURG-EPPENDORF","GERMANY (FED REP GER)","321","6116","19.05","1"
"750","NATIONAL RESEARCH CENTRE (NRC)","EGYPT","396","6105","15.42","3"
"751","VITALANT","USA","190","6098","32.09","4"
"751","VITALANT RESEARCH INSTITUTE","USA","190","6098","32.09","4"
"753","UNIVERSITY ZURICH HOSPITAL","SWITZERLAND","177","6096","34.44","6"
"754","UNIVERSITE MARIE ET LOUIS PASTEUR","FRANCE","228","6090","26.71","4"
"755","UNIVERSITE DE TUNIS-EL-MANAR","TUNISIA","444","6076","13.68","1"
"756","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","210","6071","28.91","3"
"757","WADSWORTH CENTER","USA","286","6069","21.22","3"
"758","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","200","6048","30.24","7"
"759","INSTITUTO DE AGROQUIMICA Y TECNOLOGIA DE LOS ALIMENTOS (IATA)","SPAIN","161","6033","37.47","6"
"760","UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER","USA","253","6025","23.81","4"
"761","NATIONAL INSTITUTE OF FOOD & DRUG CONTROL - CHINA","CHINA MAINLAND","190","6018","31.67","8"
"761","MERCK & COMPANY","USA","295","6018","20.40","2"
"763","CSIC - CENTRO MEDITERRANEO DE INVESTIGACIONES MARINAS Y AMBIENTALES (CMIMA)","SPAIN","139","6014","43.27","4"
"763","CSIC - INSTITUTO DE CIENCIAS DEL MAR (ICM)","SPAIN","139","6014","43.27","4"
"765","SOUTHERN MARINE SCIENCE & ENGINEERING GUANGDONG LABORATORY","CHINA MAINLAND","533","6012","11.28","6"
"766","YUNNAN UNIVERSITY","CHINA MAINLAND","628","5987","9.53","3"
"767","LA JOLLA INSTITUTE FOR IMMUNOLOGY","USA","142","5971","42.05","8"
"768","HOPITAL UNIVERSITAIRE SAINT-ANTOINE - APHP","FRANCE","143","5933","41.49","4"
"769","AUBURN UNIVERSITY","USA","392","5912","15.08","0"
"769","AUBURN UNIVERSITY SYSTEM","USA","392","5912","15.08","0"
"771","UNICANCER","FRANCE","227","5899","25.99","3"
"772","UNIVERSIDAD DE MALAGA","SPAIN","202","5898","29.20","11"
"773","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","469","5897","12.57","3"
"774","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","228","5876","25.77","2"
"775","ROCHE HOLDING USA","USA","143","5874","41.08","4"
"776","NEW YORK BLOOD CENTER","USA","90","5861","65.12","5"
"777","UNIVERSITY OF WARSAW","POLAND","295","5848","19.82","4"
"778","HOSPITAL CLINIC DE BARCELONA","SPAIN","345","5821","16.87","0"
"779","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","303","5816","19.19","2"
"780","JAGIELLONIAN UNIVERSITY","POLAND","342","5786","16.92","5"
"781","MAASTRICHT UNIVERSITY","NETHERLANDS","224","5772","25.77","3"
"782","MENZIES SCHOOL OF HEALTH RESEARCH","AUSTRALIA","119","5753","48.34","3"
"783","UNIVERSITY OF VERMONT","USA","190","5749","30.26","4"
"783","INTERNATIONAL CENTER FOR GENETIC ENGINEERING & BIOTECHNOLOGY (ICGEB)","ITALY","312","5749","18.43","1"
"785","AGROSUP DIJON","FRANCE","196","5747","29.32","5"
"786","TEMPLE UNIVERSITY","USA","202","5739","28.41","3"
"787","UNIVERSIDADE DE COIMBRA","PORTUGAL","223","5719","25.65","1"
"788","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","250","5718","22.87","7"
"789","GYEONGSANG NATIONAL UNIVERSITY","SOUTH KOREA","468","5717","12.22","3"
"790","DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA)","INDIA","303","5705","18.83","2"
"791","SOUTH CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","304","5696","18.74","4"
"792","MANSOURA UNIVERSITY","EGYPT","366","5689","15.54","4"
"793","CITY UNIVERSITY OF HONG KONG","HONG KONG","322","5685","17.66","7"
"794","MONTPELLIER SUPAGRO","FRANCE","215","5684","26.44","1"
"795","IRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","413","5670","13.73","1"
"796","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER","USA","189","5660","29.95","7"
"797","MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA","CHINA MAINLAND","415","5651","13.62","1"
"798","UNIVERSITY OF LEICESTER","ENGLAND","264","5648","21.39","5"
"799","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","IRELAND","184","5632","30.61","7"
"800","GILEAD SCIENCES","USA","113","5623","49.76","7"
"801","JOHANNES GUTENBERG UNIVERSITY OF MAINZ","GERMANY (FED REP GER)","237","5621","23.72","4"
"802","THE J DAVID GLADSTONE INSTITUTES","USA","114","5616","49.26","8"
"803","UNIVERSITY OF OREGON","USA","111","5606","50.50","5"
Copyright © 2025 Clarivate
