Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PHYSICS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"605","PRINCETON PLASMA PHYSICS LABORATORY","USA","2364","42704","18.06","19"
"606","UNIVERSITY OF IOANNINA","GREECE","1629","42640","26.18","19"
"607","AMERICAN UNIVERSITY","USA","164","42621","259.88","36"
"608","HIROSHIMA UNIVERSITY","JAPAN","2439","42615","17.47","30"
"609","NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS","CHINA MAINLAND","3302","42613","12.91","35"
"610","CHONNAM NATIONAL UNIVERSITY","SOUTH KOREA","1756","42582","24.25","24"
"611","INSTITUTE OF SEMICONDUCTORS, CAS","CHINA MAINLAND","3063","42460","13.86","25"
"612","NATIONAL INSTITUTE FOR MATHEMATICAL SCIENCES (NIMS), REPUBLIC OF KOREA","SOUTH KOREA","186","42288","227.35","37"
"613","CHENNAI MATHEMATICAL INSTITUTE","INDIA","298","42173","141.52","36"
"614","UNIVERSITY OF PORTSMOUTH","ENGLAND","453","42051","92.83","44"
"615","LIGO HANFORD OBSERV","N/A","162","42031","259.45","38"
"616","HOBART & WILLIAM SMITH COLLEGES","USA","119","41894","352.05","36"
"617","MONTCLAIR STATE UNIVERSITY","USA","144","41890","290.90","38"
"618","CADI AYYAD UNIVERSITY OF MARRAKECH","MOROCCO","1459","41865","28.69","36"
"619","BAYLOR UNIVERSITY","USA","1499","41822","27.90","23"
"620","CANADIAN INSTITUTE FOR ADVANCED RESEARCH (CIFAR)","CANADA","1051","41762","39.74","48"
"621","VILNIUS UNIVERSITY","LITHUANIA","1990","41759","20.98","20"
"622","LIGO LIVINGSTON OBSERV","N/A","149","41749","280.19","38"
"623","AZERBAIJAN NATIONAL ACADEMY OF SCIENCES (ANAS)","AZERBAIJAN","1669","41717","25.00","38"
"624","CHARLES STURT UNIVERSITY","AUSTRALIA","137","41684","304.26","36"
"625","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","2562","41626","16.25","29"
"626","UNIVERSITY OF SOUTHERN CALIFORNIA","USA","1636","41585","25.42","41"
"627","KENYON COLLEGE","USA","201","41405","206.00","37"
"628","UNIVERSITY OF AUCKLAND","NEW ZEALAND","1487","41305","27.78","23"
"629","ANDREWS UNIVERSITY","USA","108","41260","382.04","35"
"630","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","2783","41209","14.81","28"
"631","UNIVERSITY OF LOUISIANA SYSTEM","USA","1212","41200","33.99","44"
"632","UNIVERSITE DE LORRAINE","FRANCE","2177","41197","18.92","22"
"633","INSTITUTE OF HIGH ENERGY PHYSICS OF THE AUSTRIAN ACADEMY OF SCIENCES","AUSTRIA","1374","40833","29.72","30"
"634","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF (HZDR)","GERMANY (FED REP GER)","2333","40825","17.50","31"
"635","UNIVERSITY AT ALBANY, SUNY","USA","1021","40773","39.93","36"
"636","BEIJING COMPUTATIONAL SCIENCE RESEARCH CENTER (CSRC)","CHINA MAINLAND","1861","40637","21.84","31"
"637","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY POLITEHNICA BUCHAREST","ROMANIA","1393","40487","29.06","36"
"638","INSTITUTE OF PHYSICS OF THE AZERBAIJAN NATIONAL ACADEMY OF SCIENCES","AZERBAIJAN","1471","40388","27.46","38"
"639","ISTITUTO NAZIONALE DI OTTICA (INO-CNR)","ITALY","1530","40319","26.35","34"
"640","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) PUNE","INDIA","1659","40170","24.21","21"
"641","POLYTECHNIC UNIVERSITY OF TURIN","ITALY","2405","40105","16.68","25"
"642","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","2675","39990","14.95","21"
"643","UNIVERSIDADE FEDERAL DE JUIZ DE FORA","BRAZIL","1303","39872","30.60","36"
"644","COLORADO STATE UNIVERSITY SYSTEM","USA","895","39789","44.46","36"
"645","SHANGHAI INSTITUTE OF OPTICS & FINE MECHANICS, CAS","CHINA MAINLAND","3213","39779","12.38","26"
"646","COLORADO STATE UNIVERSITY FORT COLLINS","USA","892","39769","44.58","36"
"647","UNIVERSITY OF SOUTH CAROLINA COLUMBIA","USA","1292","39686","30.72","32"
"647","UNIVERSITY OF SOUTH CAROLINA SYSTEM","USA","1293","39686","30.69","32"
"649","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","1882","39675","21.08","38"
"650","TRINITY UNIVERSITY","USA","97","39553","407.76","32"
"651","KYUNG HEE UNIVERSITY","SOUTH KOREA","1938","39544","20.40","31"
"652","SEJONG UNIVERSITY","SOUTH KOREA","1788","39505","22.09","31"
"653","UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO","BRAZIL","1913","39494","20.65","23"
"654","KING SAUD UNIVERSITY","SAUDI ARABIA","3182","39476","12.41","45"
"655","TOBB EKONOMI VE TEKNOLOJI UNIVERSITY","TURKIYE","1097","39353","35.87","41"
"656","UNIVERSITY OF OVIEDO","SPAIN","1448","39325","27.16","22"
"657","WUHAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2038","39315","19.29","43"
"658","UNIVERSITY OF COLOGNE","GERMANY (FED REP GER)","1975","39261","19.88","27"
"659","UNIVERSITY OF NORTH CAROLINA","USA","2076","39170","18.87","46"
"660","LOUISIANA TECHNICAL UNIVERSITY","USA","1052","39096","37.16","41"
"661","HUNAN NORMAL UNIVERSITY","CHINA MAINLAND","2658","39086","14.71","38"
"662","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","1090","39078","35.85","32"
"663","WHITMAN COLLEGE","USA","86","38770","450.81","29"
"664","UNIVERSITY OF SEOUL","SOUTH KOREA","1461","38730","26.51","23"
"665","CNRS - NATIONAL INSTITUTE FOR EARTH SCIENCES & ASTRONOMY (INSU)","FRANCE","1173","38590","32.90","41"
"666","KHARKOV INSTITUTE OF PHYSICS & TECHNOLOGY","UKRAINE","1305","38557","29.55","20"
"667","UNIVERSIDAD ANTONIO NARINO","COLOMBIA","1057","38515","36.44","37"
"668","UNIVERSITY OF CYPRUS","CYPRUS","1281","38345","29.93","19"
"669","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","BRAZIL","1009","38330","37.99","32"
"670","ULSAN NATIONAL INSTITUTE OF SCIENCE & TECHNOLOGY (UNIST)","SOUTH KOREA","1225","38263","31.24","40"
"671","SIMONS FOUNDATION","USA","1167","38235","32.76","69"
"672","UNIVERSITE DE MONTPELLIER","FRANCE","1794","38232","21.31","35"
"673","NATIONAL INSTITUTE FOR RESEARCH & DEVELOPMENT OF ISOTOPIC & MOLECULAR TECHNOLOGIES CLUJ-NAPOCA","ROMANIA","1091","38228","35.04","39"
"674","ISFAHAN UNIVERSITY OF TECHNOLOGY","IRAN","1597","37998","23.79","19"
"675","FLATIRON INSTITUTE","USA","1135","37837","33.34","69"
"676","MOHAMMED FIRST UNIVERSITY OF OUJDA","MOROCCO","1186","37817","31.89","36"
"677","WASHINGTON UNIVERSITY (WUSTL)","USA","1210","37698","31.16","49"
"678","WEST UNIVERSITY OF TIMISOARA","ROMANIA","1185","37500","31.65","37"
"679","AARHUS UNIVERSITY","DENMARK","1710","37346","21.84","18"
"680","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","2120","37344","17.62","16"
"681","PACIFIC NORTHWEST NATIONAL LABORATORY","USA","1234","37063","30.03","45"
"682","SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS","CHINA MAINLAND","1923","36921","19.20","29"
"683","UNIVERSIDAD DE LOS ANDES (COLOMBIA)","COLOMBIA","1337","36905","27.60","21"
"684","JINAN UNIVERSITY","CHINA MAINLAND","1934","36904","19.08","46"
"685","UNIVERSITY OF ROSTOCK","GERMANY (FED REP GER)","1215","36796","30.28","51"
"686","UNIVERSITY OF CANTERBURY","NEW ZEALAND","1223","36734","30.04","25"
"687","FLORIDA INTERNATIONAL UNIVERSITY","USA","1221","36733","30.08","17"
"688","CHULALONGKORN UNIVERSITY","THAILAND","1529","36711","24.01","20"
"689","GAZIANTEP UNIVERSITY","TURKIYE","1048","36687","35.01","35"
"690","ILIA STATE UNIVERSITY","GEORGIA","1067","36551","34.26","30"
"691","XIDIAN UNIVERSITY","CHINA MAINLAND","3887","36503","9.39","16"
"692","ISTANBUL TECHNICAL UNIVERSITY","TURKIYE","1661","36375","21.90","15"
"693","B.I. STEPANOV INSTITUTE OF PHYSICS OF THE NATIONAL ACADEMY OF SCIENCES OF BELARUS","BELARUS","1098","36329","33.09","27"
"694","ISTITUTO ITALIANO DI TECNOLOGIA - IIT","ITALY","1264","36241","28.67","36"
"695","SONOMA STATE UNIVERSITY","USA","74","36222","489.49","25"
"696","GENERAL ATOMICS & AFFILIATED COMPANIES","USA","1802","36172","20.07","16"
"697","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","1694","36055","21.28","17"
"698","ABILENE CHRISTIAN UNIVERSITY","USA","310","36016","116.18","26"
"699","UNIVERSITY OF OTTAWA","CANADA","1407","36013","25.60","37"
"700","GEORGE WASHINGTON UNIVERSITY","USA","919","35999","39.17","20"
"701","IMT - INSTITUT MINES-TELECOM","FRANCE","1433","35946","25.08","33"
"702","AIN SHAMS UNIVERSITY","EGYPT","1999","35831","17.92","16"
"703","UNIVERSITY OF UTAH","USA","1281","35741","27.90","34"
"704","CALIFORNIA STATE UNIVERSITY FRESNO","USA","928","35728","38.50","31"
"705","NATIONAL CENTER FOR NANOSCIENCE & TECHNOLOGY, CAS","CHINA MAINLAND","1032","35662","34.56","47"
"706","IBM USA","USA","844","35627","42.21","60"
"707","SONGSHAN LAKE MATERIALS LABORATORY","CHINA MAINLAND","2302","35619","15.47","60"
"708","JIANGSU UNIVERSITY","CHINA MAINLAND","2590","35577","13.74","24"
"709","KYOTO UNIVERSITY OF EDUCATION","JAPAN","826","35560","43.05","33"
"710","UNITED STATES NAVAL RESEARCH LABORATORY","USA","1588","35485","22.35","27"
"711","UNIVERSITY OF MISSOURI SYSTEM","USA","1513","35288","23.32","33"
"712","UNIVERSITY OF ST ANDREWS","SCOTLAND","1207","35033","29.02","36"
"713","UNIVERSITY OF SANNIO","ITALY","313","35023","111.89","38"
"714","UNIVERSITY OF CONNECTICUT","USA","1461","34928","23.91","41"
"715","HOKKAIDO UNIVERSITY","JAPAN","2767","34879","12.61","11"
"716","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - HYDERABAD","INDIA","977","34871","35.69","33"
"717","TOMSK POLYTECHNIC UNIVERSITY","RUSSIA","2582","34851","13.50","22"
"718","UNIVERSITY OF PUNJAB","PAKISTAN","2111","34702","16.44","32"
"719","UNIVERSIDADE DO PORTO","PORTUGAL","1267","34654","27.35","26"
"720","LEIBNIZ INSTITUTE FOR SOLID STATE & MATERIALS RESEARCH DRESDEN","GERMANY (FED REP GER)","1499","34579","23.07","37"
"721","UNIVERSITY OF TWENTE","NETHERLANDS","1482","34578","23.33","32"
"722","UNIVERSITY OF ZIELONA GORA","POLAND","281","34563","123.00","22"
"723","HELMHOLTZ-ZENTRUM FUER MATERIALIEN UND ENERGIE GMBH (HZB)","GERMANY (FED REP GER)","1731","34500","19.93","26"
"724","MINIST EDUC","N/A","2408","34426","14.30","24"
"725","NANJING TECH UNIVERSITY","CHINA MAINLAND","1171","34410","29.39","43"
"726","UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI","BRAZIL","881","34390","39.04","28"
"727","SHANGHAITECH UNIVERSITY","CHINA MAINLAND","2054","34348","16.72","37"
"728","UNIVERSITY OF DEBRECEN","HUNGARY","1393","34343","24.65","14"
"729","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY (MISIS)","RUSSIA","2138","34308","16.05","21"
"730","NATIONAL CENTRE FOR PHYSICS - PAKISTAN","PAKISTAN","1408","34245","24.32","15"
"731","ISTITUTO NANOSCIENZE (NANO-CNR)","ITALY","1123","34195","30.45","18"
"732","INSTITUTE OF SPACE SCIENCE","ROMANIA","1053","34111","32.39","28"
"733","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","1308","34081","26.06","24"
"734","VISVA BHARATI UNIVERSITY","INDIA","1464","34078","23.28","14"
"735","UNIVERSITY OF PARMA","ITALY","673","33969","50.47","34"
"736","UNIV LILLE NORD FRANCE COMUE","N/A","2147","33754","15.72","18"
"737","UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY","CHINA MAINLAND","3066","33667","10.98","44"
"738","UNIVERSITY OF HAWAII SYSTEM","USA","1517","33648","22.18","35"
"739","HIROSHIMA INSTITUTE OF TECHNOLOGY","JAPAN","717","33594","46.85","29"
"740","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","2043","33463","16.38","36"
"741","NANTES UNIVERSITE","FRANCE","1352","33371","24.68","29"
"742","SHANDONG NORMAL UNIVERSITY","CHINA MAINLAND","2576","33259","12.91","40"
"743","UNIVERSITY OF EXETER","ENGLAND","1126","33247","29.53","31"
"744","FLORIDA INSTITUTE OF TECHNOLOGY","USA","1085","33209","30.61","17"
"745","UNIVERSITY OF BIALYSTOK","POLAND","383","33178","86.63","32"
"746","BRANDENBURG UNIVERSITY OF TECHNOLOGY COTTBUS","GERMANY (FED REP GER)","1207","33024","27.36","15"
"747","UNIVERSITY OF PUERTO RICO","USA","1223","32969","26.96","14"
"748","LAPPEENRANTA-LAHTI UNIVERSITY OF TECHNOLOGY LUT","FINLAND","1208","32946","27.27","14"
"749","BRUNEL UNIVERSITY","ENGLAND","1146","32940","28.74","14"
"750","KING KHALID UNIVERSITY","SAUDI ARABIA","2489","32878","13.21","36"
"751","MANHATTAN UNIVERSITY","USA","664","32846","49.47","28"
"752","FRAUNHOFER GESELLSCHAFT","GERMANY (FED REP GER)","1863","32718","17.56","27"
"753","CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA (CONACYT)","MEXICO","1486","32612","21.95","16"
"754","IZMIR INSTITUTE OF TECHNOLOGY","TURKIYE","972","32576","33.51","14"
"755","COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA","INDIA","2405","32405","13.47","9"
"756","CUKUROVA UNIVERSITY","TURKIYE","1156","32356","27.99","14"
"757","UNIVERSITE DE HAUTE-ALSACE (UHA)","FRANCE","1080","32317","29.92","17"
"758","HERIOT WATT UNIVERSITY","SCOTLAND","1439","32110","22.31","33"
"759","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) - THIRUVANANTHAPURAM","INDIA","471","32052","68.05","19"
"760","MARMARA UNIVERSITY","TURKIYE","1181","32014","27.11","16"
"761","INSTITUT D'ESTUDIS ESPACIALS DE CATALUNYA (IEEC)","SPAIN","538","31986","59.45","48"
"762","URAL FEDERAL UNIVERSITY","RUSSIA","3146","31783","10.10","19"
"763","UNIVERSITE DE LILLE","FRANCE","1936","31650","16.35","17"
"764","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","1748","31535","18.04","29"
"765","SMITHSONIAN INSTITUTION","USA","680","31364","46.12","51"
"766","EGO","N/A","68","31272","459.88","17"
"767","BEIJING JIAOTONG UNIVERSITY","CHINA MAINLAND","2610","31227","11.96","23"
"768","NICOLAUS COPERNICUS ASTRONOMICAL CENTER OF THE POLISH ACADEMY OF SCIENCES","POLAND","261","31026","118.87","34"
"769","UNIVERSITY OF TEHRAN","IRAN","1522","31023","20.38","20"
"770","ITALIAN NATIONAL AGENCY NEW TECHNICAL ENERGY & SUSTAINABLE ECONOMICS DEVELOPMENT","ITALY","2156","30962","14.36","17"
"771","TRANSYLVANIA UNIVERSITY OF BRASOV","ROMANIA","975","30748","31.54","35"
"772","NORDIC INSTITUTE FOR THEORETICAL PHYSICS","SWEDEN","1104","30735","27.84","36"
"773","ISTITUTO OFFICINA DEI MATERIALI (IOM-CNR)","ITALY","1263","30619","24.24","21"
"774","NASA JET PROPULSION LABORATORY (JPL)","USA","974","30564","31.38","41"
"775","EGYPTIAN ACADEMY OF SCIENTIFIC RESEARCH & TECHNOLOGY (ASRT)","EGYPT","1061","30538","28.78","14"
"776","ADIYAMAN UNIVERSITY","TURKIYE","1021","30509","29.88","17"
"777","LPTPM","N/A","606","30503","50.33","26"
"778","UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI","MEXICO","1157","30499","26.36","13"
"779","KAFKAS UNIVERSITY","TURKIYE","976","30400","31.15","15"
"780","INTERUNIVERSITY MICROELECTRONICS CENTRE","BELGIUM","1503","30259","20.13","30"
"781","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","2192","30238","13.79","29"
"782","COLORADO SCHOOL OF MINES","USA","708","30208","42.67","26"
"783","GUGLIELMO MARCONI UNIVERSITY","ITALY","1013","30154","29.77","14"
"784","LINKOPING UNIVERSITY","SWEDEN","1218","30107","24.72","32"
"785","BRITISH UNIVERSITY IN EGYPT","EGYPT","1049","30003","28.60","20"
"786","UNIVERSIDAD IBEROAMERICANA CIUDAD DE MEXICO","MEXICO","1002","29879","29.82","14"
"787","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","1760","29849","16.96","21"
"788","BAHCESEHIR UNIVERSITY","TURKIYE","763","29845","39.12","36"
"789","UNIVERSITY OF LEEDS","ENGLAND","1410","29785","21.12","26"
"790","BABES BOLYAI UNIVERSITY FROM CLUJ","ROMANIA","1218","29654","24.35","24"
"791","NINGBO UNIVERSITY","CHINA MAINLAND","2486","29622","11.92","26"
"792","EGYPTIAN NETWORK OF HIGH ENERGY PHYSICS (ENHEP)","EGYPT","947","29577","31.23","14"
"793","SOUTHWEST JIAOTONG UNIVERSITY","CHINA MAINLAND","2691","29559","10.98","17"
"794","UK ATOMIC ENERGY AUTHORITY","ENGLAND","1521","29522","19.41","12"
"795","OCHANOMIZU UNIVERSITY","JAPAN","980","29485","30.09","29"
"796","CALIFORNIA STATE UNIVERSITY LOS ANGELES","USA","264","29430","111.48","30"
"797","HARBIN ENGINEERING UNIVERSITY","CHINA MAINLAND","2526","29403","11.64","20"
"798","TRINITY COLLEGE DUBLIN","IRELAND","1231","29214","23.73","23"
"799","UNIVERSITY OF PUERTO RICO MAYAGUEZ","USA","1002","29150","29.09","13"
"800","RENSSELAER POLYTECHNIC INSTITUTE","USA","1135","29124","25.66","24"
"801","OSAKA METROPOLITAN UNIVERSITY","JAPAN","1940","29101","15.00","21"
"802","UNIVERSIDADE DE AVEIRO","PORTUGAL","1298","29097","22.42","33"
"803","UNIVERSITY OF ZAGREB","CROATIA","1505","28981","19.26","17"
"804","ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY (RMIT)","AUSTRALIA","1138","28958","25.45","34"
"805","BEIJING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2442","28794","11.79","21"
"806","CAIRO UNIVERSITY","EGYPT","1506","28776","19.11","11"
"807","UNIVERSIDAD NACIONAL DE COLOMBIA","COLOMBIA","1699","28736","16.91","42"
"808","UNIV CONFEDERALE LEONARD DE VINCI","N/A","1573","28687","18.24","20"
"809","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","1860","28598","15.38","15"
"810","ULM UNIVERSITY","GERMANY (FED REP GER)","1074","28594","26.62","25"
"811","DIAMOND LIGHT SOURCE","ENGLAND","1211","28525","23.55","21"
"812","ISTITUTO DEI SISTEMI COMPLESSI (ISC-CNR)","ITALY","1158","28505","24.62","25"
"813","NORTHEASTERN UNIVERSITY - CHINA","CHINA MAINLAND","2327","28499","12.25","17"
"814","ALPHABET INC.","USA","517","28490","55.11","69"
"815","KOREA INSTITUTE FOR ADVANCED STUDY (KIAS)","SOUTH KOREA","1437","28414","19.77","17"
"816","RENMIN UNIVERSITY OF CHINA","CHINA MAINLAND","1405","28344","20.17","49"
"817","GRADUATE UNIVERSITY FOR ADVANCED STUDIES - JAPAN","JAPAN","1444","28334","19.62","31"
"818","CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS","CHINA MAINLAND","823","28306","34.39","47"
"819","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","1017","28304","27.83","44"
"820","EUROPEAN SYNCHROTRON RADIATION FACILITY (ESRF)","FRANCE","1475","28258","19.16","16"
"821","CULHAM SCIENCE CENTRE","ENGLAND","1348","28202","20.92","10"
"822","CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS","CHINA MAINLAND","2238","28147","12.58","24"
"823","IMT ATLANTIQUE","FRANCE","1031","28087","27.24","29"
"824","FUZHOU UNIVERSITY","CHINA MAINLAND","1619","27805","17.17","31"
"825","KEIO UNIVERSITY","JAPAN","1858","27789","14.96","22"
"826","INJE UNIVERSITY","SOUTH KOREA","261","27684","106.07","25"
"827","NATIONAL CENTER OF PARTICLES & HIGH ENERGY PHYSICS - BELARUS","BELARUS","515","27472","53.34","16"
"828","BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY","CHINA MAINLAND","1254","27454","21.89","41"
"829","SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS","CHINA MAINLAND","1725","27348","15.85","29"
"830","PIRI REIS UNIVERSITY","TURKIYE","751","27339","36.40","13"
"831","ISTANBUL UNIVERSITY","TURKIYE","1556","27311","17.55","28"
"832","STFC DARESBURY LABORATORY","ENGLAND","1240","27294","22.01","13"
"833","MIMAR SINAN GUZEL SANATLAR UNIVERSITY","TURKIYE","728","27256","37.44","11"
"834","MERSIN UNIVERSITY","TURKIYE","840","27077","32.23","10"
"835","UNIVERSITY RUHUNA","SRI LANKA","848","27048","31.90","13"
"836","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","1456","27026","18.56","20"
"837","GOOGLE INCORPORATED","USA","482","27008","56.03","67"
"838","UNIVERSITY OF LIEGE","BELGIUM","878","26963","30.71","26"
"839","UNIVERSITY OF SEVILLA","SPAIN","1668","26932","16.15","8"
"840","UNIVERSITY OF NORTH CAROLINA CHAPEL HILL","USA","1179","26902","22.82","37"
"841","UNIVERSITY OF MONS","BELGIUM","934","26801","28.69","11"
"842","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","1560","26749","17.15","30"
"843","INSTITUTE OF MATHEMATICS OF THE POLISH ACADEMY OF SCIENCES","POLAND","174","26722","153.57","25"
"844","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","918","26611","28.99","26"
"845","HENAN NORMAL UNIVERSITY","CHINA MAINLAND","2194","26591","12.12","19"
"846","CTR STUDI & RIC ENRICO FERMI","N/A","629","26579","42.26","27"
"847","INSTITUTE FOR SCINTILLATION MATERIALS OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE","UKRAINE","1054","26576","25.21","11"
"848","CHINA INSTITUTE OF ATOMIC ENERGY","CHINA MAINLAND","1631","26425","16.20","14"
"849","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KANPUR","INDIA","2136","26398","12.36","17"
"850","KOREA INSTITUTE OF SCIENCE & TECHNOLOGY (KIST)","SOUTH KOREA","1328","26392","19.87","24"
"851","AMES NATIONAL LABORATORY","USA","1200","26373","21.98","19"
"852","UNIVERSITY OF WASHINGTON BOTHELL","USA","108","26372","244.19","25"
"853","ANHUI UNIVERSITY","CHINA MAINLAND","2388","26301","11.01","18"
"854","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","1190","26300","22.10","23"
"855","UNIVERSITY OF SURREY","ENGLAND","1899","26201","13.80","14"
"856","NUCLEAR PHYSICS INSTITUTE OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1447","26092","18.03","15"
"857","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","1374","26019","18.94","21"
"858","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","1381","26014","18.84","18"
"859","NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING, CAS","CHINA MAINLAND","1216","25944","21.34","31"
"860","HILLSDALE COLLEGE","USA","42","25941","617.64","15"
"861","BELLEVUE COLL","N/A","72","25847","358.99","25"
"862","SHAANXI NORMAL UNIVERSITY","CHINA MAINLAND","1841","25689","13.95","24"
"863","A*STAR - INSTITUTE OF MATERIALS RESEARCH & ENGINEERING (IMRE)","SINGAPORE","732","25662","35.06","39"
"864","INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD)","FRANCE","682","25624","37.57","20"
"865","KOREA ASTRONOMY & SPACE SCIENCE INSTITUTE (KASI)","SOUTH KOREA","195","25513","130.84","32"
"866","BAR ILAN UNIVERSITY","ISRAEL","1296","25443","19.63","29"
"867","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","1708","25437","14.89","13"
"868","CSIC - INSTITUTO DE CIENCIAS DEL ESPACIO (ICE)","SPAIN","452","25435","56.27","41"
"869","SMITHSONIAN ASTROPHYSICAL OBSERVATORY","USA","474","25392","53.57","37"
"870","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","993","25238","25.42","29"
"871","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","905","25142","27.78","31"
"872","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","1097","25058","22.84","15"
"873","SINGAPORE UNIVERSITY OF TECHNOLOGY & DESIGN","SINGAPORE","868","25046","28.85","38"
"874","INSTITUTE FOR NUCLEAR RESEARCH OF NASU","UKRAINE","1004","24929","24.83","36"
"875","UNIV LYON","N/A","264","24845","94.11","16"
"876","MICROSOFT","USA","505","24829","49.17","30"
"877","UNIVERSITY OF ZARAGOZA","SPAIN","1368","24724","18.07","18"
"878","OZYEGIN UNIVERSITY","TURKIYE","781","24703","31.63","12"
"879","UNIVERSITY OF QUEBEC","CANADA","1156","24614","21.29","23"
"880","PHYSIKALISCH-TECHNISCHE BUNDESANSTALT (PTB)","GERMANY (FED REP GER)","1175","24480","20.83","26"
"881","CHINA UNIVERSITY OF GEOSCIENCES","CHINA MAINLAND","1941","24435","12.59","27"
"882","CATHOLIC UNIVERSITY OF AMERICA","USA","1038","24357","23.47","14"
"883","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GUWAHATI","INDIA","1726","24306","14.08","12"
"884","VARIABLE ENERGY CYCLOTRON CENTRE","INDIA","1332","24294","18.24","14"
"885","HELLENIC OPEN UNIVERSITY","GREECE","762","24273","31.85","29"
"886","HEFEI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2095","24206","11.55","16"
"887","CASE WESTERN RESERVE UNIVERSITY","USA","858","24197","28.20","22"
"888","GUANGXI UNIVERSITY","CHINA MAINLAND","1800","24188","13.44","34"
"889","ERZINCAN BINALI YILDIRIM UNIVERSITY","TURKIYE","807","24179","29.96","12"
"890","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - BHUBANESWAR","INDIA","1181","24143","20.44","13"
"891","INSTITUT LAUE-LANGEVIN (ILL)","FRANCE","1558","24136","15.49","8"
"892","INSTITUTO DE ASTROFISICA DE CANARIAS","SPAIN","493","24134","48.95","25"
"893","UNIVERSITY OF WOLLONGONG","AUSTRALIA","1055","23926","22.68","17"
"894","RIGA TECHNICAL UNIVERSITY","LATVIA","922","23799","25.81","14"
"895","SHANGHAI INSTITUTE OF CERAMICS, CAS","CHINA MAINLAND","1143","23714","20.75","25"
"896","INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA","MALAYSIA","693","23635","34.11","11"
"897","HSE UNIVERSITY (NATIONAL RESEARCH UNIVERSITY HIGHER SCHOOL OF ECONOMICS)","RUSSIA","2377","23602","9.93","19"
"898","EWHA WOMANS UNIVERSITY","SOUTH KOREA","721","23444","32.52","27"
