Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): SOCIAL SCIENCES, GENERAL   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"638","UNIVERSIDADE DE COIMBRA","PORTUGAL","1327","12759","9.61","16"
"639","UNIVERSITY OF INTERNATIONAL BUSINESS & ECONOMICS","CHINA MAINLAND","684","12756","18.65","48"
"639","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","1280","12756","9.97","11"
"641","TIANJIN UNIVERSITY","CHINA MAINLAND","928","12741","13.73","39"
"642","OHIO UNIVERSITY","USA","942","12706","13.49","10"
"643","SHEFFIELD HALLAM UNIVERSITY","ENGLAND","1078","12681","11.76","6"
"644","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","858","12642","14.73","11"
"645","UNIVERSITY OF CALIFORNIA MERCED","USA","760","12609","16.59","12"
"646","AMERICAN CANCER SOCIETY","USA","389","12592","32.37","15"
"647","UNIVERSITE GUSTAVE-EIFFEL","FRANCE","795","12555","15.79","9"
"648","NEW YORK STATE PSYCHIATRY INSTITUTE","USA","679","12517","18.43","16"
"649","UNIVERSITAT D'ALACANT","SPAIN","1412","12516","8.86","16"
"650","SHANGHAI UNIVERSITY","CHINA MAINLAND","826","12495","15.13","35"
"651","CENTRAL CHINA NORMAL UNIVERSITY","CHINA MAINLAND","1257","12431","9.89","24"
"652","DANA-FARBER CANCER INSTITUTE","USA","682","12409","18.20","11"
"653","GHENT UNIVERSITY HOSPITAL","BELGIUM","809","12291","15.19","13"
"654","HOSPITAL DEL MAR RESEARCH INSTITUTE","SPAIN","378","12280","32.49","14"
"655","MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA","CHINA MAINLAND","785","12279","15.64","37"
"656","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","905","12270","13.56","17"
"657","SHANGHAI UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","731","12245","16.75","36"
"658","LOYOLA UNIVERSITY CHICAGO","USA","1219","12236","10.04","9"
"659","LIVERPOOL SCHOOL OF TROPICAL MEDICINE","ENGLAND","739","12230","16.55","10"
"660","GLASGOW CALEDONIAN UNIVERSITY","SCOTLAND","693","12218","17.63","15"
"661","SUNNYBROOK HEALTH SCIENCE CENTER","CANADA","568","12186","21.45","11"
"662","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","1306","12176","9.32","12"
"663","INTERNATIONAL FOOD POLICY RESEARCH INSTITUTE (IFPRI)","USA","561","12166","21.69","7"
"664","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","1534","12110","7.89","7"
"665","ASTON UNIVERSITY","ENGLAND","741","12101","16.33","17"
"666","SUNNYBROOK RESEARCH INSTITUTE","CANADA","562","12096","21.52","11"
"667","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","1067","12064","11.31","23"
"668","NOTTINGHAM TRENT UNIVERSITY","ENGLAND","1125","12053","10.71","15"
"669","HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ)","GERMANY (FED REP GER)","373","12002","32.18","20"
"670","QATAR UNIVERSITY","QATAR","974","12000","12.32","30"
"671","UNIVERSITY OF ARKANSAS MEDICAL SCIENCES","USA","744","11996","16.12","12"
"672","UNIVERSITY OF NEVADA RENO","USA","1262","11987","9.50","6"
"673","CHILDRENS HOSPITAL OF PHILADELPHIA","USA","808","11977","14.82","11"
"674","BRANDEIS UNIVERSITY","USA","913","11964","13.10","9"
"675","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","460","11958","26.00","26"
"676","CHARLES STURT UNIVERSITY","AUSTRALIA","1347","11951","8.87","7"
"677","LEUPHANA UNIVERSITY LUNEBURG","GERMANY (FED REP GER)","688","11874","17.26","26"
"678","CENTRAL QUEENSLAND UNIVERSITY","AUSTRALIA","963","11860","12.32","13"
"679","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","1012","11759","11.62","46"
"680","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","754","11712","15.53","8"
"681","BOKU UNIVERSITY","AUSTRIA","515","11619","22.56","19"
"682","TEXAS STATE UNIVERSITY SAN MARCOS","USA","1380","11615","8.42","5"
"683","UNIVERSIDAD DE LOS ANDES (COLOMBIA)","COLOMBIA","964","11555","11.99","18"
"684","UNIVERSITY OF TEXAS SCHOOL PUBLIC HEALTH","USA","822","11537","14.04","11"
"685","KAROLINSKA UNIVERSITY HOSPITAL","SWEDEN","684","11525","16.85","5"
"686","UNITED STATES DEPARTMENT OF DEFENSE","USA","1437","11480","7.99","5"
"687","BOSTON MEDICAL CENTER","USA","760","11456","15.07","16"
"688","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","879","11428","13.00","26"
"689","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","888","11390","12.83","19"
"690","UNIVERSITY OF IBADAN","NIGERIA","1012","11389","11.25","9"
"691","PENN STATE HEALTH","USA","674","11324","16.80","14"
"692","UNIVERSITY OF BRADFORD","ENGLAND","578","11321","19.59","20"
"693","UNIVERSITY OF SHERBROOKE","CANADA","1134","11312","9.98","7"
"694","BEIJING JIAOTONG UNIVERSITY","CHINA MAINLAND","780","11297","14.48","21"
"695","UNIVERSITY OF HUDDERSFIELD","ENGLAND","890","11284","12.68","10"
"696","ROSKILDE UNIVERSITY","DENMARK","1007","11275","11.20","9"
"697","CHUNG ANG UNIVERSITY","SOUTH KOREA","994","11257","11.32","12"
"698","UNIVERSITY OF BELGRADE","SERBIA","1278","11240","8.79","14"
"699","PBL NETHERLANDS ENVIRONM ASSESSMENT AGCY","N/A","170","11208","65.93","17"
"700","KWAME NKRUMAH UNIVERSITY SCIENCE & TECHNOLOGY","GHANA","1020","11204","10.98","6"
"701","UTMD ANDERSON CANCER CENTER","USA","913","11201","12.27","6"
"701","UNIVERSITY OF TEHRAN","IRAN","1010","11201","11.09","20"
"703","IRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","1119","11180","9.99","10"
"704","UNIVERSITY OF BUENOS AIRES","ARGENTINA","1449","11175","7.71","11"
"705","UNIVERSITY OF NEW ENGLAND","AUSTRALIA","1077","11108","10.31","8"
"706","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","945","11086","11.73","8"
"707","INTERNATIONAL AGENCY FOR RESEARCH ON CANCER (IARC)","FRANCE","464","11080","23.88","21"
"708","INSTITUTE FOR CLINICAL EVALUATIVE SCIENCES (ICES)","CANADA","266","11043","41.52","9"
"709","VU UNIVERSITY MEDICAL CENTER","NETHERLANDS","435","11040","25.38","3"
"710","BAYLOR UNIVERSITY","USA","1241","11020","8.88","6"
"711","KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (KAIST)","SOUTH KOREA","666","10981","16.49","12"
"712","UNIVERSITY OF WESTMINSTER","ENGLAND","869","10967","12.62","8"
"713","JILIN UNIVERSITY","CHINA MAINLAND","1076","10952","10.18","25"
"714","UNIVERSITY OF MURCIA","SPAIN","1165","10951","9.40","20"
"715","OXFORD BROOKES UNIVERSITY","ENGLAND","987","10943","11.09","11"
"716","HUNAN UNIVERSITY","CHINA MAINLAND","690","10929","15.84","36"
"717","MAYNOOTH UNIVERSITY","IRELAND","887","10920","12.31","14"
"718","UNIVERSITY OF TRENTO","ITALY","982","10906","11.11","8"
"719","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","1498","10897","7.27","7"
"720","UNIVERSITY OF TSUKUBA","JAPAN","879","10890","12.39","6"
"721","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","1286","10877","8.46","10"
"722","CHINA UNIVERSITY OF MINING & TECHNOLOGY","CHINA MAINLAND","705","10869","15.42","36"
"723","INSTITUTO DE SALUD CARLOS III","SPAIN","812","10861","13.38","13"
"724","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","818","10842","13.25","5"
"725","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","1074","10806","10.06","9"
"726","CAPITAL MEDICAL UNIVERSITY","CHINA MAINLAND","780","10793","13.84","18"
"727","QATAR FOUNDATION (QF)","QATAR","691","10740","15.54","15"
"728","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","1057","10728","10.15","4"
"729","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","891","10726","12.04","12"
"730","UNIVERSITY OF LONDON SCHOOL ORIENTAL & AFRICAN STUDIES (SOAS)","ENGLAND","1036","10705","10.33","9"
"731","UNIVERSITY OF TEXAS ARLINGTON","USA","1170","10679","9.13","7"
"732","JAGIELLONIAN UNIVERSITY","POLAND","1326","10670","8.05","8"
"732","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","1382","10670","7.72","3"
"734","FORDHAM UNIVERSITY","USA","1339","10661","7.96","7"
"735","CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","986","10588","10.74","16"
"736","SOUTHERN CROSS UNIVERSITY","AUSTRALIA","885","10582","11.96","6"
"737","HOSPITAL FOR SICK CHILDREN (SICKKIDS)","CANADA","729","10564","14.49","10"
"738","UNIVERSITY OF DUNDEE","SCOTLAND","886","10557","11.92","11"
"739","UNIVERSITI KEBANGSAAN MALAYSIA","MALAYSIA","1036","10525","10.16","18"
"740","RUSH UNIVERSITY","USA","707","10520","14.88","13"
"740","UNIVERSITY OF WARSAW","POLAND","1656","10520","6.35","7"
"742","FLORIDA ATLANTIC UNIVERSITY","USA","863","10509","12.18","11"
"743","GEORGE INSTITUTE FOR GLOBAL HEALTH","AUSTRALIA","840","10494","12.49","10"
"744","NORTHERN ARIZONA UNIVERSITY","USA","883","10489","11.88","13"
"745","COLORADO SCHOOL OF PUBLIC HEALTH","USA","832","10483","12.60","9"
"746","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","807","10463","12.97","7"
"747","PRES EUROPEAN UNIV BRETAGNE","N/A","755","10444","13.83","21"
"748","UNIVERSITY OF OVIEDO","SPAIN","1138","10434","9.17","4"
"749","CHILDREN'S HOSPITAL COLORADO","USA","691","10409","15.06","11"
"750","VA BOSTON HEALTHCARE SYSTEM","USA","664","10380","15.63","6"
"751","UNIVERSIDADE DE BRASILIA","BRAZIL","1355","10342","7.63","5"
"752","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","504","10310","20.46","12"
"753","UNITED STATES FOREST SERVICE","USA","495","10304","20.82","13"
"754","UNIVERSITY OF KANSAS MEDICAL CENTER","USA","710","10283","14.48","18"
"755","UNIV PARIS EST COMUE","N/A","807","10277","12.73","13"
"756","MRC/CSO SOCIAL AND PUBLIC HEALTH SCIENCES UNIT","SCOTLAND","495","10274","20.76","16"
"757","CHARLES DARWIN UNIVERSITY","AUSTRALIA","1017","10256","10.08","7"
"758","UNIVERSITY OF PISA","ITALY","806","10255","12.72","9"
"759","PENNSYLVANIA STATE SYSTEM OF HIGHER EDUCATION (PASSHE)","USA","1028","10233","9.95","9"
"760","RICE UNIVERSITY","USA","960","10215","10.64","3"
"761","NATIONAL TAIWAN UNIVERSITY OF SCIENCE & TECHNOLOGY","TAIWAN","686","10212","14.89","11"
"762","SWISS TROPICAL & PUBLIC HEALTH INSTITUTE","SWITZERLAND","676","10210","15.10","13"
"763","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","FRANCE","768","10206","13.29","5"
"764","UNIVERSITY OF ICELAND","ICELAND","968","10193","10.53","6"
"765","OPEN UNIVERSITY NETHERLANDS","NETHERLANDS","679","10188","15.00","13"
"766","JONKOPING UNIVERSITY","SWEDEN","798","10140","12.71","14"
"767","CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","527","10129","19.22","28"
"768","IZA INSTITUTE LABOR ECONOMICS","GERMANY (FED REP GER)","757","10102","13.34","7"
"769","JIANGSU UNIVERSITY","CHINA MAINLAND","551","10093","18.32","45"
"770","HOSPITAL DEL MAR","SPAIN","302","10073","33.35","10"
"771","HACETTEPE UNIVERSITY","TURKIYE","1478","10039","6.79","6"
"772","MISSISSIPPI STATE UNIVERSITY","USA","951","9988","10.50","9"
"773","VA ANN ARBOR HEALTHCARE SYSTEM","USA","361","9969","27.61","7"
"774","ADAM MICKIEWICZ UNIVERSITY","POLAND","1103","9959","9.03","17"
"775","CIRAD","FRANCE","627","9926","15.83","9"
"776","UNIVERSIDAD DE MALAGA","SPAIN","1249","9905","7.93","7"
"777","UNIVERSITE DE RENNES","FRANCE","723","9904","13.70","20"
"778","QUEEN MARGARET UNIVERSITY","SCOTLAND","348","9897","28.44","2"
"779","MEMORIAL SLOAN KETTERING CANCER CENTER","USA","598","9882","16.53","10"
"780","KANSAS STATE UNIVERSITY","USA","936","9830","10.50","5"
"781","HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","HONG KONG","709","9813","13.84","18"
"782","WILFRID LAURIER UNIVERSITY","CANADA","873","9794","11.22","3"
"783","ALBERTA HEALTH SERVICES (AHS)","CANADA","518","9792","18.90","12"
"784","UNIVERSITI TEKNOLOGI MALAYSIA","MALAYSIA","524","9766","18.64","25"
"785","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","742","9751","13.14","11"
"786","SOUTH CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","767","9739","12.70","26"
"787","BOND UNIVERSITY","AUSTRALIA","597","9729","16.30","16"
"788","CANCER COUNCIL VICTORIA","AUSTRALIA","470","9726","20.69","7"
"789","SOUTH CHINA NORMAL UNIVERSITY","CHINA MAINLAND","984","9720","9.88","17"
"790","FRAUNHOFER GESELLSCHAFT","GERMANY (FED REP GER)","455","9704","21.33","11"
"791","UOC UNIVERSITAT OBERTA DE CATALUNYA","SPAIN","908","9662","10.64","12"
"792","RUTGERS UNIVERSITY BIOMEDICAL & HEALTH SCIENCES","USA","804","9660","12.01","12"
"793","PUBLIC HEALTH FOUNDATION OF INDIA","INDIA","387","9607","24.82","11"
"794","UNIVERSITY OF LIEGE","BELGIUM","878","9596","10.93","10"
"795","MIAMI UNIVERSITY","USA","949","9594","10.11","8"
"796","UNIVERSIDADE FEDERAL DA BAHIA","BRAZIL","1060","9563","9.02","10"
"797","BOWLING GREEN STATE UNIVERSITY","USA","891","9561","10.73","2"
"798","UNIVERSITY OF LUXEMBOURG","LUXEMBOURG","863","9557","11.07","17"
"799","SEATTLE CHILDREN'S HOSPITAL","USA","539","9530","17.68","9"
"800","UNIV NANTES ANGERS LE MANS","N/A","823","9526","11.57","10"
"801","UNIVERSITY OF NAVARRA","SPAIN","842","9523","11.31","8"
"802","BROCK UNIVERSITY","CANADA","1013","9494","9.37","8"
"803","GUANGZHOU UNIVERSITY","CHINA MAINLAND","689","9493","13.78","24"
"804","WOMENS COLLEGE HOSPITAL","CANADA","537","9488","17.67","5"
"805","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","335","9443","28.19","8"
"806","ODENSE UNIVERSITY HOSPITAL","DENMARK","554","9442","17.04","12"
"807","UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER","USA","767","9437","12.30","9"
"808","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","420","9385","22.35","11"
"809","SACKLER FACULTY OF MEDICINE","ISRAEL","814","9377","11.52","2"
"810","GOLDSMITHS UNIVERSITY LONDON","ENGLAND","909","9365","10.30","11"
"811","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","845","9364","11.08","11"
"812","ISGLOBAL","SPAIN","500","9354","18.71","21"
"812","CLEVELAND CLINIC FOUNDATION","USA","525","9354","17.82","13"
"814","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER","USA","705","9347","13.26","5"
"815","NATIONAL RESEARCH CENTRE FOR THE WORKING ENVIRONMENT","DENMARK","514","9334","18.16","10"
"816","SHAANXI NORMAL UNIVERSITY","CHINA MAINLAND","742","9306","12.54","11"
"817","ZHONGNAN UNIVERSITY OF ECONOMICS & LAW","CHINA MAINLAND","594","9295","15.65","41"
"818","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","843","9283","11.01","11"
"819","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","800","9274","11.59","22"
"820","HERIOT WATT UNIVERSITY","SCOTLAND","552","9248","16.75","13"
"821","BOISE STATE UNIVERSITY","USA","823","9237","11.22","6"
"822","ULM UNIVERSITY","GERMANY (FED REP GER)","547","9229","16.87","10"
"823","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","506","9223","18.23","20"
"824","UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO","BRAZIL","1043","9208","8.83","5"
"825","SOUTHWEST JIAOTONG UNIVERSITY","CHINA MAINLAND","721","9206","12.77","28"
"826","UNIVERSIDADE DO MINHO","PORTUGAL","983","9195","9.35","4"
"827","VANDERBILT UNIVERSITY PEABODY COLLEGE","USA","529","9185","17.36","10"
"828","WESTERN NORWAY UNIVERSITY OF APPLIED SCIENCES","NORWAY","810","9178","11.33","10"
"829","UNIVERSITY OF ZAGREB","CROATIA","1410","9171","6.50","16"
"830","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","1170","9150","7.82","6"
"831","UNIVERSIDADE DE AVEIRO","PORTUGAL","718","9143","12.73","8"
"832","SAN FRANCISCO STATE UNIVERSITY","USA","743","9135","12.29","8"
"833","ROSWELL PARK COMPREHENSIVE CANCER CENTER","USA","406","9134","22.50","11"
"834","ILMA UNIV","N/A","177","9126","51.56","69"
"835","PUBLIC HEALTH AGENCY OF CANADA","CANADA","576","9106","15.81","11"
"836","UNIVERSITY OF GRAZ","AUSTRIA","765","9094","11.89","17"
"837","CENTRAL EUROPEAN UNIVERSITY","AUSTRIA","507","9086","17.92","10"
"838","ZHEJIANG GONGSHANG UNIVERSITY","CHINA MAINLAND","588","9082","15.45","35"
"839","BINGHAMTON UNIVERSITY, SUNY","USA","874","9080","10.39","5"
"840","UNIVERSITY OF INNSBRUCK","AUSTRIA","819","9076","11.08","11"
"841","VIENNA UNIVERSITY OF ECONOMICS & BUSINESS","AUSTRIA","557","9067","16.28","13"
"842","NATIONAL INSTITUTE OF EDUCATION (NIE) SINGAPORE","SINGAPORE","1022","9051","8.86","3"
"843","GERMAN CANCER RESEARCH CENTER (DKFZ)","GERMANY (FED REP GER)","434","9042","20.83","10"
"844","UNIVERSITY OF RHODE ISLAND","USA","860","9033","10.50","7"
"845","SAM HOUSTON STATE UNIVERSITY","USA","985","8977","9.11","1"
"846","EASTERN MEDITERRANEAN UNIVERSITY","TURKIYE","561","8949","15.95","21"
"847","INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH (ICDDR)","BANGLADESH","703","8933","12.71","8"
"848","KARLSRUHE INSTITUTE OF TECHNOLOGY","GERMANY (FED REP GER)","549","8925","16.26","10"
"849","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","1076","8870","8.24","6"
"850","UNIVERSITY OF MASSACHUSETTS LOWELL","USA","783","8835","11.28","8"
"851","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","559","8834","15.80","9"
"852","NATIONAL INSTITUTE OF TECHNOLOGY (NIT SYSTEM)","INDIA","617","8822","14.30","20"
"853","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","623","8806","14.13","7"
"854","UNIVERSITY OF WYOMING","USA","851","8799","10.34","4"
"855","CLARK UNIVERSITY","USA","500","8778","17.56","9"
"856","NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS","CHINA MAINLAND","431","8766","20.34","29"
"857","UNIVERSITY OF WOLVERHAMPTON","ENGLAND","576","8760","15.21","7"
"858","BALL STATE UNIVERSITY","USA","709","8743","12.33","11"
"859","TARBIAT MODARES UNIVERSITY","IRAN","644","8725","13.55","7"
"860","UNIVERSITY OF SOUTH AFRICA","SOUTH AFRICA","1493","8708","5.83","5"
"861","UNIVERSITAT DE GIRONA","SPAIN","863","8662","10.04","5"
"862","LEBANESE AMERICAN UNIVERSITY","LEBANON","650","8661","13.32","64"
"863","POLISH ACADEMY OF SCIENCES","POLAND","1078","8653","8.03","4"
"864","KARLSTAD UNIVERSITY","SWEDEN","778","8638","11.10","6"
"865","UNICEF","USA","527","8598","16.31","5"
"866","PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN)","CHINA MAINLAND","387","8587","22.19","32"
"867","INSTITUT POLYTECHNIQUE DE PARIS","FRANCE","570","8583","15.06","8"
"868","UNIVERSITY OF NAIROBI","KENYA","594","8578","14.44","7"
"869","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","780","8575","10.99","7"
"870","NATIONAL INSTITUTE FOR ENVIRONMENTAL STUDIES - JAPAN","JAPAN","184","8574","46.60","11"
"871","ZHEJIANG UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","488","8573","17.57","29"
"871","MALMO UNIVERSITY","SWEDEN","979","8573","8.76","4"
"873","SOUTHERN ILLINOIS UNIVERSITY SYSTEM","USA","930","8557","9.20","4"
"874","THE KIDS RESEARCH INSTITUTE AUSTRALIA","AUSTRALIA","613","8547","13.94","11"
"875","UNIVERSITY OF THE PHILIPPINES SYSTEM","PHILIPPINES","806","8529","10.58","16"
"876","UNIVERSITY OF LINCOLN","ENGLAND","788","8514","10.80","10"
"876","NORTHERN ILLINOIS UNIVERSITY","USA","862","8514","9.88","2"
"878","RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2157","8508","3.94","4"
"879","HASSELT UNIVERSITY","BELGIUM","608","8502","13.98","12"
"880","WZB BERLIN SOCIAL SCI CTR","N/A","454","8501","18.72","9"
"881","GUANGDONG UNIVERSITY OF FOREIGN STUDIES","CHINA MAINLAND","768","8483","11.05","25"
"882","NEWYORK-PRESBYTERIAN HOSPITAL","USA","728","8426","11.57","11"
"883","UNIVERSITY OF OSAKA","JAPAN","733","8417","11.48","7"
"884","UNIVERSITY OF ST GALLEN","SWITZERLAND","508","8362","16.46","14"
"885","WILLIAM & MARY","USA","749","8355","11.15","12"
"886","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","574","8352","14.55","8"
"887","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","790","8349","10.57","5"
"888","CHULALONGKORN UNIVERSITY","THAILAND","733","8326","11.36","8"
"889","UNIVERSITY OF ROME TOR VERGATA","ITALY","608","8315","13.68","11"
"890","UNIVERSITY OF BEDFORDSHIRE","ENGLAND","429","8284","19.31","9"
"891","VA PALO ALTO HEALTH CARE SYSTEM","USA","534","8278","15.50","8"
"892","UNIV LILLE NORD FRANCE COMUE","N/A","1016","8258","8.13","12"
"893","HARVARD PILGRIM HEALTH CARE","USA","450","8240","18.31","11"
"894","LANZHOU UNIVERSITY","CHINA MAINLAND","714","8182","11.46","30"
"895","PALACKY UNIVERSITY OLOMOUC","CZECH REPUBLIC","769","8181","10.64","9"
"896","UNIVERSITY OF GENOA","ITALY","779","8178","10.50","6"
"897","EWHA WOMANS UNIVERSITY","SOUTH KOREA","1010","8162","8.08","7"
"898","SYMBIOSIS INTERNATIONAL UNIVERSITY","INDIA","203","8126","40.03","24"
"899","MINIST EDUC","N/A","715","8106","11.34","19"
"899","UNIVERSITY OF SALAMANCA","SPAIN","1259","8106","6.44","1"
"901","RIGSHOSPITALET","DENMARK","516","8095","15.69","5"
"902","PURDUE UNIVERSITY IN INDIANAPOLIS","USA","643","8083","12.57","5"
"903","UNIVERSITY OF NOTTINGHAM NINGBO CHINA","CHINA MAINLAND","502","8072","16.08","20"
"904","APPALACHIAN STATE UNIVERSITY","USA","780","8046","10.32","2"
"905","INSTITUTE OF SCIENCE TOKYO","JAPAN","574","8042","14.01","9"
"906","OTTO FRIEDRICH UNIVERSITY BAMBERG","GERMANY (FED REP GER)","774","8031","10.38","10"
"907","SALZBURG UNIVERSITY","AUSTRIA","593","8020","13.52","6"
"908","EDINBURGH NAPIER UNIVERSITY","SCOTLAND","620","8018","12.93","9"
"909","NIH NATIONAL HEART LUNG & BLOOD INSTITUTE (NHLBI)","USA","275","8004","29.11","9"
"910","SWISS FEDERAL INSTITUTE FOR FOREST, SNOW & LANDSCAPE RESEARCH","SWITZERLAND","264","7978","30.22","12"
"911","HUN-REN","HUNGARY","1027","7977","7.77","6"
"912","ANHUI UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","262","7966","30.40","38"
"913","AGA KHAN UNIVERSITY","PAKISTAN","755","7948","10.53","9"
"914","MEDICAL COLLEGE OF WISCONSIN","USA","763","7903","10.36","10"
"915","HELSINKI UNIVERSITY CENTRAL HOSPITAL","FINLAND","450","7894","17.54","8"
"916","UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA","SPAIN","706","7885","11.17","4"
"917","UNIVERSITY OF TEXAS EL PASO","USA","782","7883","10.08","7"
"918","LULEA UNIVERSITY OF TECHNOLOGY","SWEDEN","466","7876","16.90","18"
"919","SMITHSONIAN INSTITUTION","USA","482","7868","16.32","7"
"920","UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA (UNED)","SPAIN","1141","7862","6.89","3"
"921","KYUSHU UNIVERSITY","JAPAN","556","7852","14.12","11"
"922","WASEDA UNIVERSITY","JAPAN","867","7850","9.05","7"
"923","UNIV CONFEDERALE LEONARD DE VINCI","N/A","585","7827","13.38","13"
"924","MARTIN LUTHER UNIVERSITY HALLE WITTENBERG","GERMANY (FED REP GER)","828","7824","9.45","8"
"925","INDIAN COUNCIL OF MEDICAL RESEARCH (ICMR)","INDIA","693","7811","11.27","5"
"926","UNIVERSIDAD REY JUAN CARLOS","SPAIN","881","7786","8.84","8"
"927","TOHOKU UNIVERSITY","JAPAN","699","7778","11.13","7"
"928","UNIVERSITY OF GONDAR","ETHIOPIA","905","7750","8.56","8"
"929","HENAN UNIVERSITY","CHINA MAINLAND","637","7722","12.12","27"
"930","HESAM UNIVERSITE","FRANCE","564","7713","13.68","11"
"931","CHANG'AN UNIVERSITY","CHINA MAINLAND","545","7699","14.13","20"
"932","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - DELHI","INDIA","343","7696","22.44","13"
"933","UNIVERSIDADE DO ALGARVE","PORTUGAL","502","7694","15.33","11"
"934","WESTAT","USA","417","7687","18.43","9"
"935","NETHERLANDS ORGANIZATION APPLIED SCIENCE RESEARCH","NETHERLANDS","414","7663","18.51","6"
"936","UNITED ARAB EMIRATES UNIVERSITY","UNITED ARAB EMIRATES","579","7656","13.22","6"
"937","KINGSTON UNIVERSITY","ENGLAND","625","7655","12.25","3"
"938","UNIVERSITY OF SOUTH-EASTERN NORWAY","NORWAY","739","7653","10.36","8"
"939","HEFEI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","395","7617","19.28","20"
"940","DE MONTFORT UNIVERSITY","ENGLAND","720","7615","10.58","4"
"941","UNIVERSITE DE LILLE","FRANCE","923","7609","8.24","12"
"942","UNIVERSIDAD CARLOS III DE MADRID","SPAIN","979","7586","7.75","7"
"943","UNIVERSITY OF SHARJAH","UNITED ARAB EMIRATES","557","7580","13.61","20"
"944","CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1231","7578","6.16","3"
"945","CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA","USA","415","7565","18.23","14"
"946","UNIVERSIDAD DE ALCALA","SPAIN","887","7522","8.48","5"
"947","CHINESE ACADEMY OF SOCIAL SCIENCES","CHINA MAINLAND","577","7515","13.02","15"
"948","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER","USA","445","7479","16.81","6"
